T(K)       rho(kg/m3)      h(J/kg)         s(J/K/kg)       Cp(J/K/kg)      p*kappa_T(1)    gamma(1)        vel(m/s)        sigma(S/m)      eta(kg/m/s)     kappa(W/m/K)    
2900       0.103264        5.13068e+06     9500.74         6826.67         1.07244         1.25687         1065.33         0.000224862     0.000117806     0.879276        
3000       0.0965378       5.74434e+06     9708.91         5452.13         1.058           1.26011         1110.74         0.000564994     0.00012067      0.728185        
3100       0.0911641       6.23051e+06     9868.43         4337.34         1.04555         1.26875         1153.73         0.0013488       0.000123484     0.608444        
3200       0.0867224       6.6245e+06      9993.58         3596.89         1.03694         1.28169         1193.85         0.00301775      0.000126239     0.490281        
3300       0.0829132       6.95835e+06     10096.3         3110.98         1.03113         1.29637         1231.39         0.00634083      0.000128948     0.444457        
3400       0.079562        7.2511e+06      10183.8         2759.07         1.02683         1.31201         1267.26         0.0125813       0.000131619     0.410226        
3500       0.0765703       7.51229e+06     10259.5         2472.26         1.0232          1.32902         1302.43         0.0237233       0.000134264     0.381968        
3600       0.0738769       7.74677e+06     10325.6         2222.5          1.0199          1.34789         1337.5          0.0428019       0.000136894     0.35759         
3700       0.0714374       7.95781e+06     10383.4         2003.63         1.01683         1.3686          1372.62         0.0744133       0.000139519     0.336656        
3800       0.0692151       8.14857e+06     10434.3         1817.21         1.01404         1.39042         1407.49         0.125498        0.000142143     0.319685        
3900       0.0671777       8.3224e+06      10479.5         1664.97         1.01159         1.41195         1441.44         0.206444        0.000144767     0.307026        
4000       0.0652976       8.48269e+06     10520           1546.41         1.00951         1.4315          1473.64         0.332483        0.000147391     0.298705        
4100       0.063551        8.63272e+06     10557.1         1458.94         1.0078          1.44737         1503.29         0.525258        0.000150016     0.294366        
4200       0.0619182       8.7754e+06      10591.5         1398.95         1.00644         1.45831         1529.76         0.814397        0.00015263      0.294096        
4300       0.0603833       8.9133e+06      10623.9         1362.79         1.00537         1.46363         1552.72         1.239           0.000155244     0.297223        
4400       0.0589329       9.04864e+06     10655           1347.3          1.00457         1.46325         1572.13         1.84896         0.000157843     0.303943        
4500       0.0575563       9.18337e+06     10685.3         1350.05         1.004           1.45758         1588.19         2.70612         0.00016044      0.313947        
4600       0.0562447       9.3192e+06      10715.2         1369.33         1.00362         1.44738         1601.28         3.88552         0.000163025     0.327771        
4700       0.0549904       9.45775e+06     10745           1404.06         1.00341         1.43358         1611.86         5.47654         0.000165594     0.34472         
4800       0.0537871       9.60051e+06     10775           1453.61         1.00336         1.41719         1620.49         7.58412         0.000168157     0.365199        
4900       0.0526291       9.74895e+06     10805.6         1517.67         1.00345         1.39919         1627.71         10.3302         0.000170708     0.389441        
5000       0.0515117       9.90452e+06     10837.1         1596.01         1.00368         1.3805          1634.06         13.8547         0.000173246     0.417587        
5100       0.0504305       1.00686e+07     10869.5         1688.39         1.00404         1.36191         1640.03         18.3169         0.000175773     0.449719        
5200       0.0493818       1.02427e+07     10903.3         1794.38         1.00454         1.34404         1646.04         23.8956         0.000178286     0.485816        
5300       0.0483621       1.04279e+07     10938.6         1913.22         1.00516         1.32737         1652.44         30.79           0.000180786     0.525712        
5400       0.0473687       1.06257e+07     10975.6         2043.64         1.0059          1.31224         1659.52         39.219          0.000183273     0.569036        
5500       0.046399        1.0837e+07      11014.4         2183.77         1.00676         1.29885         1667.49         49.4209         0.000185745     0.615191        
5600       0.0454511       1.10627e+07     11055           2330.95         1.00771         1.2873          1676.49         61.6489         0.000188205     0.663306        
5700       0.0445235       1.13033e+07     11097.6         2481.68         1.00874         1.27762         1686.62         76.1721         0.00019065      0.712218        
5800       0.0436153       1.1559e+07      11142.1         2631.57         1.00983         1.26977         1697.93         93.2673         0.00019308      0.760479        
5900       0.0427261       1.18294e+07     11188.3         2775.38         1.01093         1.26369         1710.46         113.215         0.000195498     0.806412        
6000       0.041856        1.21137e+07     11236.1         2907.16         1.012           1.25927         1724.21         136.29          0.0001979       0.848162        
6100       0.0410056       1.24102e+07     11285.1         3020.6          1.013           1.25643         1739.18         162.758         0.000200289     0.883869        
6200       0.0401761       1.2717e+07      11335           3109.44         1.01386         1.25506         1755.33         192.857         0.000202664     0.9118          
6300       0.0393689       1.30311e+07     11385.2         3168.16         1.01455         1.25509         1772.66         226.795         0.000205027     0.930583        
6400       0.0385858       1.33494e+07     11435.4         3192.59         1.015           1.25647         1791.13         264.735         0.000207377     0.939396        
6500       0.0378284       1.36684e+07     11484.8         3180.71         1.01521         1.25915         1810.73         306.783         0.000209715     0.938125        
6600       0.0370983       1.39844e+07     11533           3133.07         1.01513         1.26313         1831.41         352.989         0.000212043     0.92745         
6700       0.0363969       1.42939e+07     11579.6         3053.07         1.0148          1.26842         1853.15         403.342         0.000214359     0.908796        
6800       0.0357247       1.45941e+07     11624.1         2946.63         1.01423         1.27502         1875.89         457.763         0.000216664     0.884179        
6900       0.0350819       1.48827e+07     11666.2         2821.55         1.01347         1.28288         1899.53         516.127         0.00021896      0.855955        
7000       0.0344681       1.51581e+07     11705.8         2686.49         1.01259         1.29189         1923.93         578.254         0.000221237     0.827189        
7100       0.0338822       1.54199e+07     11743           2549.9          1.01164         1.30185         1948.87         643.925         0.000223506     0.798844        
7200       0.0333227       1.56683e+07     11777.7         2419.11         1.01069         1.31244         1974.06         712.898         0.000225761     0.773216        
7300       0.0327877       1.59041e+07     11810.2         2299.81         1.00978         1.32319         1999.13         784.914         0.000227999     0.751563        
7400       0.0322753       1.61288e+07     11840.8         2195.76         1.00896         1.33362         2023.69         859.702         0.000230219     0.734618        
7500       0.0317835       1.63438e+07     11869.7         2108.94         1.00826         1.34321         2047.32         936.99          0.000232418     0.722688        
7600       0.0313101       1.65511e+07     11897.1         2039.95         1.00767         1.35151         2069.7          1016.51         0.000234592     0.715754        
7700       0.0308535       1.67524e+07     11923.4         1988.33         1.00721         1.35817         2090.56         1097.99         0.00023674      0.713572        
7800       0.030412        1.69493e+07     11948.9         1952.96         1.00688         1.363           2109.78         1181.18         0.000238859     0.71577         
7900       0.0299839       1.71435e+07     11973.6         1932.4          1.00667         1.36598         2127.33         1265.83         0.000240944     0.721914        
8000       0.0295681       1.73363e+07     11997.8         1925.04         1.00658         1.3672          2143.29         1351.73         0.000242992     0.731553        
8100       0.0291634       1.75289e+07     12021.8         1929.34         1.00658         1.36686         2157.84         1438.64         0.000245003     0.744263        
8200       0.0287688       1.77225e+07     12045.5         1943.83         1.00668         1.36519         2171.15         1526.38         0.000246972     0.759647        
8300       0.0283834       1.7918e+07      12069.2         1967.2          1.00687         1.36247         2183.46         1614.75         0.000248892     0.777521        
8400       0.0280065       1.81162e+07     12093           1998.3          1.00713         1.35894         2194.97         1703.59         0.000250769     0.797276        
8500       0.0276375       1.83178e+07     12116.8         2036.13         1.00746         1.35485         2205.88         1792.74         0.000252594     0.818762        
8600       0.0272758       1.85236e+07     12140.9         2079.8          1.00786         1.35038         2216.36         1882.06         0.000254373     0.841717        
8700       0.0269209       1.8734e+07      12165.2         2128.57         1.00831         1.34572         2226.57         1971.42         0.000256094     0.865963        
8800       0.0265724       1.89495e+07     12189.8         2181.77         1.00882         1.34098         2236.61         2060.72         0.000257759     0.89129         
8900       0.0262299       1.91704e+07     12214.8         2238.81         1.00937         1.33628         2246.6          2149.85         0.00025937      0.917518        
9000       0.0258931       1.93973e+07     12240.2         2299.17         1.00996         1.3317          2256.62         2238.72         0.000260922     0.944483        
9100       0.0255618       1.96304e+07     12265.9         2362.36         1.0106          1.32728         2266.72         2327.25         0.000262422     0.971989        
9200       0.0252356       1.98699e+07     12292.1         2427.96         1.01126         1.32308         2276.95         2415.39         0.000263859     0.999995        
9300       0.0249145       2.0116e+07      12318.7         2495.54         1.01196         1.31911         2287.36         2503.04         0.000265238     1.02832         
9400       0.0245981       2.0369e+07      12345.8         2564.72         1.01268         1.3154          2297.96         2590.16         0.000266559     1.05683         
9500       0.0242864       2.0629e+07      12373.3         2635.14         1.01342         1.31195         2308.78         2676.71         0.000267825     1.08541         
9600       0.0239792       2.08961e+07     12401.2         2706.47         1.01418         1.30876         2319.83         2762.64         0.000269039     1.11386         
9700       0.0236764       2.11703e+07     12429.6         2778.4          1.01494         1.30581         2331.1          2847.92         0.000270192     1.14225         
9800       0.023378        2.14518e+07     12458.5         2850.64         1.01572         1.30311         2342.61         2932.51         0.000271293     1.17041         
9900       0.0230838       2.17405e+07     12487.8         2922.95         1.01649         1.30062         2354.34         3016.39         0.000272343     1.19824         
10000      0.0227937       2.20364e+07     12517.6         2995.13         1.01727         1.29834         2366.29         3099.54         0.000273341     1.22566         
10100      0.0225079       2.23395e+07     12547.7         3067.03         1.01804         1.29624         2378.45         3181.95         0.00027429      1.2526          
10200      0.0222261       2.26498e+07     12578.3         3138.54         1.0188          1.2943          2390.79         3263.61         0.000275192     1.27903         
10300      0.0219483       2.29672e+07     12609.3         3209.62         1.01955         1.2925          2403.32         3344.52         0.000276046     1.30489         
10400      0.0216746       2.32917e+07     12640.6         3280.32         1.02028         1.29082         2416            3424.67         0.000276854     1.33016         
10500      0.0214049       2.36232e+07     12672.3         3350.74         1.021           1.28922         2428.81         3504.07         0.000277618     1.35483         
10600      0.0211391       2.39618e+07     12704.4         3421.07         1.0217          1.28769         2441.74         3582.73         0.000278334     1.37892         
10700      0.0208773       2.43074e+07     12736.9         3491.56         1.02238         1.2862          2454.76         3660.67         0.000279003     1.40243         
10800      0.0206193       2.46601e+07     12769.7         3562.58         1.02305         1.28473         2467.86         3737.92         0.000279625     1.42541         
10900      0.0203651       2.502e+07       12802.9         3634.52         1.02371         1.28327         2481.01         3814.52         0.000280197     1.44792         
11000      0.0201147       2.53871e+07     12836.4         3707.88         1.02435         1.2818          2494.19         3890.5          0.000280717     1.47002         
11100      0.019868        2.57616e+07     12870.3         3783.19         1.02498         1.28031         2507.39         3965.9          0.000281181     1.49177         
11200      0.0196249       2.61438e+07     12904.6         3861.01         1.02562         1.27879         2520.6          4040.76         0.000281585     1.51327         
11300      0.0193852       2.65339e+07     12939.2         3941.93         1.02625         1.27723         2533.8          4115.15         0.000281925     1.53461         
11400      0.019149        2.69323e+07     12974.3         4026.57         1.0269          1.27564         2546.99         4189.1          0.000282198     1.55589         
11500      0.018916        2.73394e+07     13009.9         4115.48         1.02756         1.27401         2560.17         4262.68         0.000282393     1.57719         
11600      0.0186862       2.77556e+07     13045.9         4209.23         1.02823         1.27236         2573.35         4335.95         0.000282509     1.59862         
11700      0.0184594       2.81814e+07     13082.5         4308.32         1.02894         1.2707          2586.54         4408.97         0.000282537     1.62026         
11800      0.0182355       2.86174e+07     13119.6         4413.18         1.02968         1.26905         2599.74         4481.79         0.000282469     1.64222         
11900      0.0180144       2.90643e+07     13157.3         4524.19         1.03045         1.26741         2612.98         4554.48         0.000282299     1.66455         
12000      0.0177958       2.95225e+07     13195.6         4641.66         1.03126         1.26581         2626.27         4627.08         0.000282018     1.68735         
12100      0.0175798       2.99928e+07     13234.7         4765.96         1.03213         1.26425         2639.63         4699.64         0.000281625     1.71054         
12200      0.0173661       3.04759e+07     13274.4         4897.11         1.03303         1.26276         2653.09         4772.22         0.000281098     1.73454         
12300      0.0171546       3.09725e+07     13314.9         5035.2          1.03399         1.26135         2666.67         4844.86         0.000280437     1.75916         
12400      0.0169452       3.14832e+07     13356.3         5180.29         1.035           1.26004         2680.4          4917.59         0.000279633     1.78443         
12500      0.0167378       3.20088e+07     13398.5         5332.39         1.03606         1.25884         2694.28         4990.44         0.000278678     1.81039         
12600      0.0165323       3.25499e+07     13441.6         5491.47         1.03717         1.25775         2708.35         5063.45         0.000277563     1.83704         
12700      0.0163286       3.31073e+07     13485.7         5657.51         1.03834         1.25678         2722.61         5136.63         0.000276281     1.86441         
12800      0.0161266       3.36816e+07     13530.7         5830.47         1.03956         1.25594         2737.09         5210.01         0.000274825     1.89248         
12900      0.0159262       3.42736e+07     13576.8         6010.31         1.04082         1.25523         2751.8          5283.6          0.000273187     1.92127         
13000      0.0157274       3.48839e+07     13623.9         6197.02         1.04214         1.25465         2766.75         5357.4          0.000271347     1.95083         
13100      0.0155301       3.55133e+07     13672.2         6390.59         1.0435          1.25419         2781.95         5431.43         0.000269324     1.981           
13200      0.0153342       3.61623e+07     13721.5         6591.05         1.04491         1.25386         2797.4          5505.68         0.0002671       2.01185         
13300      0.0151398       3.68317e+07     13772           6798.44         1.04636         1.25366         2813.13         5580.17         0.00026467      2.04335         
13400      0.0149466       3.75222e+07     13823.8         7012.8          1.04786         1.25358         2829.13         5654.89         0.000262033     2.0755          
13500      0.0147548       3.82345e+07     13876.7         7234.23         1.0494          1.25362         2845.42         5729.84         0.000259182     2.10827         
13600      0.0145643       3.89693e+07     13930.9         7462.78         1.05099         1.25379         2861.99         5805.02         0.000256118     2.14165         
13700      0.014375        3.97273e+07     13986.5         7698.53         1.05262         1.25407         2878.87         5880.43         0.000252839     2.17563         
13800      0.0141869       4.05092e+07     14043.3         7941.54         1.05429         1.25448         2896.06         5956.05         0.000249348     2.21019         
13900      0.0140001       4.13158e+07     14101.6         8191.83         1.05601         1.255           2913.56         6031.88         0.000245645     2.24533         
14000      0.0138144       4.21478e+07     14161.2         8449.4          1.05777         1.25565         2931.39         6107.92         0.000241735     2.28102         
14100      0.0136298       4.3006e+07      14222.3         8714.17         1.05957         1.25641         2949.55         6184.16         0.000237625     2.31728         
14200      0.0134465       4.38909e+07     14284.8         8986.03         1.06141         1.25729         2968.06         6260.59         0.000233321     2.35407         
14300      0.0132642       4.48034e+07     14348.9         9264.75         1.06329         1.25829         2986.93         6337.21         0.000228832     2.39139         
14400      0.0130831       4.57441e+07     14414.4         9550.04         1.06521         1.25941         3006.15         6413.99         0.000224168     2.42922         
14500      0.0129032       4.67136e+07     14481.5         9841.53         1.06716         1.26064         3025.75         6490.93         0.000219343     2.46755         
14600      0.0127244       4.77126e+07     14550.2         10138.7         1.06915         1.26199         3045.72         6568.01         0.00021437      2.50637         
14700      0.0125468       4.87415e+07     14620.4         10440.9         1.07116         1.26344         3066.08         6645.22         0.000209264     2.54564         
14800      0.0123704       4.98009e+07     14692.2         10747.5         1.0732          1.265           3086.84         6722.54         0.000204039     2.58533         
14900      0.0121952       5.08911e+07     14765.6         11057.6         1.07525         1.26666         3107.99         6799.94         0.000198714     2.62541         
15000      0.0120213       5.20125e+07     14840.7         11370.2         1.07732         1.26841         3129.55         6877.42         0.000193307     2.66582         
15100      0.0118487       5.31652e+07     14917.2         11684.3         1.07939         1.27025         3151.51         6954.95         0.000187835     2.70651         
15200      0.0116775       5.43494e+07     14995.4         11998.5         1.08145         1.27215         3173.88         7032.5          0.000182316     2.7474          
15300      0.0115077       5.55649e+07     15075.1         12311.7         1.08351         1.27413         3196.66         7110.04         0.000176768     2.78844         
15400      0.0113394       5.68116e+07     15156.3         12622.4         1.08553         1.27615         3219.85         7187.55         0.00017121      2.82951         
15500      0.0111726       5.80893e+07     15239           12929.1         1.08753         1.27821         3243.43         7265            0.000165659     2.87053         
15600      0.0110075       5.93973e+07     15323.1         13230.2         1.08947         1.2803          3267.41         7342.37         0.000160132     2.91139         
15700      0.0108441       6.07351e+07     15408.6         13524           1.09136         1.2824          3291.78         7419.6          0.000154645     2.95197         
15800      0.0106826       6.21018e+07     15495.4         13808.9         1.09318         1.2845          3316.52         7496.68         0.000149213     2.99214         
15900      0.0105229       6.34965e+07     15583.4         14083           1.09492         1.28658         3341.63         7573.58         0.00014385      3.03176         
16000      0.0103653       6.4918e+07      15672.5         14344.6         1.09657         1.28863         3367.1          7650.25         0.00013857      3.0707          
16100      0.0102098       6.63649e+07     15762.7         14591.9         1.09811         1.29063         3392.9          7726.66         0.000133385     3.10881         
16200      0.0100564       6.78358e+07     15853.7         14823.2         1.09953         1.29257         3419.02         7802.77         0.000128308     3.14599         
16300      0.00990543      6.9329e+07      15945.6         15036.8         1.10082         1.29443         3445.44         7878.57         0.000123342     3.18198         
16400      0.00975681      7.08425e+07     16038.2         15231.1         1.10197         1.2962          3472.14         7954            0.000118498     3.21669         
16500      0.00961069      7.23745e+07     16131.3         15404.5         1.10297         1.29787         3499.1          8029.03         0.000113784     3.24996         
16600      0.00946716      7.39227e+07     16224.9         15555.6         1.10381         1.29943         3526.29         8103.63         0.000109205     3.28167         
16700      0.0093263       7.54848e+07     16318.7         15683.2         1.10449         1.30086         3553.69         8177.77         0.000104767     3.31168         
16800      0.00918819      7.70585e+07     16412.6         15786.1         1.10499         1.30216         3581.28         8251.42         0.000100473     3.33985         
16900      0.0090529       7.86412e+07     16506.6         15863.6         1.10531         1.30333         3609.03         8324.55         9.63257e-05     3.3661          
17000      0.00892051      8.02303e+07     16600.3         15914.8         1.10545         1.30435         3636.91         8397.13         9.23267e-05     3.39032         
17100      0.00879107      8.18233e+07     16693.8         15939.3         1.10541         1.30523         3664.89         8469.13         8.84772e-05     3.41242         
17200      0.00866463      8.34173e+07     16786.7         15937           1.10518         1.30596         3692.95         8540.54         8.47773e-05     3.43236         
17300      0.00854123      8.50098e+07     16879           15907.7         1.10476         1.30655         3721.07         8611.33         8.12263e-05     3.45009         
17400      0.00842091      8.6598e+07      16970.6         15851.9         1.10417         1.30699         3749.21         8681.49         7.78232e-05     3.46558         
17500      0.00830368      8.81793e+07     17061.2         15769.9         1.10339         1.3073          3777.34         8750.98         7.45625e-05     3.47897         
17600      0.00818955      8.97511e+07     17150.7         15662.6         1.10245         1.30747         3805.46         8819.79         7.14488e-05     3.49002         
17700      0.00807853      9.1311e+07      17239.1         15531           1.10134         1.30752         3833.52         8887.9          6.84761e-05     3.49889         
17800      0.00797061      9.28565e+07     17326.2         15376.2         1.10007         1.30746         3861.51         8955.29         6.56413e-05     3.50564         
17900      0.00786578      9.43855e+07     17411.8         15199.8         1.09866         1.30729         3889.41         9021.96         6.29409e-05     3.51036         
18000      0.00776399      9.58958e+07     17496           15003.2         1.09711         1.30704         3917.2          9087.87         6.03712e-05     3.51313         
18100      0.00766523      9.73855e+07     17578.5         14788.3         1.09544         1.3067          3944.86         9153.04         5.79285e-05     3.51407         
18200      0.00756944      9.88529e+07     17659.4         14556.9         1.09366         1.30631         3972.37         9217.44         5.56084e-05     3.51331         
18300      0.00747657      1.00296e+08     17738.5         14311           1.09179         1.30586         3999.71         9281.05         5.34069e-05     3.51099         
18400      0.00738658      1.01715e+08     17815.8         14052.5         1.08982         1.30538         4026.89         9343.88         5.13197e-05     3.50725         
18500      0.00729938      1.03107e+08     17891.2         13783.7         1.08779         1.30488         4053.87         9405.91         4.93422e-05     3.50226         
18600      0.00721491      1.04471e+08     17964.8         13506.4         1.0857          1.30438         4080.66         9467.14         4.74702e-05     3.49618         
18700      0.00713311      1.05808e+08     18036.4         13222.8         1.08357         1.30387         4107.23         9527.55         4.56992e-05     3.48917         
18800      0.00705388      1.07116e+08     18106.2         12934.8         1.08141         1.30339         4133.6          9587.17         4.40249e-05     3.4814          
18900      0.00697715      1.08395e+08     18174           12644.4         1.07923         1.30294         4159.74         9645.96         4.24428e-05     3.47303         
19000      0.00690283      1.09644e+08     18240           12353.3         1.07704         1.30252         4185.65         9703.94         4.09488e-05     3.46424         
19100      0.00683084      1.10865e+08     18304.1         12063.3         1.07486         1.30215         4211.33         9761.07         3.95385e-05     3.45515         
19200      0.00676109      1.12057e+08     18366.3         11775.9         1.07269         1.30184         4236.76         9817.36         3.82079e-05     3.44594         
19300      0.00669349      1.13221e+08     18426.8         11492.5         1.07055         1.30159         4261.96         9872.81         3.6953e-05      3.43674         
19400      0.00662795      1.14356e+08     18485.4         11214.6         1.06844         1.30141         4286.9          9927.41         3.57698e-05     3.4277          
19500      0.00656438      1.15464e+08     18542.4         10943.1         1.06637         1.30129         4311.59         9981.19         3.46526e-05     3.41906         
19600      0.00650271      1.16545e+08     18597.7         10679.2         1.06435         1.30124         4336.02         10034.1         3.36016e-05     3.41069         
19700      0.00644284      1.176e+08       18651.4         10423.6         1.06238         1.30127         4360.18         10086.3         3.26114e-05     3.40281         
19800      0.00638469      1.1863e+08      18703.5         10177           1.06047         1.30135         4384.08         10137.5         3.16786e-05     3.39551         
19900      0.00632818      1.19635e+08     18754.2         9940.09         1.05862         1.30151         4407.71         10187.9         3.08001e-05     3.38886         
20000      0.00627323      1.20618e+08     18803.4         9713.18         1.05684         1.30172         4431.06         10237.5         2.99726e-05     3.38295         
20100      0.00621977      1.21579e+08     18851.4         9496.55         1.05513         1.30199         4454.14         10286.2         2.91931e-05     3.37781         
20200      0.00616771      1.22518e+08     18898           9290.4          1.05349         1.30232         4476.93         10334.1         2.8459e-05      3.37352         
20300      0.006117        1.23437e+08     18943.4         9094.77         1.05192         1.30269         4499.44         10381.2         2.77675e-05     3.3701          
20400      0.00606756      1.24337e+08     18987.6         8909.62         1.05042         1.30309         4521.67         10427.4         2.71161e-05     3.3676          
20500      0.00601934      1.25219e+08     19030.7         8734.81         1.049           1.30354         4543.6          10472.9         2.65024e-05     3.36603         
20600      0.00597226      1.26084e+08     19072.8         8570.1          1.04764         1.30401         4565.26         10517.5         2.5924e-05      3.36543         
20700      0.00592627      1.26934e+08     19113.9         8415.2          1.04635         1.3045          4586.62         10561.4         2.53789e-05     3.36578         
20800      0.00588132      1.27768e+08     19154.2         8269.75         1.04513         1.30502         4607.71         10604.5         2.48649e-05     3.3671          
20900      0.00583735      1.28588e+08     19193.5         8133.34         1.04397         1.30554         4628.52         10646.8         2.43801e-05     3.36937         
21000      0.00579433      1.29395e+08     19232           8005.51         1.04288         1.30608         4649.07         10688.4         2.39228e-05     3.37259         
21100      0.00575219      1.30189e+08     19269.7         7885.79         1.04184         1.30662         4669.35         10729.2         2.34913e-05     3.37676         
21200      0.00571091      1.30972e+08     19306.8         7773.67         1.04087         1.30716         4689.38         10769.4         2.3084e-05      3.38187         
21300      0.00567044      1.31744e+08     19343.1         7668.64         1.03994         1.30771         4709.16         10808.9         2.26995e-05     3.38791         
21400      0.00563074      1.32506e+08     19378.8         7570.16         1.03907         1.30826         4728.71         10847.8         2.23363e-05     3.39484         
21500      0.00559178      1.33258e+08     19413.9         7477.73         1.03824         1.30881         4748.04         10886           2.19932e-05     3.40263         
21600      0.00555354      1.34002e+08     19448.3         7390.83         1.03745         1.30935         4767.15         10923.7         2.1669e-05      3.41126         
21700      0.00551597      1.34737e+08     19482.3         7308.97         1.03671         1.3099          4786.07         10960.8         2.13625e-05     3.42074         
21800      0.00547906      1.35464e+08     19515.7         7231.7          1.036           1.31044         4804.8          10997.3         2.10729e-05     3.43103         
21900      0.00544278      1.36183e+08     19548.6         7158.56         1.03533         1.31098         4823.35         11033.5         2.0799e-05      3.44211         
22000      0.0054071       1.36896e+08     19581.1         7089.17         1.03468         1.31152         4841.73         11069.1         2.05373e-05     3.45399         
22100      0.005372        1.37601e+08     19613.1         7023.14         1.03407         1.31205         4859.96         11104.3         2.0292e-05      3.46656         
22200      0.00533747      1.383e+08       19644.7         6960.17         1.03348         1.31258         4878.03         11139.1         2.006e-05       3.47984         
22300      0.00530349      1.38993e+08     19675.8         6899.97         1.03291         1.31311         4895.96         11173.5         1.98407e-05     3.4938          
22400      0.00527004      1.3968e+08      19706.6         6842.29         1.03237         1.31363         4913.74         11207.7         1.96332e-05     3.50843         
22500      0.00523709      1.40362e+08     19736.9         6786.95         1.03184         1.31414         4931.39         11241.6         1.9437e-05      3.52371         
22600      0.00520465      1.41038e+08     19766.9         6733.79         1.03133         1.31465         4948.91         11275.1         1.92515e-05     3.53961         
22700      0.00517269      1.41709e+08     19796.5         6682.72         1.03084         1.31514         4966.29         11308.5         1.90761e-05     3.55611         
22800      0.00514119      1.42374e+08     19825.8         6633.68         1.03036         1.31561         4983.53         11341.6         1.89104e-05     3.57319         
22900      0.00511016      1.43035e+08     19854.7         6586.64         1.0299          1.31606         5000.63         11374.5         1.8754e-05      3.5908          
23000      0.00507957      1.43692e+08     19883.3         6541.63         1.02945         1.31649         5017.58         11407.3         1.86062e-05     3.60895         
23100      0.00504941      1.44344e+08     19911.6         6498.7          1.02901         1.31689         5034.37         11439.9         1.84668e-05     3.62762         
23200      0.00501967      1.44992e+08     19939.6         6457.95         1.02858         1.31725         5051            11472.4         1.83354e-05     3.64682         
23300      0.00499034      1.45635e+08     19967.3         6419.5          1.02817         1.31757         5067.44         11504.9         1.82114e-05     3.66651         
23400      0.00496141      1.46276e+08     19994.7         6383.5          1.02777         1.31783         5083.7          11537.2         1.80947e-05     3.68667         
23500      0.00493286      1.46912e+08     20021.8         6350.13         1.02738         1.31804         5099.76         11569.4         1.79847e-05     3.70727         
