T(K)      0.0e+00        1.0e-04        5.0e-04        1.0e-03        2.5e-03        5.0e-03        1.0e-02        5.0e-02        1.0e-01        
300       5.94902e-216   5.94902e-216   5.94902e-216   5.94902e-216   5.94902e-216   5.94902e-216   5.94902e-216   5.94902e-216   5.94902e-216   
400       1.21075e-164   1.21075e-164   1.21075e-164   1.21075e-164   1.21075e-164   1.21075e-164   1.21075e-164   1.21075e-164   1.21075e-164   
500       2.55147e-130   2.55147e-130   2.55147e-130   2.55147e-130   2.55147e-130   2.55147e-130   2.55147e-130   2.55147e-130   2.55147e-130   
600       1.01656e-106   1.01656e-106   1.01656e-106   1.01656e-106   1.01656e-106   1.01656e-106   1.01656e-106   1.01655e-106   1.01655e-106   
700       1.5451e-88     1.54509e-88    1.54508e-88    1.54507e-88    1.54503e-88    1.54497e-88    1.54484e-88    1.54382e-88    1.54255e-88    
800       5.29262e-75    5.29197e-75    5.28935e-75    5.28609e-75    5.27631e-75    5.2601e-75     5.22791e-75    4.98226e-75    4.70259e-75    
900       1.80752e-64    1.80134e-64    1.77698e-64    1.74728e-64    1.663e-64      1.53714e-64    1.33101e-64    6.69283e-65    4.57922e-65    
1000      4.83503e-56    4.61244e-56    3.87227e-56    3.20337e-56    2.11986e-56    1.42927e-56    9.1659e-57     3.30606e-57    2.54285e-57    
1100      3.24639e-29    3.24639e-29    3.24639e-29    3.24639e-29    3.24639e-29    3.24639e-29    3.24639e-29    3.24639e-29    3.24639e-29    
1200      8.41584e-26    8.41584e-26    8.41584e-26    8.41584e-26    8.41584e-26    8.41584e-26    8.41584e-26    8.41584e-26    8.41584e-26    
1300      6.48113e-23    6.48113e-23    6.48113e-23    6.48113e-23    6.48113e-23    6.48113e-23    6.48113e-23    6.48113e-23    6.48113e-23    
1400      2.50995e-17    2.50995e-17    2.50995e-17    2.50995e-17    2.50995e-17    2.50995e-17    2.50995e-17    2.50995e-17    2.50995e-17    
1500      3.77635e-15    3.77635e-15    3.77635e-15    3.77635e-15    3.77635e-15    3.77635e-15    3.77635e-15    3.77635e-15    3.77635e-15    
1600      3.00148e-13    3.00148e-13    3.00148e-13    3.00148e-13    3.00148e-13    3.00148e-13    3.00148e-13    3.00148e-13    3.00148e-13    
1700      1.40619e-11    1.40619e-11    1.40619e-11    1.40619e-11    1.40619e-11    1.40619e-11    1.40619e-11    1.40619e-11    1.40619e-11    
1800      4.13738e-10    4.13738e-10    4.13738e-10    4.13738e-10    4.13738e-10    4.13738e-10    4.13738e-10    4.13738e-10    4.13738e-10    
1900      7.83447e-09    7.83447e-09    7.83447e-09    7.83447e-09    7.83447e-09    7.83447e-09    7.83447e-09    7.83447e-09    7.83447e-09    
2000      9.93414e-08    9.93414e-08    9.93414e-08    9.93414e-08    9.93414e-08    9.93414e-08    9.93414e-08    9.93414e-08    9.93414e-08    
2100      9.49104e-07    9.49104e-07    9.49104e-07    9.49104e-07    9.49103e-07    9.49101e-07    9.49098e-07    9.49077e-07    9.49054e-07    
2200      7.79687e-06    7.79679e-06    7.79647e-06    7.79609e-06    7.795e-06      7.79339e-06    7.79079e-06    7.78287e-06    7.78058e-06    
2300      5.74379e-05    5.7408e-05     5.73031e-05    5.71992e-05    5.70027e-05    5.68545e-05    5.67474e-05    5.66375e-05    5.66231e-05    
2400      0.000374679    0.000370675    0.000362512    0.00035892     0.000355894    0.000354684    0.000354051    0.000353547    0.000353452    
2500      0.00219389     0.00199754     0.00187736     0.00185464     0.00184026     0.0018357      0.00183317     0.00182993     0.00182906     
2600      0.0120098      0.00843195     0.00781915     0.0077391      0.00769008     0.00766855     0.0076531      0.00762993     0.00762335     
2700      0.0622098      0.0278196      0.0257662      0.0254952      0.0252716      0.0251537      0.0250624      0.0249202      0.0248825      
2800      0.290955       0.0732977      0.0672417      0.0661389      0.0650996      0.0645092      0.0640475      0.0633839      0.063217       
2900      1.17637        0.164601       0.145883       0.141565       0.137289       0.134891       0.133091       0.13064        0.130034       
3000      4.10628        0.341625       0.28356        0.268627       0.254014       0.246046       0.240227       0.232469       0.230579       
3100      12.6139        0.695334       0.526683       0.481905       0.438856       0.41579        0.399246       0.377359       0.372075       
3200      34.7751        1.42271        0.973491       0.85396        0.740245       0.680105       0.637418       0.581083       0.567545       
3300      87.3672        2.91868        1.81899        1.52784        1.25268        1.10862        1.00691        0.872742       0.840543       
3400      202.401        5.92101        3.42615        2.76915        2.15121        1.83007        1.60386        1.30532        1.23366        
3500      436.589        11.724         6.4324         5.04475        3.7443         3.07187        2.59861        1.97339        1.82324        
3600      884.329        22.4792        11.9021        9.13673        6.55187        5.21957        4.28195        3.04178        2.74382        
3700      1695           41.6049        21.5377        16.3016        11.4157        8.90189        7.13221        4.78859        4.22558        
3800      3095.74        74.3453        37.9736        28.495         19.6591        15.1164        11.9168        7.67462        6.65604        
3900      5421.03        128.515        65.1754        48.6799        33.3097        25.4074        19.8383        12.4465        10.6733        
4000      9150.68        215.483        108.974        81.2445        55.4063        42.1148        32.7415        20.2889        17.3049        
4100      14957.5        351.464        177.786        132.572        90.4291        68.7296        53.4164        33.056         28.1829        
4200      23766.1        559.156        283.54         211.784        144.867        110.369        86.0065        53.5908        45.8422        
4300      36823.1        869.875        442.92         331.757        228.019        174.465        136.616        86.2223        74.1911        
4400      55781.6        1326.21        678.954        510.432        353.048        271.675        214.119        137.44         119.155        
4500      82797.7        1985.39        1023.07        772.547        538.394        417.133        331.291        216.858        189.604        
4600      120643         2923.51        1517.74        1151.89        809.652        632.123        506.334        338.549        298.64         
4700      172832         4240.82        2219.92        1694.24        1202.1         946.365        764.982        522.915        465.414        
4800      243761         6068.12        3205.14        2460.98        1763.7         1400.73        1143           798.922        717.285        
4900      338869         8576.03        4574.12        3534.94        2560.4         2052.15        1690.85        1208.43        1094.07        
5000      464802         11982.7        6457.22        5024.14        3678.97        2976.08        2475.85        1807.97        1649.72        
5100      629603         16569.8        9026.44        7072.74        5237.08        4276           3591.34        2677.38        2460.8         
5200      842908         22696.4        12504.8        9869.25        7390.21        6089.76        5162.7         3925.18        3631.78        
5300      1.11615e+06    30819.3        17181.1        13659.5        10343.2        8600.52        7357.69        5698.08        5304.29        
5400      1.4628e+06     41520.2        23429.2        18764.8        14366.6        12052.3        10401.4        8194.91        7670.98        
5500      1.89857e+06    55517.6        31712.9        25583.4        19796.7        16749          14574.1        11663.6        10972.2        
5600      2.44167e+06    73730.1        42637.2        34640.4        27082.4        23100          20255.8        16444.2        15538.7        
5700      3.11316e+06    97378.2        57038.3        46673.7        36869.5        31702.5        28007.5        23048.5        21870.9        
5800      3.93692e+06    127755         75738.4        62386.3        49749.6        43088          38315.8        31903.6        30382          
5900      4.9403e+06     166663         99963.6        82860.5        66670.1        58130.3        51999.3        43755.3        41800.9        
6000      6.15426e+06    216314         131226         109435         88806.8        77914.3        70075.7        59532.9        57036.4        
6100      7.61349e+06    279299         171262         143638         117492         103662         93685.8        80270.2        77097.2        
6200      9.35698e+06    358914         222341         187489         154509         137023         124380         107388         103374         
6300      1.14279e+07    458952         287018         243243         201829         179809         163853         142423         137365         
6400      1.38743e+07    584202         368602         313847         262059         234437         214382         187462         181111         
6500      1.67496e+07    741136         471807         403584         339078         304563         279454         245762         237813         
6600      2.01098e+07    934865         599648         514955         434905         391945         360630         318610         308685         
6700      2.40182e+07    1.17444e+06    758714         653931         554945         501682         462776         410540         398177         
6800      2.85414e+07    1.46842e+06    954682         825466         703482         637705         589550         524817         509447         
6900      3.37523e+07    1.82863e+06    1.19599e+06    1.03714e+06    887312         806396         747021         667041         647964         
7000      3.97263e+07    2.26657e+06    1.49021e+06    1.29553e+06    1.1121e+06     1.01294e+06    940013         841489         817848         
7100      4.65489e+07    2.80134e+06    1.85194e+06    1.61409e+06    1.39023e+06    1.26918e+06    1.17995e+06    1.05892e+06    1.02965e+06    
7200      5.42986e+07    3.44323e+06    2.28628e+06    1.99655e+06    1.72422e+06    1.57699e+06    1.46823e+06    1.32001e+06    1.28383e+06    
7300      6.30658e+07    4.21279e+06    2.80788e+06    2.45606e+06    2.12581e+06    1.94737e+06    1.81533e+06    1.63436e+06    1.58971e+06    
7400      7.29447e+07    5.13404e+06    3.4341e+06     3.00822e+06    2.60901e+06    2.3935e+06     2.23381e+06    2.01353e+06    1.95849e+06    
7500      8.40262e+07    6.22763e+06    4.1781e+06     3.66423e+06    3.1832e+06     2.92383e+06    2.73143e+06    2.46415e+06    2.3964e+06     
7600      9.64189e+07    7.53301e+06    5.07093e+06    4.45298e+06    3.87521e+06    3.56408e+06    3.33314e+06    3.0098e+06     2.92642e+06    
7700      1.10202e+08    9.06211e+06    6.1153e+06     5.37471e+06    4.68301e+06    4.31106e+06    4.03487e+06    3.64507e+06    3.54271e+06    
7800      1.25478e+08    1.08529e+07    7.33889e+06    6.45446e+06    5.62908e+06    5.18589e+06    4.85677e+06    4.38846e+06    4.26302e+06    
7900      1.42346e+08    1.2946e+07     8.77131e+06    7.71889e+06    6.73726e+06    6.21096e+06    5.82012e+06    5.25934e+06    5.10585e+06    
8000      1.60899e+08    1.53782e+07    1.04371e+07    9.18939e+06    8.02582e+06    7.40285e+06    6.94024e+06    6.27082e+06    6.08317e+06    
8100      1.8124e+08     1.82054e+07    1.2379e+07     1.09054e+07    9.5309e+06     8.79597e+06    8.25027e+06    7.45384e+06    7.22477e+06    
8200      2.03425e+08    2.14448e+07    1.46004e+07    1.28665e+07    1.12485e+07    1.03844e+07    9.74279e+06    8.79879e+06    8.52021e+06    
8300      2.27544e+08    2.51566e+07    1.71466e+07    1.51142e+07    1.32162e+07    1.22035e+07    1.14517e+07    1.03365e+07    9.99851e+06    
8400      2.53657e+08    2.93806e+07    2.00414e+07    1.76684e+07    1.54499e+07    1.4267e+07     1.33888e+07    1.2076e+07     1.16672e+07    
8500      2.81876e+08    3.42213e+07    2.3373e+07     2.0613e+07     1.8029e+07     1.66518e+07    1.56292e+07    1.40876e+07    1.35932e+07    
8600      3.12173e+08    3.96585e+07    2.71039e+07    2.39062e+07    2.09077e+07    1.93095e+07    1.81227e+07    1.63194e+07    1.57246e+07    
8700      3.44599e+08    4.57623e+07    3.12865e+07    2.75958e+07    2.4129e+07     2.22806e+07    2.09077e+07    1.88055e+07    1.80928e+07    
8800      3.79198e+08    5.26151e+07    3.5985e+07     3.17415e+07    2.77481e+07    2.56174e+07    2.40341e+07    2.15909e+07    2.07396e+07    
8900      4.15959e+08    6.02555e+07    4.12197e+07    3.63591e+07    3.17762e+07    2.93281e+07    2.75081e+07    2.46777e+07    2.36648e+07    
9000      4.5494e+08     6.88123e+07    4.71007e+07    4.1554e+07     3.63139e+07    3.35104e+07    3.14244e+07    2.81521e+07    2.69475e+07    
9100      4.95959e+08    7.81881e+07    5.35118e+07    4.7206e+07     4.12369e+07    3.80373e+07    3.56546e+07    3.18881e+07    3.04671e+07    
9200      5.39065e+08    8.85352e+07    6.05872e+07    5.34447e+07    4.667e+07      4.30307e+07    4.03173e+07    3.59935e+07    3.43225e+07    
9300      5.84168e+08    9.98825e+07    6.83374e+07    6.0277e+07     5.26163e+07    4.8491e+07     4.54111e+07    4.0465e+07     3.85099e+07    
9400      6.31253e+08    1.12348e+08    7.68624e+07    6.77991e+07    5.91676e+07    5.45072e+07    5.10215e+07    4.53755e+07    4.30912e+07    
9500      6.80074e+08    1.25835e+08    8.60485e+07    7.58942e+07    6.62042e+07    6.09578e+07    5.70262e+07    5.06093e+07    4.79612e+07    
9600      7.30571e+08    1.40442e+08    9.59771e+07    8.4641e+07     7.38013e+07    6.79157e+07    6.34953e+07    5.62269e+07    5.31722e+07    
9700      7.82583e+08    1.56179e+08    1.06643e+08    9.40323e+07    8.1949e+07     7.53694e+07    7.04156e+07    6.22116e+07    5.87066e+07    
9800      8.36019e+08    1.73133e+08    1.18117e+08    1.04136e+08    9.07133e+07    8.33829e+07    7.78489e+07    6.86185e+07    6.46139e+07    
9900      8.90799e+08    1.91404e+08    1.30484e+08    1.15036e+08    1.00175e+08    9.20359e+07    8.58719e+07    7.55084e+07    7.09403e+07    
10000     9.46547e+08    2.10796e+08    1.43534e+08    1.26523e+08    1.10127e+08    1.01121e+08    9.42792e+07    8.26993e+07    7.75314e+07    
10100     1.00319e+09    2.31415e+08    1.57361e+08    1.38689e+08    1.20658e+08    1.10726e+08    1.03158e+08    9.02651e+07    8.44486e+07    
10200     1.06053e+09    2.53234e+08    1.71923e+08    1.51493e+08    1.31731e+08    1.20814e+08    1.1247e+08     9.8169e+07     9.16585e+07    
10300     1.1185e+09     2.76329e+08    1.87284e+08    1.65e+08       1.43409e+08    1.31449e+08    1.22278e+08    1.0647e+08     9.92147e+07    
10400     1.1771e+09     3.0085e+08     2.03584e+08    1.7935e+08     1.55833e+08    1.4277e+08     1.3272e+08     1.15277e+08    1.07201e+08    
10500     1.23585e+09    3.26441e+08    2.20453e+08    1.94177e+08    1.68643e+08    1.5442e+08     1.43446e+08    1.243e+08      1.15387e+08    
10600     1.29478e+09    3.53193e+08    2.37975e+08    2.09564e+08    1.81924e+08    1.66487e+08    1.54543e+08    1.33607e+08    1.23825e+08    
10700     1.35395e+09    3.81252e+08    2.56282e+08    2.2565e+08     1.95815e+08    1.79108e+08    1.66147e+08    1.43325e+08    1.32628e+08    
10800     1.41319e+09    4.10447e+08    2.75199e+08    2.42258e+08    2.10145e+08    1.92117e+08    1.78095e+08    1.53312e+08    1.41678e+08    
10900     1.47267e+09    4.40942e+08    2.94879e+08    2.59546e+08    2.25073e+08    2.05671e+08    1.90545e+08    1.6371e+08     1.51101e+08    
11000     1.53256e+09    4.72851e+08    3.15432e+08    2.77623e+08    2.4071e+08     2.19884e+08    2.03606e+08    1.74602e+08    1.60951e+08    
11100     1.59256e+09    5.05776e+08    3.36456e+08    2.96091e+08    2.56665e+08    2.34369e+08    2.16905e+08    1.85701e+08    1.71031e+08    
11200     1.65295e+09    5.39856e+08    3.58089e+08    3.15085e+08    2.73073e+08    2.49264e+08    2.30575e+08    1.97114e+08    1.81418e+08    
11300     1.71398e+09    5.75163e+08    3.80405e+08    3.34677e+08    2.90009e+08    2.64642e+08    2.44691e+08    2.08913e+08    1.92183e+08    
11400     1.77601e+09    6.11825e+08    4.03537e+08    3.54997e+08    3.07602e+08    2.80635e+08    2.59382e+08    2.21219e+08    2.03433e+08    
11500     1.83917e+09    6.49716e+08    4.27371e+08    3.75923e+08    3.25732e+08    2.97123e+08    2.74532e+08    2.33933e+08    2.15094e+08    
11600     1.90386e+09    6.88944e+08    4.52029e+08    3.97566e+08    3.4451e+08     3.14218e+08    2.9025e+08     2.47154e+08    2.2725e+08     
11700     1.97043e+09    7.29545e+08    4.77566e+08    4.19972e+08    3.6398e+08     3.31964e+08    3.06581e+08    2.60943e+08    2.39978e+08    
11800     2.0394e+09     7.71694e+08    5.04184e+08    4.43326e+08    3.84326e+08    3.5054e+08     3.23702e+08    2.75451e+08    2.53406e+08    
11900     2.11143e+09    8.15668e+08    5.3219e+08     4.67916e+08    4.05828e+08    3.70222e+08    3.41877e+08    2.90879e+08    2.67676e+08    
12000     2.18624e+09    8.60817e+08    5.60971e+08    4.93119e+08    4.27865e+08    3.90396e+08    3.60512e+08    3.06787e+08    2.82502e+08    
12100     2.26472e+09    9.07638e+08    5.91065e+08    5.1945e+08     4.5094e+08     4.11558e+08    3.80089e+08    3.23563e+08    2.98182e+08    
12200     2.34745e+09    9.56311e+08    6.22703e+08    5.47125e+08    4.75259e+08    4.33908e+08    4.00804e+08    3.41386e+08    3.14878e+08    
12300     2.43473e+09    1.00674e+09    6.55834e+08    5.76077e+08    5.00745e+08    4.57369e+08    4.22576e+08    3.60188e+08    3.32542e+08    
12400     2.52707e+09    1.05904e+09    6.90645e+08    6.06481e+08    5.27558e+08    4.82095e+08    4.45559e+08    3.80112e+08    3.51312e+08    
12500     2.62501e+09    1.11337e+09    7.27333e+08    6.38522e+08    5.55867e+08    5.08252e+08    4.69911e+08    4.01295e+08    3.71312e+08    
12600     2.72912e+09    1.16991e+09    7.66156e+08    6.72452e+08    5.85906e+08    5.36067e+08    4.95853e+08    4.23937e+08    3.92718e+08    
12700     2.83967e+09    1.22859e+09    8.07095e+08    7.08247e+08    6.17632e+08    5.65497e+08    5.2334e+08     4.48007e+08    4.15528e+08    
12800     2.95713e+09    1.28954e+09    8.50334e+08    7.46087e+08    6.51206e+08    5.96697e+08    5.5252e+08     4.73627e+08    4.3984e+08     
12900     3.0818e+09     1.35275e+09    8.95919e+08    7.8602e+08     6.86659e+08    6.29695e+08    5.83422e+08    5.00844e+08    4.65725e+08    
13000     3.21434e+09    1.41858e+09    9.44257e+08    8.28456e+08    7.24375e+08    6.64865e+08    6.16408e+08    5.29954e+08    4.93427e+08    
13100     3.35517e+09    1.48721e+09    9.95554e+08    8.73601e+08    7.64545e+08    7.02393e+08    6.51657e+08    5.61125e+08    5.23104e+08    
13200     3.50477e+09    1.55889e+09    1.05009e+09    9.21742e+08    8.07438e+08    7.42535e+08    6.89416e+08    5.94536e+08    5.54879e+08    
13300     3.66277e+09    1.63306e+09    1.10732e+09    9.72343e+08    8.52509e+08    7.84755e+08    7.29168e+08    6.29823e+08    5.88545e+08    
13400     3.82985e+09    1.71027e+09    1.16779e+09    1.02595e+09    9.00288e+08    8.29565e+08    7.71408e+08    6.67384e+08    6.24409e+08    
13500     4.00648e+09    1.79085e+09    1.23182e+09    1.0829e+09     9.511e+08      8.77281e+08    8.16447e+08    7.07486e+08    6.62701e+08    
13600     4.19256e+09    1.87463e+09    1.29924e+09    1.14301e+09    1.00477e+09    9.27717e+08    8.64102e+08    7.49984e+08    7.03323e+08    
13700     4.38848e+09    1.96197e+09    1.37035e+09    1.20662e+09    1.0616e+09     9.81177e+08    9.1467e+08     7.95134e+08    7.46493e+08    
13800     4.59444e+09    2.05305e+09    1.44531e+09    1.27386e+09    1.12176e+09    1.0378e+09     9.68289e+08    8.4306e+08     7.92327e+08    
13900     4.81071e+09    2.14817e+09    1.52435e+09    1.34502e+09    1.1855e+09     1.09784e+09    1.02521e+09    8.93987e+08    8.41026e+08    
14000     5.03707e+09    2.24718e+09    1.60729e+09    1.41989e+09    1.25264e+09    1.16111e+09    1.08523e+09    9.47755e+08    8.92477e+08    
14100     5.27374e+09    2.35041e+09    1.69437e+09    1.49875e+09    1.32344e+09    1.22786e+09    1.14863e+09    1.0046e+09     9.46888e+08    
14200     5.52085e+09    2.45809e+09    1.78578e+09    1.58179e+09    1.39812e+09    1.29829e+09    1.21558e+09    1.06469e+09    1.0044e+09     
14300     5.77899e+09    2.57099e+09    1.88221e+09    1.66972e+09    1.47738e+09    1.37309e+09    1.28675e+09    1.12855e+09    1.06541e+09    
14400     6.04671e+09    2.68786e+09    1.98232e+09    1.76124e+09    1.55992e+09    1.451e+09      1.36093e+09    1.19526e+09    1.12929e+09    
14500     6.32482e+09    2.80972e+09    2.08708e+09    1.85731e+09    1.64673e+09    1.53296e+09    1.43903e+09    1.26555e+09    1.19659e+09    
14600     6.61329e+09    2.9368e+09     2.19662e+09    1.9581e+09     1.73799e+09    1.61916e+09    1.52123e+09    1.3396e+09     1.26747e+09    
14700     6.91171e+09    3.06895e+09    2.31073e+09    2.06341e+09    1.8335e+09     1.70942e+09    1.60736e+09    1.4173e+09     1.34188e+09    
14800     7.21979e+09    3.20619e+09    2.42934e+09    2.1732e+09     1.93324e+09    1.8037e+09     1.69737e+09    1.49857e+09    1.41973e+09    
14900     7.53775e+09    3.34907e+09    2.55294e+09    2.28796e+09    2.03773e+09    1.90252e+09    1.79179e+09    1.58389e+09    1.50141e+09    
15000     7.86478e+09    3.49711e+09    2.68097e+09    2.40716e+09    2.14644e+09    2.00538e+09    1.8901e+09     1.67288e+09    1.58666e+09    
15100     8.2009e+09     3.65071e+09    2.81375e+09    2.53113e+09    2.25973e+09    2.11263e+09    1.99268e+09    1.76583e+09    1.67574e+09    
15200     8.54609e+09    3.81019e+09    2.95156e+09    2.66013e+09    2.37789e+09    2.22456e+09    2.0998e+09     1.863e+09      1.76882e+09    
15300     8.89987e+09    3.97549e+09    3.09426e+09    2.79405e+09    2.50082e+09    2.34108e+09    2.21136e+09    1.96431e+09    1.86584e+09    
15400     9.26133e+09    4.14608e+09    3.24128e+09    2.93229e+09    2.62795e+09    2.46166e+09    2.32687e+09    2.06944e+09    1.96666e+09    
15500     9.63063e+09    4.32251e+09    3.3931e+09     3.07533e+09    2.7598e+09     2.5868e+09     2.44682e+09    2.17878e+09    2.07152e+09    
15600     1.00076e+10    4.50495e+09    3.54986e+09    3.2233e+09     2.89652e+09    2.71665e+09    2.57136e+09    2.29248e+09    2.18058e+09    
15700     1.03912e+10    4.69292e+09    3.71103e+09    3.37565e+09    3.03757e+09    2.85072e+09    2.70002e+09    2.41019e+09    2.29358e+09    
15800     1.07816e+10    4.88679e+09    3.87693e+09    3.53268e+09    3.18329e+09    2.98935e+09    2.83312e+09    2.5322e+09     2.41077e+09    
15900     1.11787e+10    5.08689e+09    4.04786e+09    3.69467e+09    3.33397e+09    3.13283e+09    2.97098e+09    2.65879e+09    2.53238e+09    
16000     1.15813e+10    5.29243e+09    4.22299e+09    3.86076e+09    3.48877e+09    3.28036e+09    3.11282e+09    2.78934e+09    2.65791e+09    
16100     1.19897e+10    5.50383e+09    4.40273e+09    4.03134e+09    3.6481e+09     3.43235e+09    3.25902e+09    2.9242e+09     2.7877e+09     
16200     1.24034e+10    5.72111e+09    4.58703e+09    4.20634e+09    3.81189e+09    3.58875e+09    3.40958e+09    3.0634e+09     2.92176e+09    
16300     1.28233e+10    5.9453e+09     4.77691e+09    4.38677e+09    3.98115e+09    3.75056e+09    3.56546e+09    3.20768e+09    3.06062e+09    
16400     1.3247e+10     6.17437e+09    4.9703e+09     4.57051e+09    4.1538e+09     3.91577e+09    3.72471e+09    3.35561e+09    3.20336e+09    
16500     1.36755e+10    6.40934e+09    5.16818e+09    4.75856e+09    4.33079e+09    4.08532e+09    3.88827e+09    3.50794e+09    3.35049e+09    
16600     1.4109e+10     6.65058e+09    5.37089e+09    4.95122e+09    4.51245e+09    4.25954e+09    4.05647e+09    3.66498e+09    3.50233e+09    
16700     1.4547e+10     6.89784e+09    5.57814e+09    5.1482e+09     4.69844e+09    4.43813e+09    4.22901e+09    3.82642e+09    3.65856e+09    
16800     1.49894e+10    7.15087e+09    5.78963e+09    5.34916e+09    4.88844e+09    4.62078e+09    4.40561e+09    3.99212e+09    3.81916e+09    
