r(m),T(K)
6.55000e-04,9.86645e+03
6.60000e-04,9.86634e+03
6.65000e-04,9.86623e+03
6.70000e-04,9.86612e+03
6.75000e-04,9.86601e+03
6.80000e-04,9.86589e+03
6.85000e-04,9.86578e+03
6.90000e-04,9.86566e+03
6.95000e-04,9.86555e+03
7.00000e-04,9.86543e+03
7.05000e-04,9.86532e+03
7.10000e-04,9.86520e+03
7.15000e-04,9.86508e+03
7.20000e-04,9.86496e+03
7.25000e-04,9.86484e+03
7.30000e-04,9.86472e+03
7.35000e-04,9.86460e+03
7.40000e-04,9.86448e+03
7.45000e-04,9.86436e+03
7.50000e-04,9.86424e+03
7.55000e-04,9.86411e+03
7.60000e-04,9.86399e+03
7.65000e-04,9.86387e+03
7.70000e-04,9.86375e+03
7.75000e-04,9.86362e+03
7.80000e-04,9.86350e+03
7.85000e-04,9.86337e+03
7.90000e-04,9.86325e+03
7.95000e-04,9.86312e+03
8.00000e-04,9.86299e+03
8.05000e-04,9.86286e+03
8.10000e-04,9.86273e+03
8.15000e-04,9.86260e+03
8.20000e-04,9.86247e+03
8.25000e-04,9.86234e+03
8.30000e-04,9.86221e+03
8.35000e-04,9.86207e+03
8.40000e-04,9.86194e+03
8.45000e-04,9.86181e+03
8.50000e-04,9.86168e+03
8.55000e-04,9.86154e+03
8.60000e-04,9.86141e+03
8.65000e-04,9.86127e+03
8.70000e-04,9.86114e+03
8.75000e-04,9.86100e+03
8.80000e-04,9.86086e+03
8.85000e-04,9.86072e+03
8.90000e-04,9.86059e+03
8.95000e-04,9.86045e+03
9.00000e-04,9.86031e+03
9.05000e-04,9.86017e+03
9.10000e-04,9.86003e+03
9.15000e-04,9.85988e+03
9.20000e-04,9.85974e+03
9.25000e-04,9.85960e+03
9.30000e-04,9.85945e+03
9.35000e-04,9.85931e+03
9.40000e-04,9.85916e+03
9.45000e-04,9.85902e+03
9.50000e-04,9.85887e+03
9.55000e-04,9.85873e+03
9.60000e-04,9.85858e+03
9.65000e-04,9.85843e+03
9.70000e-04,9.85828e+03
9.75000e-04,9.85813e+03
9.80000e-04,9.85798e+03
9.85000e-04,9.85783e+03
9.90000e-04,9.85768e+03
9.95000e-04,9.85753e+03
1.00000e-03,9.85738e+03
1.00500e-03,9.85723e+03
1.01000e-03,9.85707e+03
1.01500e-03,9.85692e+03
1.02000e-03,9.85676e+03
1.02500e-03,9.85661e+03
1.03000e-03,9.85645e+03
1.03500e-03,9.85629e+03
1.04000e-03,9.85613e+03
1.04500e-03,9.85598e+03
1.05000e-03,9.85582e+03
1.05500e-03,9.85566e+03
1.06000e-03,9.85550e+03
1.06500e-03,9.85533e+03
1.07000e-03,9.85517e+03
1.07500e-03,9.85501e+03
1.08000e-03,9.85485e+03
1.08500e-03,9.85468e+03
1.09000e-03,9.85452e+03
1.09500e-03,9.85436e+03
1.10000e-03,9.85419e+03
1.10500e-03,9.85403e+03
1.11000e-03,9.85386e+03
1.11500e-03,9.85369e+03
1.12000e-03,9.85352e+03
1.12500e-03,9.85335e+03
1.13000e-03,9.85318e+03
1.13500e-03,9.85301e+03
1.14000e-03,9.85284e+03
1.14500e-03,9.85267e+03
1.15000e-03,9.85250e+03
1.15500e-03,9.85232e+03
1.16000e-03,9.85215e+03
1.16500e-03,9.85197e+03
1.17000e-03,9.85180e+03
1.17500e-03,9.85162e+03
1.18000e-03,9.85144e+03
1.18500e-03,9.85127e+03
1.19000e-03,9.85109e+03
1.19500e-03,9.85091e+03
1.20000e-03,9.85073e+03
1.20500e-03,9.85055e+03
1.21000e-03,9.85037e+03
1.21500e-03,9.85019e+03
1.22000e-03,9.85000e+03
1.22500e-03,9.84982e+03
1.23000e-03,9.84963e+03
1.23500e-03,9.84945e+03
1.24000e-03,9.84926e+03
1.24500e-03,9.84908e+03
1.25000e-03,9.84889e+03
1.25500e-03,9.84870e+03
1.26000e-03,9.84851e+03
1.26500e-03,9.84832e+03
1.27000e-03,9.84813e+03
1.27500e-03,9.84794e+03
1.28000e-03,9.84774e+03
1.28500e-03,9.84755e+03
1.29000e-03,9.84735e+03
1.29500e-03,9.84716e+03
1.30000e-03,9.84696e+03
1.30500e-03,9.84676e+03
1.31000e-03,9.84657e+03
1.31500e-03,9.84637e+03
1.32000e-03,9.84617e+03
1.32500e-03,9.84597e+03
1.33000e-03,9.84577e+03
1.33500e-03,9.84557e+03
1.34000e-03,9.84536e+03
1.34500e-03,9.84516e+03
1.35000e-03,9.84496e+03
1.35500e-03,9.84475e+03
1.36000e-03,9.84455e+03
1.36500e-03,9.84434e+03
1.37000e-03,9.84413e+03
1.37500e-03,9.84392e+03
1.38000e-03,9.84371e+03
1.38500e-03,9.84350e+03
1.39000e-03,9.84329e+03
1.39500e-03,9.84308e+03
1.40000e-03,9.84287e+03
1.40500e-03,9.84265e+03
1.41000e-03,9.84244e+03
1.41500e-03,9.84222e+03
1.42000e-03,9.84200e+03
1.42500e-03,9.84179e+03
1.43000e-03,9.84157e+03
1.43500e-03,9.84135e+03
1.44000e-03,9.84113e+03
1.44500e-03,9.84091e+03
1.45000e-03,9.84069e+03
1.45500e-03,9.84047e+03
1.46000e-03,9.84024e+03
1.46500e-03,9.84002e+03
1.47000e-03,9.83980e+03
1.47500e-03,9.83957e+03
1.48000e-03,9.83935e+03
1.48500e-03,9.83912e+03
1.49000e-03,9.83889e+03
1.49500e-03,9.83866e+03
1.50000e-03,9.83843e+03
1.50500e-03,9.83820e+03
1.51000e-03,9.83797e+03
1.51500e-03,9.83774e+03
1.52000e-03,9.83750e+03
1.52500e-03,9.83727e+03
1.53000e-03,9.83703e+03
1.53500e-03,9.83679e+03
1.54000e-03,9.83656e+03
1.54500e-03,9.83632e+03
1.55000e-03,9.83608e+03
1.55500e-03,9.83584e+03
1.56000e-03,9.83560e+03
1.56500e-03,9.83536e+03
1.57000e-03,9.83511e+03
1.57500e-03,9.83487e+03
1.58000e-03,9.83463e+03
1.58500e-03,9.83438e+03
1.59000e-03,9.83413e+03
1.59500e-03,9.83388e+03
1.60000e-03,9.83364e+03
1.60500e-03,9.83339e+03
1.61000e-03,9.83314e+03
1.61500e-03,9.83289e+03
1.62000e-03,9.83263e+03
1.62500e-03,9.83238e+03
1.63000e-03,9.83213e+03
1.63500e-03,9.83187e+03
1.64000e-03,9.83162e+03
1.64500e-03,9.83136e+03
1.65000e-03,9.83110e+03
1.65500e-03,9.83084e+03
1.66000e-03,9.83058e+03
1.66500e-03,9.83032e+03
1.67000e-03,9.83006e+03
1.67500e-03,9.82979e+03
1.68000e-03,9.82953e+03
1.68500e-03,9.82926e+03
1.69000e-03,9.82900e+03
1.69500e-03,9.82873e+03
1.70000e-03,9.82846e+03
1.70500e-03,9.82819e+03
1.71000e-03,9.82792e+03
1.71500e-03,9.82765e+03
1.72000e-03,9.82738e+03
1.72500e-03,9.82711e+03
1.73000e-03,9.82683e+03
1.73500e-03,9.82656e+03
1.74000e-03,9.82628e+03
1.74500e-03,9.82600e+03
1.75000e-03,9.82572e+03
1.75500e-03,9.82545e+03
1.76000e-03,9.82517e+03
1.76500e-03,9.82488e+03
1.77000e-03,9.82460e+03
1.77500e-03,9.82432e+03
1.78000e-03,9.82404e+03
1.78500e-03,9.82375e+03
1.79000e-03,9.82346e+03
1.79500e-03,9.82318e+03
1.80000e-03,9.82289e+03
1.80500e-03,9.82260e+03
1.81000e-03,9.82231e+03
1.81500e-03,9.82201e+03
1.82000e-03,9.82172e+03
1.82500e-03,9.82143e+03
1.83000e-03,9.82113e+03
1.83500e-03,9.82083e+03
1.84000e-03,9.82053e+03
1.84500e-03,9.82023e+03
1.85000e-03,9.81993e+03
1.85500e-03,9.81963e+03
1.86000e-03,9.81933e+03
1.86500e-03,9.81903e+03
1.87000e-03,9.81872e+03
1.87500e-03,9.81842e+03
1.88000e-03,9.81811e+03
1.88500e-03,9.81780e+03
1.89000e-03,9.81750e+03
1.89500e-03,9.81719e+03
1.90000e-03,9.81688e+03
1.90500e-03,9.81656e+03
1.91000e-03,9.81625e+03
1.91500e-03,9.81594e+03
1.92000e-03,9.81562e+03
1.92500e-03,9.81531e+03
1.93000e-03,9.81499e+03
1.93500e-03,9.81467e+03
1.94000e-03,9.81435e+03
1.94500e-03,9.81403e+03
1.95000e-03,9.81370e+03
1.95500e-03,9.81338e+03
1.96000e-03,9.81305e+03
1.96500e-03,9.81273e+03
1.97000e-03,9.81240e+03
1.97500e-03,9.81207e+03
1.98000e-03,9.81174e+03
1.98500e-03,9.81141e+03
1.99000e-03,9.81108e+03
1.99500e-03,9.81074e+03
2.00000e-03,9.81041e+03
2.00500e-03,9.81007e+03
2.01000e-03,9.80974e+03
2.01500e-03,9.80940e+03
2.02000e-03,9.80906e+03
2.02500e-03,9.80872e+03
2.03000e-03,9.80838e+03
2.03500e-03,9.80803e+03
2.04000e-03,9.80769e+03
2.04500e-03,9.80734e+03
2.05000e-03,9.80699e+03
2.05500e-03,9.80665e+03
2.06000e-03,9.80630e+03
2.06500e-03,9.80595e+03
2.07000e-03,9.80559e+03
2.07500e-03,9.80524e+03
2.08000e-03,9.80488e+03
2.08500e-03,9.80453e+03
2.09000e-03,9.80417e+03
2.09500e-03,9.80381e+03
2.10000e-03,9.80345e+03
2.10500e-03,9.80309e+03
2.11000e-03,9.80273e+03
2.11500e-03,9.80236e+03
2.12000e-03,9.80200e+03
2.12500e-03,9.80163e+03
2.13000e-03,9.80126e+03
2.13500e-03,9.80089e+03
2.14000e-03,9.80052e+03
2.14500e-03,9.80015e+03
2.15000e-03,9.79977e+03
2.15500e-03,9.79940e+03
2.16000e-03,9.79902e+03
2.16500e-03,9.79864e+03
2.17000e-03,9.79826e+03
2.17500e-03,9.79788e+03
2.18000e-03,9.79750e+03
2.18500e-03,9.79711e+03
2.19000e-03,9.79673e+03
2.19500e-03,9.79634e+03
2.20000e-03,9.79595e+03
2.20500e-03,9.79556e+03
2.21000e-03,9.79517e+03
2.21500e-03,9.79478e+03
2.22000e-03,9.79439e+03
2.22500e-03,9.79399e+03
2.23000e-03,9.79360e+03
2.23500e-03,9.79320e+03
2.24000e-03,9.79280e+03
2.24500e-03,9.79240e+03
2.25000e-03,9.79200e+03
2.25500e-03,9.79159e+03
2.26000e-03,9.79119e+03
2.26500e-03,9.79078e+03
2.27000e-03,9.79037e+03
2.27500e-03,9.78996e+03
2.28000e-03,9.78955e+03
2.28500e-03,9.78914e+03
2.29000e-03,9.78872e+03
2.29500e-03,9.78830e+03
2.30000e-03,9.78789e+03
2.30500e-03,9.78747e+03
2.31000e-03,9.78705e+03
2.31500e-03,9.78662e+03
2.32000e-03,9.78620e+03
2.32500e-03,9.78577e+03
2.33000e-03,9.78535e+03
2.33500e-03,9.78492e+03
2.34000e-03,9.78449e+03
2.34500e-03,9.78406e+03
2.35000e-03,9.78363e+03
2.35500e-03,9.78319e+03
2.36000e-03,9.78276e+03
2.36500e-03,9.78232e+03
2.37000e-03,9.78188e+03
2.37500e-03,9.78144e+03
2.38000e-03,9.78100e+03
2.38500e-03,9.78056e+03
2.39000e-03,9.78011e+03
2.39500e-03,9.77967e+03
2.40000e-03,9.77922e+03
2.40500e-03,9.77877e+03
2.41000e-03,9.77832e+03
2.41500e-03,9.77786e+03
2.42000e-03,9.77741e+03
2.42500e-03,9.77695e+03
2.43000e-03,9.77649e+03
2.43500e-03,9.77603e+03
2.44000e-03,9.77557e+03
2.44500e-03,9.77511e+03
2.45000e-03,9.77464e+03
2.45500e-03,9.77418e+03
2.46000e-03,9.77371e+03
2.46500e-03,9.77324e+03
2.47000e-03,9.77277e+03
2.47500e-03,9.77230e+03
2.48000e-03,9.77182e+03
2.48500e-03,9.77134e+03
2.49000e-03,9.77087e+03
2.49500e-03,9.77039e+03
2.50000e-03,9.76990e+03
2.50500e-03,9.76942e+03
2.51000e-03,9.76894e+03
2.51500e-03,9.76845e+03
2.52000e-03,9.76796e+03
2.52500e-03,9.76747e+03
2.53000e-03,9.76698e+03
2.53500e-03,9.76648e+03
2.54000e-03,9.76599e+03
2.54500e-03,9.76549e+03
2.55000e-03,9.76499e+03
2.55500e-03,9.76449e+03
2.56000e-03,9.76399e+03
2.56500e-03,9.76349e+03
2.57000e-03,9.76298e+03
2.57500e-03,9.76247e+03
2.58000e-03,9.76196e+03
2.58500e-03,9.76145e+03
2.59000e-03,9.76094e+03
2.59500e-03,9.76042e+03
2.60000e-03,9.75990e+03
2.60500e-03,9.75938e+03
2.61000e-03,9.75886e+03
2.61500e-03,9.75834e+03
2.62000e-03,9.75782e+03
2.62500e-03,9.75729e+03
2.63000e-03,9.75676e+03
2.63500e-03,9.75623e+03
2.64000e-03,9.75570e+03
2.64500e-03,9.75516e+03
2.65000e-03,9.75463e+03
2.65500e-03,9.75409e+03
2.66000e-03,9.75355e+03
2.66500e-03,9.75301e+03
2.67000e-03,9.75246e+03
2.67500e-03,9.75192e+03
2.68000e-03,9.75137e+03
2.68500e-03,9.75082e+03
2.69000e-03,9.75027e+03
2.69500e-03,9.74971e+03
2.70000e-03,9.74916e+03
2.70500e-03,9.74860e+03
2.71000e-03,9.74804e+03
2.71500e-03,9.74748e+03
2.72000e-03,9.74692e+03
2.72500e-03,9.74635e+03
2.73000e-03,9.74578e+03
2.73500e-03,9.74522e+03
2.74000e-03,9.74464e+03
2.74500e-03,9.74407e+03
2.75000e-03,9.74350e+03
2.75500e-03,9.74292e+03
2.76000e-03,9.74234e+03
2.76500e-03,9.74176e+03
2.77000e-03,9.74118e+03
2.77500e-03,9.74059e+03
2.78000e-03,9.74000e+03
2.78500e-03,9.73941e+03
2.79000e-03,9.73882e+03
2.79500e-03,9.73823e+03
2.80000e-03,9.73763e+03
2.80500e-03,9.73703e+03
2.81000e-03,9.73643e+03
2.81500e-03,9.73583e+03
2.82000e-03,9.73523e+03
2.82500e-03,9.73462e+03
2.83000e-03,9.73401e+03
2.83500e-03,9.73340e+03
2.84000e-03,9.73278e+03
2.84500e-03,9.73217e+03
2.85000e-03,9.73155e+03
2.85500e-03,9.73093e+03
2.86000e-03,9.73031e+03
2.86500e-03,9.72968e+03
2.87000e-03,9.72906e+03
2.87500e-03,9.72843e+03
2.88000e-03,9.72780e+03
2.88500e-03,9.72716e+03
2.89000e-03,9.72653e+03
2.89500e-03,9.72589e+03
2.90000e-03,9.72525e+03
2.90500e-03,9.72461e+03
2.91000e-03,9.72397e+03
2.91500e-03,9.72332e+03
2.92000e-03,9.72267e+03
2.92500e-03,9.72202e+03
2.93000e-03,9.72137e+03
2.93500e-03,9.72071e+03
2.94000e-03,9.72006e+03
2.94500e-03,9.71940e+03
2.95000e-03,9.71873e+03
2.95500e-03,9.71807e+03
2.96000e-03,9.71740e+03
2.96500e-03,9.71673e+03
2.97000e-03,9.71606e+03
2.97500e-03,9.71539e+03
2.98000e-03,9.71471e+03
2.98500e-03,9.71403e+03
2.99000e-03,9.71335e+03
2.99500e-03,9.71266e+03
3.00000e-03,9.71198e+03
3.00500e-03,9.71129e+03
3.01000e-03,9.71060e+03
3.01500e-03,9.70990e+03
3.02000e-03,9.70921e+03
3.02500e-03,9.70851e+03
3.03000e-03,9.70781e+03
3.03500e-03,9.70711e+03
3.04000e-03,9.70640e+03
3.04500e-03,9.70569e+03
3.05000e-03,9.70498e+03
3.05500e-03,9.70427e+03
3.06000e-03,9.70355e+03
3.06500e-03,9.70283e+03
3.07000e-03,9.70211e+03
3.07500e-03,9.70139e+03
3.08000e-03,9.70066e+03
3.08500e-03,9.69993e+03
3.09000e-03,9.69920e+03
3.09500e-03,9.69847e+03
3.10000e-03,9.69773e+03
3.10500e-03,9.69699e+03
3.11000e-03,9.69625e+03
3.11500e-03,9.69551e+03
3.12000e-03,9.69476e+03
3.12500e-03,9.69401e+03
3.13000e-03,9.69326e+03
3.13500e-03,9.69251e+03
3.14000e-03,9.69175e+03
3.14500e-03,9.69099e+03
3.15000e-03,9.69023e+03
3.15500e-03,9.68946e+03
3.16000e-03,9.68869e+03
3.16500e-03,9.68792e+03
3.17000e-03,9.68715e+03
3.17500e-03,9.68637e+03
3.18000e-03,9.68559e+03
3.18500e-03,9.68481e+03
3.19000e-03,9.68403e+03
3.19500e-03,9.68324e+03
3.20000e-03,9.68245e+03
3.20500e-03,9.68166e+03
3.21000e-03,9.68086e+03
3.21500e-03,9.68006e+03
3.22000e-03,9.67926e+03
3.22500e-03,9.67846e+03
3.23000e-03,9.67765e+03
3.23500e-03,9.67684e+03
3.24000e-03,9.67603e+03
3.24500e-03,9.67521e+03
3.25000e-03,9.67439e+03
3.25500e-03,9.67357e+03
3.26000e-03,9.67275e+03
3.26500e-03,9.67192e+03
3.27000e-03,9.67109e+03
3.27500e-03,9.67026e+03
3.28000e-03,9.66942e+03
3.28500e-03,9.66858e+03
3.29000e-03,9.66774e+03
3.29500e-03,9.66689e+03
3.30000e-03,9.66604e+03
3.30500e-03,9.66519e+03
3.31000e-03,9.66434e+03
3.31500e-03,9.66348e+03
3.32000e-03,9.66262e+03
3.32500e-03,9.66176e+03
3.33000e-03,9.66089e+03
3.33500e-03,9.66002e+03
3.34000e-03,9.65915e+03
3.34500e-03,9.65828e+03
3.35000e-03,9.65740e+03
3.35500e-03,9.65652e+03
3.36000e-03,9.65563e+03
3.36500e-03,9.65474e+03
3.37000e-03,9.65385e+03
3.37500e-03,9.65296e+03
3.38000e-03,9.65206e+03
3.38500e-03,9.65116e+03
3.39000e-03,9.65026e+03
3.39500e-03,9.64935e+03
3.40000e-03,9.64844e+03
3.40500e-03,9.64753e+03
3.41000e-03,9.64661e+03
3.41500e-03,9.64569e+03
3.42000e-03,9.64477e+03
3.42500e-03,9.64384e+03
3.43000e-03,9.64291e+03
3.43500e-03,9.64198e+03
3.44000e-03,9.64104e+03
3.44500e-03,9.64010e+03
3.45000e-03,9.63916e+03
3.45500e-03,9.63821e+03
3.46000e-03,9.63726e+03
3.46500e-03,9.63631e+03
3.47000e-03,9.63535e+03
3.47500e-03,9.63439e+03
3.48000e-03,9.63343e+03
3.48500e-03,9.63247e+03
3.49000e-03,9.63150e+03
3.49500e-03,9.63053e+03
3.50000e-03,9.62955e+03
3.50500e-03,9.62857e+03
3.51000e-03,9.62759e+03
3.51500e-03,9.62660e+03
3.52000e-03,9.62561e+03
3.52500e-03,9.62462e+03
3.53000e-03,9.62362e+03
3.53500e-03,9.62262e+03
3.54000e-03,9.62162e+03
3.54500e-03,9.62061e+03
3.55000e-03,9.61960e+03
3.55500e-03,9.61859e+03
3.56000e-03,9.61757e+03
3.56500e-03,9.61655e+03
3.57000e-03,9.61552e+03
3.57500e-03,9.61449e+03
3.58000e-03,9.61346e+03
3.58500e-03,9.61243e+03
3.59000e-03,9.61139e+03
3.59500e-03,9.61034e+03
3.60000e-03,9.60930e+03
3.60500e-03,9.60824e+03
3.61000e-03,9.60719e+03
3.61500e-03,9.60613e+03
3.62000e-03,9.60507e+03
3.62500e-03,9.60401e+03
3.63000e-03,9.60294e+03
3.63500e-03,9.60186e+03
3.64000e-03,9.60079e+03
3.64500e-03,9.59971e+03
3.65000e-03,9.59862e+03
3.65500e-03,9.59753e+03
3.66000e-03,9.59644e+03
3.66500e-03,9.59535e+03
3.67000e-03,9.59425e+03
3.67500e-03,9.59314e+03
3.68000e-03,9.59204e+03
3.68500e-03,9.59092e+03
3.69000e-03,9.58981e+03
3.69500e-03,9.58869e+03
3.70000e-03,9.58757e+03
3.70500e-03,9.58644e+03
3.71000e-03,9.58531e+03
3.71500e-03,9.58418e+03
3.72000e-03,9.58304e+03
3.72500e-03,9.58190e+03
3.73000e-03,9.58075e+03
3.73500e-03,9.57960e+03
3.74000e-03,9.57844e+03
3.74500e-03,9.57728e+03
3.75000e-03,9.57612e+03
3.75500e-03,9.57495e+03
3.76000e-03,9.57378e+03
3.76500e-03,9.57261e+03
3.77000e-03,9.57143e+03
3.77500e-03,9.57024e+03
3.78000e-03,9.56906e+03
3.78500e-03,9.56786e+03
3.79000e-03,9.56667e+03
3.79500e-03,9.56547e+03
3.80000e-03,9.56426e+03
3.80500e-03,9.56305e+03
3.81000e-03,9.56184e+03
3.81500e-03,9.56062e+03
3.82000e-03,9.55940e+03
3.82500e-03,9.55817e+03
3.83000e-03,9.55694e+03
3.83500e-03,9.55571e+03
3.84000e-03,9.55447e+03
3.84500e-03,9.55322e+03
3.85000e-03,9.55198e+03
3.85500e-03,9.55072e+03
3.86000e-03,9.54947e+03
3.86500e-03,9.54821e+03
3.87000e-03,9.54694e+03
3.87500e-03,9.54567e+03
3.88000e-03,9.54440e+03
3.88500e-03,9.54312e+03
3.89000e-03,9.54183e+03
3.89500e-03,9.54055e+03
3.90000e-03,9.53925e+03
3.90500e-03,9.53796e+03
3.91000e-03,9.53666e+03
3.91500e-03,9.53535e+03
3.92000e-03,9.53404e+03
3.92500e-03,9.53272e+03
3.93000e-03,9.53141e+03
3.93500e-03,9.53008e+03
3.94000e-03,9.52875e+03
3.94500e-03,9.52742e+03
3.95000e-03,9.52608e+03
3.95500e-03,9.52474e+03
3.96000e-03,9.52339e+03
3.96500e-03,9.52204e+03
3.97000e-03,9.52068e+03
3.97500e-03,9.51932e+03
3.98000e-03,9.51795e+03
3.98500e-03,9.51658e+03
3.99000e-03,9.51520e+03
3.99500e-03,9.51382e+03
4.00000e-03,9.51244e+03
4.00500e-03,9.51104e+03
4.01000e-03,9.50965e+03
4.01500e-03,9.50825e+03
4.02000e-03,9.50684e+03
4.02500e-03,9.50543e+03
4.03000e-03,9.50401e+03
4.03500e-03,9.50259e+03
4.04000e-03,9.50117e+03
4.04500e-03,9.49973e+03
4.05000e-03,9.49830e+03
4.05500e-03,9.49686e+03
4.06000e-03,9.49541e+03
4.06500e-03,9.49396e+03
4.07000e-03,9.49250e+03
4.07500e-03,9.49104e+03
4.08000e-03,9.48957e+03
4.08500e-03,9.48810e+03
4.09000e-03,9.48662e+03
4.09500e-03,9.48514e+03
4.10000e-03,9.48365e+03
4.10500e-03,9.48216e+03
4.11000e-03,9.48066e+03
4.11500e-03,9.47916e+03
4.12000e-03,9.47765e+03
4.12500e-03,9.47614e+03
4.13000e-03,9.47462e+03
4.13500e-03,9.47310e+03
4.14000e-03,9.47157e+03
4.14500e-03,9.47004e+03
4.15000e-03,9.46850e+03
4.15500e-03,9.46695e+03
4.16000e-03,9.46540e+03
4.16500e-03,9.46384e+03
4.17000e-03,9.46228e+03
4.17500e-03,9.46071e+03
4.18000e-03,9.45914e+03
4.18500e-03,9.45756e+03
4.19000e-03,9.45598e+03
4.19500e-03,9.45439e+03
4.20000e-03,9.45279e+03
4.20500e-03,9.45119e+03
4.21000e-03,9.44959e+03
4.21500e-03,9.44797e+03
4.22000e-03,9.44636e+03
4.22500e-03,9.44473e+03
4.23000e-03,9.44310e+03
4.23500e-03,9.44147e+03
4.24000e-03,9.43983e+03
4.24500e-03,9.43818e+03
4.25000e-03,9.43653e+03
4.25500e-03,9.43487e+03
4.26000e-03,9.43321e+03
4.26500e-03,9.43154e+03
4.27000e-03,9.42986e+03
4.27500e-03,9.42818e+03
4.28000e-03,9.42649e+03
4.28500e-03,9.42480e+03
4.29000e-03,9.42310e+03
4.29500e-03,9.42139e+03
4.30000e-03,9.41968e+03
4.30500e-03,9.41796e+03
4.31000e-03,9.41624e+03
4.31500e-03,9.41451e+03
4.32000e-03,9.41277e+03
4.32500e-03,9.41103e+03
4.33000e-03,9.40928e+03
4.33500e-03,9.40753e+03
4.34000e-03,9.40577e+03
4.34500e-03,9.40400e+03
4.35000e-03,9.40223e+03
4.35500e-03,9.40045e+03
4.36000e-03,9.39866e+03
