r(m),T(K)
6.20000e-04,9.93569e+03
6.25000e-04,9.93557e+03
6.30000e-04,9.93545e+03
6.35000e-04,9.93533e+03
6.40000e-04,9.93521e+03
6.45000e-04,9.93509e+03
6.50000e-04,9.93497e+03
6.55000e-04,9.93485e+03
6.60000e-04,9.93472e+03
6.65000e-04,9.93460e+03
6.70000e-04,9.93448e+03
6.75000e-04,9.93435e+03
6.80000e-04,9.93423e+03
6.85000e-04,9.93410e+03
6.90000e-04,9.93397e+03
6.95000e-04,9.93384e+03
7.00000e-04,9.93372e+03
7.05000e-04,9.93359e+03
7.10000e-04,9.93346e+03
7.15000e-04,9.93333e+03
7.20000e-04,9.93319e+03
7.25000e-04,9.93306e+03
7.30000e-04,9.93293e+03
7.35000e-04,9.93280e+03
7.40000e-04,9.93267e+03
7.45000e-04,9.93253e+03
7.50000e-04,9.93240e+03
7.55000e-04,9.93226e+03
7.60000e-04,9.93213e+03
7.65000e-04,9.93199e+03
7.70000e-04,9.93185e+03
7.75000e-04,9.93171e+03
7.80000e-04,9.93158e+03
7.85000e-04,9.93144e+03
7.90000e-04,9.93130e+03
7.95000e-04,9.93115e+03
8.00000e-04,9.93101e+03
8.05000e-04,9.93087e+03
8.10000e-04,9.93073e+03
8.15000e-04,9.93058e+03
8.20000e-04,9.93044e+03
8.25000e-04,9.93029e+03
8.30000e-04,9.93014e+03
8.35000e-04,9.93000e+03
8.40000e-04,9.92985e+03
8.45000e-04,9.92970e+03
8.50000e-04,9.92955e+03
8.55000e-04,9.92940e+03
8.60000e-04,9.92925e+03
8.65000e-04,9.92910e+03
8.70000e-04,9.92895e+03
8.75000e-04,9.92879e+03
8.80000e-04,9.92864e+03
8.85000e-04,9.92848e+03
8.90000e-04,9.92833e+03
8.95000e-04,9.92817e+03
9.00000e-04,9.92801e+03
9.05000e-04,9.92785e+03
9.10000e-04,9.92770e+03
9.15000e-04,9.92754e+03
9.20000e-04,9.92738e+03
9.25000e-04,9.92722e+03
9.30000e-04,9.92705e+03
9.35000e-04,9.92689e+03
9.40000e-04,9.92673e+03
9.45000e-04,9.92656e+03
9.50000e-04,9.92640e+03
9.55000e-04,9.92623e+03
9.60000e-04,9.92607e+03
9.65000e-04,9.92590e+03
9.70000e-04,9.92574e+03
9.75000e-04,9.92557e+03
9.80000e-04,9.92540e+03
9.85000e-04,9.92523e+03
9.90000e-04,9.92506e+03
9.95000e-04,9.92489e+03
1.00000e-03,9.92472e+03
1.00500e-03,9.92454e+03
1.01000e-03,9.92437e+03
1.01500e-03,9.92419e+03
1.02000e-03,9.92402e+03
1.02500e-03,9.92384e+03
1.03000e-03,9.92367e+03
1.03500e-03,9.92349e+03
1.04000e-03,9.92331e+03
1.04500e-03,9.92313e+03
1.05000e-03,9.92296e+03
1.05500e-03,9.92278e+03
1.06000e-03,9.92260e+03
1.06500e-03,9.92241e+03
1.07000e-03,9.92223e+03
1.07500e-03,9.92205e+03
1.08000e-03,9.92187e+03
1.08500e-03,9.92168e+03
1.09000e-03,9.92150e+03
1.09500e-03,9.92131e+03
1.10000e-03,9.92113e+03
1.10500e-03,9.92094e+03
1.11000e-03,9.92075e+03
1.11500e-03,9.92056e+03
1.12000e-03,9.92037e+03
1.12500e-03,9.92018e+03
1.13000e-03,9.91999e+03
1.13500e-03,9.91980e+03
1.14000e-03,9.91961e+03
1.14500e-03,9.91941e+03
1.15000e-03,9.91922e+03
1.15500e-03,9.91902e+03
1.16000e-03,9.91883e+03
1.16500e-03,9.91863e+03
1.17000e-03,9.91843e+03
1.17500e-03,9.91823e+03
1.18000e-03,9.91803e+03
1.18500e-03,9.91783e+03
1.19000e-03,9.91763e+03
1.19500e-03,9.91743e+03
1.20000e-03,9.91723e+03
1.20500e-03,9.91703e+03
1.21000e-03,9.91682e+03
1.21500e-03,9.91662e+03
1.22000e-03,9.91641e+03
1.22500e-03,9.91621e+03
1.23000e-03,9.91600e+03
1.23500e-03,9.91579e+03
1.24000e-03,9.91558e+03
1.24500e-03,9.91537e+03
1.25000e-03,9.91516e+03
1.25500e-03,9.91494e+03
1.26000e-03,9.91473e+03
1.26500e-03,9.91452e+03
1.27000e-03,9.91430e+03
1.27500e-03,9.91409e+03
1.28000e-03,9.91387e+03
1.28500e-03,9.91365e+03
1.29000e-03,9.91344e+03
1.29500e-03,9.91322e+03
1.30000e-03,9.91300e+03
1.30500e-03,9.91278e+03
1.31000e-03,9.91255e+03
1.31500e-03,9.91233e+03
1.32000e-03,9.91211e+03
1.32500e-03,9.91188e+03
1.33000e-03,9.91166e+03
1.33500e-03,9.91143e+03
1.34000e-03,9.91120e+03
1.34500e-03,9.91098e+03
1.35000e-03,9.91075e+03
1.35500e-03,9.91052e+03
1.36000e-03,9.91029e+03
1.36500e-03,9.91006e+03
1.37000e-03,9.90982e+03
1.37500e-03,9.90959e+03
1.38000e-03,9.90935e+03
1.38500e-03,9.90912e+03
1.39000e-03,9.90888e+03
1.39500e-03,9.90864e+03
1.40000e-03,9.90841e+03
1.40500e-03,9.90817e+03
1.41000e-03,9.90793e+03
1.41500e-03,9.90768e+03
1.42000e-03,9.90744e+03
1.42500e-03,9.90720e+03
1.43000e-03,9.90696e+03
1.43500e-03,9.90671e+03
1.44000e-03,9.90647e+03
1.44500e-03,9.90622e+03
1.45000e-03,9.90597e+03
1.45500e-03,9.90572e+03
1.46000e-03,9.90547e+03
1.46500e-03,9.90522e+03
1.47000e-03,9.90497e+03
1.47500e-03,9.90472e+03
1.48000e-03,9.90446e+03
1.48500e-03,9.90421e+03
1.49000e-03,9.90395e+03
1.49500e-03,9.90369e+03
1.50000e-03,9.90344e+03
1.50500e-03,9.90318e+03
1.51000e-03,9.90292e+03
1.51500e-03,9.90266e+03
1.52000e-03,9.90239e+03
1.52500e-03,9.90213e+03
1.53000e-03,9.90187e+03
1.53500e-03,9.90160e+03
1.54000e-03,9.90133e+03
1.54500e-03,9.90107e+03
1.55000e-03,9.90080e+03
1.55500e-03,9.90053e+03
1.56000e-03,9.90026e+03
1.56500e-03,9.89998e+03
1.57000e-03,9.89971e+03
1.57500e-03,9.89944e+03
1.58000e-03,9.89916e+03
1.58500e-03,9.89889e+03
1.59000e-03,9.89861e+03
1.59500e-03,9.89833e+03
1.60000e-03,9.89805e+03
1.60500e-03,9.89777e+03
1.61000e-03,9.89749e+03
1.61500e-03,9.89721e+03
1.62000e-03,9.89692e+03
1.62500e-03,9.89664e+03
1.63000e-03,9.89635e+03
1.63500e-03,9.89607e+03
1.64000e-03,9.89578e+03
1.64500e-03,9.89549e+03
1.65000e-03,9.89520e+03
1.65500e-03,9.89490e+03
1.66000e-03,9.89461e+03
1.66500e-03,9.89432e+03
1.67000e-03,9.89402e+03
1.67500e-03,9.89373e+03
1.68000e-03,9.89343e+03
1.68500e-03,9.89313e+03
1.69000e-03,9.89283e+03
1.69500e-03,9.89253e+03
1.70000e-03,9.89223e+03
1.70500e-03,9.89192e+03
1.71000e-03,9.89162e+03
1.71500e-03,9.89131e+03
1.72000e-03,9.89101e+03
1.72500e-03,9.89070e+03
1.73000e-03,9.89039e+03
1.73500e-03,9.89008e+03
1.74000e-03,9.88977e+03
1.74500e-03,9.88946e+03
1.75000e-03,9.88914e+03
1.75500e-03,9.88883e+03
1.76000e-03,9.88851e+03
1.76500e-03,9.88820e+03
1.77000e-03,9.88788e+03
1.77500e-03,9.88756e+03
1.78000e-03,9.88724e+03
1.78500e-03,9.88692e+03
1.79000e-03,9.88659e+03
1.79500e-03,9.88627e+03
1.80000e-03,9.88594e+03
1.80500e-03,9.88562e+03
1.81000e-03,9.88529e+03
1.81500e-03,9.88496e+03
1.82000e-03,9.88463e+03
1.82500e-03,9.88430e+03
1.83000e-03,9.88396e+03
1.83500e-03,9.88363e+03
1.84000e-03,9.88329e+03
1.84500e-03,9.88296e+03
1.85000e-03,9.88262e+03
1.85500e-03,9.88228e+03
1.86000e-03,9.88194e+03
1.86500e-03,9.88160e+03
1.87000e-03,9.88126e+03
1.87500e-03,9.88091e+03
1.88000e-03,9.88057e+03
1.88500e-03,9.88022e+03
1.89000e-03,9.87987e+03
1.89500e-03,9.87953e+03
1.90000e-03,9.87918e+03
1.90500e-03,9.87882e+03
1.91000e-03,9.87847e+03
1.91500e-03,9.87812e+03
1.92000e-03,9.87776e+03
1.92500e-03,9.87741e+03
1.93000e-03,9.87705e+03
1.93500e-03,9.87669e+03
1.94000e-03,9.87633e+03
1.94500e-03,9.87597e+03
1.95000e-03,9.87560e+03
1.95500e-03,9.87524e+03
1.96000e-03,9.87487e+03
1.96500e-03,9.87451e+03
1.97000e-03,9.87414e+03
1.97500e-03,9.87377e+03
1.98000e-03,9.87339e+03
1.98500e-03,9.87302e+03
1.99000e-03,9.87265e+03
1.99500e-03,9.87227e+03
2.00000e-03,9.87189e+03
2.00500e-03,9.87151e+03
2.01000e-03,9.87113e+03
2.01500e-03,9.87075e+03
2.02000e-03,9.87037e+03
2.02500e-03,9.86998e+03
2.03000e-03,9.86960e+03
2.03500e-03,9.86921e+03
2.04000e-03,9.86882e+03
2.04500e-03,9.86843e+03
2.05000e-03,9.86804e+03
2.05500e-03,9.86765e+03
2.06000e-03,9.86726e+03
2.06500e-03,9.86686e+03
2.07000e-03,9.86647e+03
2.07500e-03,9.86607e+03
2.08000e-03,9.86567e+03
2.08500e-03,9.86527e+03
2.09000e-03,9.86486e+03
2.09500e-03,9.86446e+03
2.10000e-03,9.86405e+03
2.10500e-03,9.86364e+03
2.11000e-03,9.86323e+03
2.11500e-03,9.86282e+03
2.12000e-03,9.86241e+03
2.12500e-03,9.86200e+03
2.13000e-03,9.86158e+03
2.13500e-03,9.86117e+03
2.14000e-03,9.86075e+03
2.14500e-03,9.86033e+03
2.15000e-03,9.85991e+03
2.15500e-03,9.85948e+03
2.16000e-03,9.85906e+03
2.16500e-03,9.85863e+03
2.17000e-03,9.85820e+03
2.17500e-03,9.85778e+03
2.18000e-03,9.85735e+03
2.18500e-03,9.85691e+03
2.19000e-03,9.85648e+03
2.19500e-03,9.85604e+03
2.20000e-03,9.85561e+03
2.20500e-03,9.85517e+03
2.21000e-03,9.85473e+03
2.21500e-03,9.85429e+03
2.22000e-03,9.85384e+03
2.22500e-03,9.85340e+03
2.23000e-03,9.85295e+03
2.23500e-03,9.85250e+03
2.24000e-03,9.85205e+03
2.24500e-03,9.85160e+03
2.25000e-03,9.85115e+03
2.25500e-03,9.85070e+03
2.26000e-03,9.85024e+03
2.26500e-03,9.84978e+03
2.27000e-03,9.84932e+03
2.27500e-03,9.84886e+03
2.28000e-03,9.84840e+03
2.28500e-03,9.84793e+03
2.29000e-03,9.84746e+03
2.29500e-03,9.84700e+03
2.30000e-03,9.84653e+03
2.30500e-03,9.84605e+03
2.31000e-03,9.84558e+03
2.31500e-03,9.84511e+03
2.32000e-03,9.84463e+03
2.32500e-03,9.84415e+03
2.33000e-03,9.84367e+03
2.33500e-03,9.84319e+03
2.34000e-03,9.84271e+03
2.34500e-03,9.84222e+03
2.35000e-03,9.84174e+03
2.35500e-03,9.84125e+03
2.36000e-03,9.84076e+03
2.36500e-03,9.84026e+03
2.37000e-03,9.83977e+03
2.37500e-03,9.83928e+03
2.38000e-03,9.83878e+03
2.38500e-03,9.83828e+03
2.39000e-03,9.83778e+03
2.39500e-03,9.83728e+03
2.40000e-03,9.83677e+03
2.40500e-03,9.83626e+03
2.41000e-03,9.83576e+03
2.41500e-03,9.83525e+03
2.42000e-03,9.83473e+03
2.42500e-03,9.83422e+03
2.43000e-03,9.83371e+03
2.43500e-03,9.83319e+03
2.44000e-03,9.83267e+03
2.44500e-03,9.83215e+03
2.45000e-03,9.83163e+03
2.45500e-03,9.83110e+03
2.46000e-03,9.83057e+03
2.46500e-03,9.83004e+03
2.47000e-03,9.82951e+03
2.47500e-03,9.82898e+03
2.48000e-03,9.82845e+03
2.48500e-03,9.82791e+03
2.49000e-03,9.82737e+03
2.49500e-03,9.82683e+03
2.50000e-03,9.82629e+03
2.50500e-03,9.82574e+03
2.51000e-03,9.82520e+03
2.51500e-03,9.82465e+03
2.52000e-03,9.82410e+03
2.52500e-03,9.82354e+03
2.53000e-03,9.82299e+03
2.53500e-03,9.82243e+03
2.54000e-03,9.82188e+03
2.54500e-03,9.82132e+03
2.55000e-03,9.82075e+03
2.55500e-03,9.82019e+03
2.56000e-03,9.81962e+03
2.56500e-03,9.81906e+03
2.57000e-03,9.81849e+03
2.57500e-03,9.81791e+03
2.58000e-03,9.81734e+03
2.58500e-03,9.81676e+03
2.59000e-03,9.81619e+03
2.59500e-03,9.81561e+03
2.60000e-03,9.81502e+03
2.60500e-03,9.81444e+03
2.61000e-03,9.81385e+03
2.61500e-03,9.81326e+03
2.62000e-03,9.81267e+03
2.62500e-03,9.81208e+03
2.63000e-03,9.81148e+03
2.63500e-03,9.81089e+03
2.64000e-03,9.81029e+03
2.64500e-03,9.80968e+03
2.65000e-03,9.80908e+03
2.65500e-03,9.80847e+03
2.66000e-03,9.80787e+03
2.66500e-03,9.80726e+03
2.67000e-03,9.80664e+03
2.67500e-03,9.80603e+03
2.68000e-03,9.80541e+03
2.68500e-03,9.80479e+03
2.69000e-03,9.80417e+03
2.69500e-03,9.80355e+03
2.70000e-03,9.80292e+03
2.70500e-03,9.80229e+03
2.71000e-03,9.80166e+03
2.71500e-03,9.80103e+03
2.72000e-03,9.80040e+03
2.72500e-03,9.79976e+03
2.73000e-03,9.79912e+03
2.73500e-03,9.79848e+03
2.74000e-03,9.79784e+03
2.74500e-03,9.79719e+03
2.75000e-03,9.79654e+03
2.75500e-03,9.79589e+03
2.76000e-03,9.79524e+03
2.76500e-03,9.79458e+03
2.77000e-03,9.79393e+03
2.77500e-03,9.79327e+03
2.78000e-03,9.79261e+03
2.78500e-03,9.79194e+03
2.79000e-03,9.79128e+03
2.79500e-03,9.79061e+03
2.80000e-03,9.78994e+03
2.80500e-03,9.78926e+03
2.81000e-03,9.78859e+03
2.81500e-03,9.78791e+03
2.82000e-03,9.78723e+03
2.82500e-03,9.78654e+03
2.83000e-03,9.78586e+03
2.83500e-03,9.78517e+03
2.84000e-03,9.78448e+03
2.84500e-03,9.78379e+03
2.85000e-03,9.78309e+03
2.85500e-03,9.78239e+03
2.86000e-03,9.78169e+03
2.86500e-03,9.78099e+03
2.87000e-03,9.78029e+03
2.87500e-03,9.77958e+03
2.88000e-03,9.77887e+03
2.88500e-03,9.77816e+03
2.89000e-03,9.77744e+03
2.89500e-03,9.77672e+03
2.90000e-03,9.77600e+03
2.90500e-03,9.77528e+03
2.91000e-03,9.77456e+03
2.91500e-03,9.77383e+03
2.92000e-03,9.77310e+03
2.92500e-03,9.77237e+03
2.93000e-03,9.77163e+03
2.93500e-03,9.77089e+03
2.94000e-03,9.77015e+03
2.94500e-03,9.76941e+03
2.95000e-03,9.76867e+03
2.95500e-03,9.76792e+03
2.96000e-03,9.76717e+03
2.96500e-03,9.76641e+03
2.97000e-03,9.76566e+03
2.97500e-03,9.76490e+03
2.98000e-03,9.76414e+03
2.98500e-03,9.76337e+03
2.99000e-03,9.76260e+03
2.99500e-03,9.76184e+03
3.00000e-03,9.76106e+03
3.00500e-03,9.76029e+03
3.01000e-03,9.75951e+03
3.01500e-03,9.75873e+03
3.02000e-03,9.75795e+03
3.02500e-03,9.75716e+03
3.03000e-03,9.75637e+03
3.03500e-03,9.75558e+03
3.04000e-03,9.75478e+03
3.04500e-03,9.75399e+03
3.05000e-03,9.75319e+03
3.05500e-03,9.75238e+03
3.06000e-03,9.75158e+03
3.06500e-03,9.75077e+03
3.07000e-03,9.74995e+03
3.07500e-03,9.74914e+03
3.08000e-03,9.74832e+03
3.08500e-03,9.74750e+03
3.09000e-03,9.74668e+03
3.09500e-03,9.74585e+03
3.10000e-03,9.74502e+03
3.10500e-03,9.74419e+03
3.11000e-03,9.74336e+03
3.11500e-03,9.74252e+03
3.12000e-03,9.74168e+03
3.12500e-03,9.74084e+03
3.13000e-03,9.73999e+03
3.13500e-03,9.73914e+03
3.14000e-03,9.73829e+03
3.14500e-03,9.73743e+03
3.15000e-03,9.73657e+03
3.15500e-03,9.73571e+03
3.16000e-03,9.73485e+03
3.16500e-03,9.73398e+03
3.17000e-03,9.73311e+03
3.17500e-03,9.73223e+03
3.18000e-03,9.73136e+03
3.18500e-03,9.73048e+03
3.19000e-03,9.72959e+03
3.19500e-03,9.72871e+03
3.20000e-03,9.72782e+03
3.20500e-03,9.72692e+03
3.21000e-03,9.72603e+03
3.21500e-03,9.72513e+03
3.22000e-03,9.72423e+03
3.22500e-03,9.72332e+03
3.23000e-03,9.72241e+03
3.23500e-03,9.72150e+03
3.24000e-03,9.72058e+03
3.24500e-03,9.71967e+03
3.25000e-03,9.71874e+03
3.25500e-03,9.71782e+03
3.26000e-03,9.71689e+03
3.26500e-03,9.71596e+03
3.27000e-03,9.71503e+03
3.27500e-03,9.71409e+03
3.28000e-03,9.71315e+03
3.28500e-03,9.71220e+03
3.29000e-03,9.71125e+03
3.29500e-03,9.71030e+03
3.30000e-03,9.70935e+03
3.30500e-03,9.70839e+03
3.31000e-03,9.70743e+03
3.31500e-03,9.70647e+03
3.32000e-03,9.70550e+03
3.32500e-03,9.70453e+03
3.33000e-03,9.70355e+03
3.33500e-03,9.70257e+03
3.34000e-03,9.70159e+03
3.34500e-03,9.70061e+03
3.35000e-03,9.69962e+03
3.35500e-03,9.69863e+03
3.36000e-03,9.69763e+03
3.36500e-03,9.69663e+03
3.37000e-03,9.69563e+03
3.37500e-03,9.69463e+03
3.38000e-03,9.69362e+03
3.38500e-03,9.69260e+03
3.39000e-03,9.69159e+03
3.39500e-03,9.69057e+03
3.40000e-03,9.68954e+03
3.40500e-03,9.68852e+03
3.41000e-03,9.68749e+03
3.41500e-03,9.68645e+03
3.42000e-03,9.68541e+03
3.42500e-03,9.68437e+03
3.43000e-03,9.68333e+03
3.43500e-03,9.68228e+03
3.44000e-03,9.68122e+03
3.44500e-03,9.68017e+03
3.45000e-03,9.67911e+03
3.45500e-03,9.67805e+03
3.46000e-03,9.67698e+03
3.46500e-03,9.67591e+03
3.47000e-03,9.67483e+03
3.47500e-03,9.67375e+03
3.48000e-03,9.67267e+03
3.48500e-03,9.67158e+03
3.49000e-03,9.67049e+03
3.49500e-03,9.66940e+03
3.50000e-03,9.66830e+03
3.50500e-03,9.66720e+03
3.51000e-03,9.66610e+03
3.51500e-03,9.66499e+03
3.52000e-03,9.66388e+03
3.52500e-03,9.66276e+03
3.53000e-03,9.66164e+03
3.53500e-03,9.66051e+03
3.54000e-03,9.65939e+03
3.54500e-03,9.65825e+03
3.55000e-03,9.65712e+03
3.55500e-03,9.65598e+03
3.56000e-03,9.65483e+03
3.56500e-03,9.65368e+03
3.57000e-03,9.65253e+03
3.57500e-03,9.65137e+03
3.58000e-03,9.65021e+03
3.58500e-03,9.64905e+03
3.59000e-03,9.64788e+03
3.59500e-03,9.64671e+03
3.60000e-03,9.64553e+03
3.60500e-03,9.64435e+03
3.61000e-03,9.64317e+03
3.61500e-03,9.64198e+03
3.62000e-03,9.64078e+03
3.62500e-03,9.63958e+03
3.63000e-03,9.63838e+03
3.63500e-03,9.63718e+03
3.64000e-03,9.63596e+03
3.64500e-03,9.63475e+03
3.65000e-03,9.63353e+03
3.65500e-03,9.63231e+03
3.66000e-03,9.63108e+03
3.66500e-03,9.62984e+03
3.67000e-03,9.62861e+03
3.67500e-03,9.62737e+03
3.68000e-03,9.62612e+03
3.68500e-03,9.62487e+03
3.69000e-03,9.62362e+03
3.69500e-03,9.62236e+03
3.70000e-03,9.62110e+03
3.70500e-03,9.61983e+03
3.71000e-03,9.61856e+03
3.71500e-03,9.61728e+03
3.72000e-03,9.61600e+03
3.72500e-03,9.61471e+03
3.73000e-03,9.61343e+03
3.73500e-03,9.61213e+03
3.74000e-03,9.61083e+03
3.74500e-03,9.60953e+03
3.75000e-03,9.60822e+03
3.75500e-03,9.60691e+03
3.76000e-03,9.60559e+03
3.76500e-03,9.60427e+03
3.77000e-03,9.60295e+03
3.77500e-03,9.60161e+03
3.78000e-03,9.60028e+03
3.78500e-03,9.59894e+03
3.79000e-03,9.59759e+03
3.79500e-03,9.59624e+03
3.80000e-03,9.59489e+03
3.80500e-03,9.59353e+03
3.81000e-03,9.59217e+03
3.81500e-03,9.59080e+03
3.82000e-03,9.58942e+03
3.82500e-03,9.58805e+03
3.83000e-03,9.58666e+03
3.83500e-03,9.58527e+03
3.84000e-03,9.58388e+03
3.84500e-03,9.58248e+03
3.85000e-03,9.58108e+03
3.85500e-03,9.57967e+03
3.86000e-03,9.57826e+03
3.86500e-03,9.57684e+03
3.87000e-03,9.57542e+03
3.87500e-03,9.57399e+03
3.88000e-03,9.57256e+03
3.88500e-03,9.57112e+03
3.89000e-03,9.56968e+03
3.89500e-03,9.56823e+03
3.90000e-03,9.56678e+03
3.90500e-03,9.56532e+03
3.91000e-03,9.56385e+03
3.91500e-03,9.56238e+03
3.92000e-03,9.56091e+03
3.92500e-03,9.55943e+03
3.93000e-03,9.55795e+03
3.93500e-03,9.55646e+03
3.94000e-03,9.55496e+03
3.94500e-03,9.55346e+03
3.95000e-03,9.55196e+03
3.95500e-03,9.55045e+03
3.96000e-03,9.54893e+03
3.96500e-03,9.54741e+03
3.97000e-03,9.54589e+03
3.97500e-03,9.54436e+03
3.98000e-03,9.54282e+03
3.98500e-03,9.54128e+03
3.99000e-03,9.53973e+03
3.99500e-03,9.53818e+03
4.00000e-03,9.53662e+03
4.00500e-03,9.53505e+03
4.01000e-03,9.53348e+03
4.01500e-03,9.53191e+03
4.02000e-03,9.53033e+03
4.02500e-03,9.52874e+03
4.03000e-03,9.52715e+03
4.03500e-03,9.52555e+03
4.04000e-03,9.52395e+03
4.04500e-03,9.52234e+03
4.05000e-03,9.52073e+03
4.05500e-03,9.51911e+03
4.06000e-03,9.51748e+03
4.06500e-03,9.51585e+03
4.07000e-03,9.51422e+03
4.07500e-03,9.51257e+03
4.08000e-03,9.51092e+03
4.08500e-03,9.50927e+03
4.09000e-03,9.50761e+03
4.09500e-03,9.50594e+03
4.10000e-03,9.50427e+03
4.10500e-03,9.50260e+03
4.11000e-03,9.50091e+03
4.11500e-03,9.49922e+03
4.12000e-03,9.49753e+03
4.12500e-03,9.49583e+03
4.13000e-03,9.49412e+03
4.13500e-03,9.49241e+03
4.14000e-03,9.49069e+03
4.14500e-03,9.48896e+03
4.15000e-03,9.48723e+03
4.15500e-03,9.48549e+03
4.16000e-03,9.48375e+03
4.16500e-03,9.48200e+03
4.17000e-03,9.48025e+03
4.17500e-03,9.47848e+03
4.18000e-03,9.47672e+03
4.18500e-03,9.47494e+03
4.19000e-03,9.47316e+03
4.19500e-03,9.47137e+03
4.20000e-03,9.46958e+03
4.20500e-03,9.46778e+03
4.21000e-03,9.46598e+03
4.21500e-03,9.46417e+03
4.22000e-03,9.46235e+03
4.22500e-03,9.46052e+03
4.23000e-03,9.45869e+03
4.23500e-03,9.45685e+03
4.24000e-03,9.45501e+03
4.24500e-03,9.45316e+03
4.25000e-03,9.45130e+03
4.25500e-03,9.44944e+03
4.26000e-03,9.44757e+03
4.26500e-03,9.44569e+03
4.27000e-03,9.44381e+03
4.27500e-03,9.44192e+03
4.28000e-03,9.44002e+03
4.28500e-03,9.43811e+03
4.29000e-03,9.43620e+03
4.29500e-03,9.43428e+03
4.30000e-03,9.43236e+03
4.30500e-03,9.43043e+03
4.31000e-03,9.42849e+03
4.31500e-03,9.42654e+03
4.32000e-03,9.42459e+03
4.32500e-03,9.42263e+03
4.33000e-03,9.42067e+03
4.33500e-03,9.41869e+03
4.34000e-03,9.41672e+03
4.34500e-03,9.41473e+03
4.35000e-03,9.41273e+03
4.35500e-03,9.41073e+03
4.36000e-03,9.40873e+03
