r(m),T(K)
4.36000e-03,9.40220e+03
4.36500e-03,9.39953e+03
4.37000e-03,9.39685e+03
4.37500e-03,9.39416e+03
4.38000e-03,9.39146e+03
4.38500e-03,9.38876e+03
4.39000e-03,9.38604e+03
4.39500e-03,9.38332e+03
4.40000e-03,9.38058e+03
4.40500e-03,9.37784e+03
4.41000e-03,9.37509e+03
4.41500e-03,9.37232e+03
4.42000e-03,9.36955e+03
4.42500e-03,9.36677e+03
4.43000e-03,9.36398e+03
4.43500e-03,9.36118e+03
4.44000e-03,9.35836e+03
4.44500e-03,9.35554e+03
4.45000e-03,9.35271e+03
4.45500e-03,9.34987e+03
4.46000e-03,9.34702e+03
4.46500e-03,9.34416e+03
4.47000e-03,9.34129e+03
4.47500e-03,9.33841e+03
4.48000e-03,9.33552e+03
4.48500e-03,9.33262e+03
4.49000e-03,9.32971e+03
4.49500e-03,9.32679e+03
4.50000e-03,9.32386e+03
4.50500e-03,9.32091e+03
4.51000e-03,9.31796e+03
4.51500e-03,9.31500e+03
4.52000e-03,9.31203e+03
4.52500e-03,9.30905e+03
4.53000e-03,9.30605e+03
4.53500e-03,9.30305e+03
4.54000e-03,9.30004e+03
4.54500e-03,9.29701e+03
4.55000e-03,9.29398e+03
4.55500e-03,9.29094e+03
4.56000e-03,9.28788e+03
4.56500e-03,9.28481e+03
4.57000e-03,9.28174e+03
4.57500e-03,9.27865e+03
4.58000e-03,9.27555e+03
4.58500e-03,9.27244e+03
4.59000e-03,9.26932e+03
4.59500e-03,9.26619e+03
4.60000e-03,9.26305e+03
4.60500e-03,9.25990e+03
4.61000e-03,9.25674e+03
4.61500e-03,9.25356e+03
4.62000e-03,9.25038e+03
4.62500e-03,9.24718e+03
4.63000e-03,9.24398e+03
4.63500e-03,9.24076e+03
4.64000e-03,9.23753e+03
4.64500e-03,9.23429e+03
4.65000e-03,9.23104e+03
4.65500e-03,9.22778e+03
4.66000e-03,9.22450e+03
4.66500e-03,9.22122e+03
4.67000e-03,9.21792e+03
4.67500e-03,9.21461e+03
4.68000e-03,9.21129e+03
4.68500e-03,9.20796e+03
4.69000e-03,9.20462e+03
4.69500e-03,9.20127e+03
4.70000e-03,9.19790e+03
4.70500e-03,9.19453e+03
4.71000e-03,9.19114e+03
4.71500e-03,9.18774e+03
4.72000e-03,9.18433e+03
4.72500e-03,9.18090e+03
4.73000e-03,9.17747e+03
4.73500e-03,9.17402e+03
4.74000e-03,9.17056e+03
4.74500e-03,9.16709e+03
4.75000e-03,9.16361e+03
4.75500e-03,9.16011e+03
4.76000e-03,9.15660e+03
4.76500e-03,9.15309e+03
4.77000e-03,9.14955e+03
4.77500e-03,9.14601e+03
4.78000e-03,9.14245e+03
4.78500e-03,9.13889e+03
4.79000e-03,9.13530e+03
4.79500e-03,9.13171e+03
4.80000e-03,9.12811e+03
4.80500e-03,9.12449e+03
4.81000e-03,9.12086e+03
4.81500e-03,9.11722e+03
4.82000e-03,9.11356e+03
4.82500e-03,9.10989e+03
4.83000e-03,9.10621e+03
4.83500e-03,9.10252e+03
4.84000e-03,9.09882e+03
4.84500e-03,9.09510e+03
4.85000e-03,9.09137e+03
4.85500e-03,9.08763e+03
4.86000e-03,9.08387e+03
4.86500e-03,9.08010e+03
4.87000e-03,9.07632e+03
4.87500e-03,9.07252e+03
4.88000e-03,9.06872e+03
4.88500e-03,9.06490e+03
4.89000e-03,9.06106e+03
4.89500e-03,9.05722e+03
4.90000e-03,9.05336e+03
4.90500e-03,9.04948e+03
4.91000e-03,9.04560e+03
4.91500e-03,9.04170e+03
4.92000e-03,9.03778e+03
4.92500e-03,9.03386e+03
4.93000e-03,9.02992e+03
4.93500e-03,9.02597e+03
4.94000e-03,9.02200e+03
4.94500e-03,9.01802e+03
4.95000e-03,9.01403e+03
4.95500e-03,9.01002e+03
4.96000e-03,9.00600e+03
4.96500e-03,9.00197e+03
4.97000e-03,8.99792e+03
4.97500e-03,8.99386e+03
4.98000e-03,8.98979e+03
4.98500e-03,8.98570e+03
4.99000e-03,8.98160e+03
4.99500e-03,8.97748e+03
5.00000e-03,8.97335e+03
5.00500e-03,8.96921e+03
5.01000e-03,8.96505e+03
5.01500e-03,8.96088e+03
5.02000e-03,8.95669e+03
5.02500e-03,8.95250e+03
5.03000e-03,8.94828e+03
5.03500e-03,8.94405e+03
5.04000e-03,8.93981e+03
5.04500e-03,8.93556e+03
5.05000e-03,8.93129e+03
5.05500e-03,8.92700e+03
5.06000e-03,8.92270e+03
5.06500e-03,8.91839e+03
5.07000e-03,8.91407e+03
5.07500e-03,8.90972e+03
5.08000e-03,8.90537e+03
5.08500e-03,8.90100e+03
5.09000e-03,8.89661e+03
5.09500e-03,8.89221e+03
5.10000e-03,8.88780e+03
5.10500e-03,8.88337e+03
5.11000e-03,8.87893e+03
5.11500e-03,8.87447e+03
5.12000e-03,8.87000e+03
5.12500e-03,8.86551e+03
5.13000e-03,8.86101e+03
5.13500e-03,8.85649e+03
5.14000e-03,8.85196e+03
5.14500e-03,8.84741e+03
5.15000e-03,8.84285e+03
5.15500e-03,8.83827e+03
5.16000e-03,8.83368e+03
5.16500e-03,8.82907e+03
5.17000e-03,8.82445e+03
5.17500e-03,8.81981e+03
5.18000e-03,8.81516e+03
5.18500e-03,8.81049e+03
5.19000e-03,8.80581e+03
5.19500e-03,8.80111e+03
5.20000e-03,8.79640e+03
5.20500e-03,8.79167e+03
5.21000e-03,8.78693e+03
5.21500e-03,8.78217e+03
5.22000e-03,8.77740e+03
5.22500e-03,8.77261e+03
5.23000e-03,8.76780e+03
5.23500e-03,8.76298e+03
5.24000e-03,8.75815e+03
5.24500e-03,8.75329e+03
5.25000e-03,8.74843e+03
5.25500e-03,8.74355e+03
5.26000e-03,8.73865e+03
5.26500e-03,8.73373e+03
5.27000e-03,8.72881e+03
5.27500e-03,8.72386e+03
5.28000e-03,8.71890e+03
5.28500e-03,8.71393e+03
5.29000e-03,8.70894e+03
5.29500e-03,8.70393e+03
5.30000e-03,8.69891e+03
5.30500e-03,8.69387e+03
5.31000e-03,8.68882e+03
5.31500e-03,8.68375e+03
5.32000e-03,8.67866e+03
5.32500e-03,8.67356e+03
5.33000e-03,8.66844e+03
5.33500e-03,8.66331e+03
5.34000e-03,8.65816e+03
5.34500e-03,8.65300e+03
5.35000e-03,8.64782e+03
5.35500e-03,8.64262e+03
5.36000e-03,8.63741e+03
5.36500e-03,8.63219e+03
5.37000e-03,8.62694e+03
5.37500e-03,8.62169e+03
5.38000e-03,8.61641e+03
5.38500e-03,8.61112e+03
5.39000e-03,8.60582e+03
5.39500e-03,8.60049e+03
5.40000e-03,8.59516e+03
5.40500e-03,8.58980e+03
5.41000e-03,8.58443e+03
5.41500e-03,8.57905e+03
5.42000e-03,8.57365e+03
5.42500e-03,8.56823e+03
5.43000e-03,8.56280e+03
5.43500e-03,8.55735e+03
5.44000e-03,8.55188e+03
5.44500e-03,8.54640e+03
5.45000e-03,8.54091e+03
5.45500e-03,8.53540e+03
5.46000e-03,8.52987e+03
5.46500e-03,8.52433e+03
5.47000e-03,8.51877e+03
5.47500e-03,8.51319e+03
5.48000e-03,8.50760e+03
5.48500e-03,8.50200e+03
5.49000e-03,8.49638e+03
5.49500e-03,8.49074e+03
5.50000e-03,8.48509e+03
5.50500e-03,8.47942e+03
5.51000e-03,8.47374e+03
5.51500e-03,8.46804e+03
5.52000e-03,8.46232e+03
5.52500e-03,8.45660e+03
5.53000e-03,8.45085e+03
5.53500e-03,8.44509e+03
5.54000e-03,8.43932e+03
5.54500e-03,8.43353e+03
5.55000e-03,8.42772e+03
5.55500e-03,8.42190e+03
5.56000e-03,8.41607e+03
5.56500e-03,8.41022e+03
5.57000e-03,8.40436e+03
5.57500e-03,8.39848e+03
5.58000e-03,8.39258e+03
5.58500e-03,8.38667e+03
5.59000e-03,8.38075e+03
5.59500e-03,8.37481e+03
5.60000e-03,8.36886e+03
5.60500e-03,8.36290e+03
5.61000e-03,8.35691e+03
5.61500e-03,8.35092e+03
5.62000e-03,8.34491e+03
5.62500e-03,8.33889e+03
5.63000e-03,8.33285e+03
5.63500e-03,8.32680e+03
5.64000e-03,8.32074e+03
5.64500e-03,8.31466e+03
5.65000e-03,8.30857e+03
5.65500e-03,8.30246e+03
5.66000e-03,8.29634e+03
5.66500e-03,8.29021e+03
5.67000e-03,8.28407e+03
5.67500e-03,8.27791e+03
5.68000e-03,8.27174e+03
5.68500e-03,8.26556e+03
5.69000e-03,8.25936e+03
5.69500e-03,8.25315e+03
5.70000e-03,8.24693e+03
5.70500e-03,8.24069e+03
5.71000e-03,8.23445e+03
5.71500e-03,8.22819e+03
5.72000e-03,8.22192e+03
5.72500e-03,8.21564e+03
5.73000e-03,8.20934e+03
5.73500e-03,8.20304e+03
5.74000e-03,8.19672e+03
5.74500e-03,8.19039e+03
5.75000e-03,8.18405e+03
5.75500e-03,8.17770e+03
5.76000e-03,8.17134e+03
5.76500e-03,8.16497e+03
5.77000e-03,8.15859e+03
5.77500e-03,8.15220e+03
5.78000e-03,8.14580e+03
5.78500e-03,8.13938e+03
5.79000e-03,8.13296e+03
5.79500e-03,8.12653e+03
5.80000e-03,8.12009e+03
5.80500e-03,8.11364e+03
5.81000e-03,8.10718e+03
5.81500e-03,8.10072e+03
5.82000e-03,8.09424e+03
5.82500e-03,8.08776e+03
5.83000e-03,8.08126e+03
5.83500e-03,8.07476e+03
5.84000e-03,8.06825e+03
5.84500e-03,8.06174e+03
5.85000e-03,8.05521e+03
5.85500e-03,8.04868e+03
5.86000e-03,8.04215e+03
5.86500e-03,8.03560e+03
5.87000e-03,8.02905e+03
5.87500e-03,8.02249e+03
5.88000e-03,8.01593e+03
5.88500e-03,8.00936e+03
5.89000e-03,8.00279e+03
5.89500e-03,7.99621e+03
5.90000e-03,7.98962e+03
5.90500e-03,7.98303e+03
5.91000e-03,7.97644e+03
5.91500e-03,7.96984e+03
5.92000e-03,7.96324e+03
5.92500e-03,7.95663e+03
5.93000e-03,7.95002e+03
5.93500e-03,7.94341e+03
5.94000e-03,7.93679e+03
5.94500e-03,7.93017e+03
5.95000e-03,7.92355e+03
5.95500e-03,7.91692e+03
5.96000e-03,7.91030e+03
5.96500e-03,7.90367e+03
5.97000e-03,7.89704e+03
5.97500e-03,7.89041e+03
5.98000e-03,7.88377e+03
5.98500e-03,7.87714e+03
5.99000e-03,7.87050e+03
5.99500e-03,7.86387e+03
6.00000e-03,7.85723e+03
6.00500e-03,7.85060e+03
6.01000e-03,7.84397e+03
6.01500e-03,7.83733e+03
6.02000e-03,7.83070e+03
6.02500e-03,7.82407e+03
6.03000e-03,7.81744e+03
6.03500e-03,7.81081e+03
6.04000e-03,7.80419e+03
6.04500e-03,7.79756e+03
6.05000e-03,7.79094e+03
6.05500e-03,7.78433e+03
6.06000e-03,7.77771e+03
6.06500e-03,7.77110e+03
6.07000e-03,7.76449e+03
6.07500e-03,7.75789e+03
6.08000e-03,7.75129e+03
6.08500e-03,7.74469e+03
6.09000e-03,7.73810e+03
6.09500e-03,7.73151e+03
6.10000e-03,7.72493e+03
6.10500e-03,7.71835e+03
6.11000e-03,7.71178e+03
6.11500e-03,7.70522e+03
6.12000e-03,7.69866e+03
6.12500e-03,7.69211e+03
6.13000e-03,7.68556e+03
6.13500e-03,7.67902e+03
6.14000e-03,7.67248e+03
6.14500e-03,7.66596e+03
6.15000e-03,7.65944e+03
6.15500e-03,7.65293e+03
6.16000e-03,7.64643e+03
6.16500e-03,7.63993e+03
6.17000e-03,7.63344e+03
6.17500e-03,7.62697e+03
6.18000e-03,7.62050e+03
6.18500e-03,7.61403e+03
6.19000e-03,7.60758e+03
6.19500e-03,7.60114e+03
6.20000e-03,7.59471e+03
6.20500e-03,7.58828e+03
6.21000e-03,7.58187e+03
6.21500e-03,7.57546e+03
6.22000e-03,7.56907e+03
6.22500e-03,7.56269e+03
6.23000e-03,7.55631e+03
6.23500e-03,7.54995e+03
6.24000e-03,7.54360e+03
6.24500e-03,7.53726e+03
6.25000e-03,7.53093e+03
6.25500e-03,7.52461e+03
6.26000e-03,7.51830e+03
6.26500e-03,7.51201e+03
6.27000e-03,7.50572e+03
6.27500e-03,7.49945e+03
6.28000e-03,7.49319e+03
6.28500e-03,7.48694e+03
6.29000e-03,7.48070e+03
6.29500e-03,7.47448e+03
6.30000e-03,7.46827e+03
6.30500e-03,7.46207e+03
6.31000e-03,7.45588e+03
6.31500e-03,7.44970e+03
6.32000e-03,7.44354e+03
6.32500e-03,7.43739e+03
6.33000e-03,7.43126e+03
6.33500e-03,7.42513e+03
6.34000e-03,7.41902e+03
6.34500e-03,7.41293e+03
6.35000e-03,7.40684e+03
6.35500e-03,7.40077e+03
6.36000e-03,7.39471e+03
6.36500e-03,7.38867e+03
6.37000e-03,7.38264e+03
6.37500e-03,7.37662e+03
6.38000e-03,7.37061e+03
6.38500e-03,7.36462e+03
6.39000e-03,7.35865e+03
6.39500e-03,7.35268e+03
6.40000e-03,7.34673e+03
6.40500e-03,7.34080e+03
6.41000e-03,7.33487e+03
6.41500e-03,7.32896e+03
6.42000e-03,7.32307e+03
6.42500e-03,7.31719e+03
6.43000e-03,7.31132e+03
6.43500e-03,7.30546e+03
6.44000e-03,7.29962e+03
6.44500e-03,7.29379e+03
6.45000e-03,7.28798e+03
6.45500e-03,7.28218e+03
6.46000e-03,7.27639e+03
6.46500e-03,7.27062e+03
6.47000e-03,7.26486e+03
6.47500e-03,7.25911e+03
6.48000e-03,7.25338e+03
6.48500e-03,7.24766e+03
6.49000e-03,7.24195e+03
6.49500e-03,7.23626e+03
6.50000e-03,7.23058e+03
6.50500e-03,7.22492e+03
6.51000e-03,7.21926e+03
6.51500e-03,7.21363e+03
6.52000e-03,7.20800e+03
6.52500e-03,7.20239e+03
6.53000e-03,7.19679e+03
6.53500e-03,7.19120e+03
6.54000e-03,7.18562e+03
6.54500e-03,7.18006e+03
6.55000e-03,7.17451e+03
6.55500e-03,7.16898e+03
6.56000e-03,7.16346e+03
6.56500e-03,7.15795e+03
6.57000e-03,7.15245e+03
6.57500e-03,7.14696e+03
6.58000e-03,7.14149e+03
6.58500e-03,7.13603e+03
6.59000e-03,7.13058e+03
6.59500e-03,7.12514e+03
6.60000e-03,7.11972e+03
6.60500e-03,7.11431e+03
6.61000e-03,7.10891e+03
6.61500e-03,7.10352e+03
6.62000e-03,7.09814e+03
6.62500e-03,7.09278e+03
6.63000e-03,7.08742e+03
6.63500e-03,7.08208e+03
6.64000e-03,7.07675e+03
6.64500e-03,7.07143e+03
6.65000e-03,7.06613e+03
6.65500e-03,7.06083e+03
6.66000e-03,7.05554e+03
6.66500e-03,7.05027e+03
6.67000e-03,7.04501e+03
6.67500e-03,7.03975e+03
6.68000e-03,7.03451e+03
6.68500e-03,7.02928e+03
6.69000e-03,7.02406e+03
6.69500e-03,7.01885e+03
6.70000e-03,7.01365e+03
6.70500e-03,7.00846e+03
6.71000e-03,7.00328e+03
6.71500e-03,6.99811e+03
6.72000e-03,6.99296e+03
6.72500e-03,6.98781e+03
6.73000e-03,6.98267e+03
6.73500e-03,6.97754e+03
6.74000e-03,6.97242e+03
6.74500e-03,6.96731e+03
6.75000e-03,6.96221e+03
6.75500e-03,6.95712e+03
6.76000e-03,6.95203e+03
6.76500e-03,6.94696e+03
6.77000e-03,6.94189e+03
6.77500e-03,6.93684e+03
6.78000e-03,6.93179e+03
6.78500e-03,6.92675e+03
6.79000e-03,6.92172e+03
6.79500e-03,6.91670e+03
6.80000e-03,6.91169e+03
6.80500e-03,6.90668e+03
6.81000e-03,6.90169e+03
6.81500e-03,6.89670e+03
6.82000e-03,6.89172e+03
6.82500e-03,6.88674e+03
6.83000e-03,6.88178e+03
6.83500e-03,6.87682e+03
6.84000e-03,6.87187e+03
6.84500e-03,6.86693e+03
6.85000e-03,6.86199e+03
6.85500e-03,6.85706e+03
6.86000e-03,6.85214e+03
6.86500e-03,6.84723e+03
6.87000e-03,6.84232e+03
6.87500e-03,6.83741e+03
6.88000e-03,6.83252e+03
6.88500e-03,6.82763e+03
6.89000e-03,6.82275e+03
6.89500e-03,6.81787e+03
6.90000e-03,6.81300e+03
6.90500e-03,6.80813e+03
6.91000e-03,6.80327e+03
6.91500e-03,6.79842e+03
6.92000e-03,6.79357e+03
6.92500e-03,6.78873e+03
6.93000e-03,6.78389e+03
6.93500e-03,6.77906e+03
6.94000e-03,6.77423e+03
6.94500e-03,6.76941e+03
6.95000e-03,6.76460e+03
6.95500e-03,6.75979e+03
6.96000e-03,6.75498e+03
6.96500e-03,6.75018e+03
6.97000e-03,6.74538e+03
6.97500e-03,6.74059e+03
6.98000e-03,6.73580e+03
6.98500e-03,6.73102e+03
6.99000e-03,6.72624e+03
6.99500e-03,6.72147e+03
7.00000e-03,6.71670e+03
7.00500e-03,6.71193e+03
7.01000e-03,6.70717e+03
7.01500e-03,6.70241e+03
7.02000e-03,6.69766e+03
7.02500e-03,6.69291e+03
7.03000e-03,6.68816e+03
7.03500e-03,6.68341e+03
7.04000e-03,6.67867e+03
7.04500e-03,6.67394e+03
7.05000e-03,6.66920e+03
7.05500e-03,6.66447e+03
7.06000e-03,6.65974e+03
7.06500e-03,6.65501e+03
7.07000e-03,6.65029e+03
7.07500e-03,6.64557e+03
7.08000e-03,6.64085e+03
7.08500e-03,6.63613e+03
7.09000e-03,6.63142e+03
7.09500e-03,6.62670e+03
7.10000e-03,6.62199e+03
7.10500e-03,6.61728e+03
7.11000e-03,6.61258e+03
7.11500e-03,6.60787e+03
7.12000e-03,6.60317e+03
7.12500e-03,6.59846e+03
7.13000e-03,6.59376e+03
7.13500e-03,6.58906e+03
7.14000e-03,6.58436e+03
7.14500e-03,6.57966e+03
7.15000e-03,6.57496e+03
7.15500e-03,6.57027e+03
7.16000e-03,6.56557e+03
7.16500e-03,6.56088e+03
7.17000e-03,6.55618e+03
7.17500e-03,6.55149e+03
7.18000e-03,6.54679e+03
7.18500e-03,6.54210e+03
7.19000e-03,6.53740e+03
7.19500e-03,6.53271e+03
7.20000e-03,6.52801e+03
7.20500e-03,6.52332e+03
7.21000e-03,6.51862e+03
7.21500e-03,6.51392e+03
7.22000e-03,6.50923e+03
7.22500e-03,6.50453e+03
7.23000e-03,6.49983e+03
7.23500e-03,6.49513e+03
7.24000e-03,6.49043e+03
7.24500e-03,6.48573e+03
7.25000e-03,6.48103e+03
7.25500e-03,6.47632e+03
7.26000e-03,6.47161e+03
7.26500e-03,6.46691e+03
7.27000e-03,6.46220e+03
7.27500e-03,6.45749e+03
7.28000e-03,6.45277e+03
7.28500e-03,6.44806e+03
7.29000e-03,6.44334e+03
7.29500e-03,6.43862e+03
7.30000e-03,6.43389e+03
7.30500e-03,6.42917e+03
7.31000e-03,6.42444e+03
7.31500e-03,6.41971e+03
7.32000e-03,6.41498e+03
7.32500e-03,6.41024e+03
7.33000e-03,6.40550e+03
7.33500e-03,6.40076e+03
7.34000e-03,6.39601e+03
7.34500e-03,6.39126e+03
7.35000e-03,6.38650e+03
7.35500e-03,6.38175e+03
7.36000e-03,6.37698e+03
7.36500e-03,6.37222e+03
7.37000e-03,6.36745e+03
7.37500e-03,6.36267e+03
7.38000e-03,6.35789e+03
7.38500e-03,6.35311e+03
7.39000e-03,6.34832e+03
7.39500e-03,6.34353e+03
7.40000e-03,6.33873e+03
7.40500e-03,6.33393e+03
7.41000e-03,6.32912e+03
7.41500e-03,6.32431e+03
7.42000e-03,6.31949e+03
7.42500e-03,6.31466e+03
7.43000e-03,6.30983e+03
7.43500e-03,6.30500e+03
7.44000e-03,6.30015e+03
7.44500e-03,6.29531e+03
7.45000e-03,6.29045e+03
7.45500e-03,6.28559e+03
7.46000e-03,6.28072e+03
7.46500e-03,6.27585e+03
7.47000e-03,6.27097e+03
7.47500e-03,6.26608e+03
7.48000e-03,6.26118e+03
7.48500e-03,6.25628e+03
7.49000e-03,6.25137e+03
7.49500e-03,6.24645e+03
7.50000e-03,6.24153e+03
7.50500e-03,6.23660e+03
7.51000e-03,6.23166e+03
7.51500e-03,6.22671e+03
7.52000e-03,6.22175e+03
7.52500e-03,6.21678e+03
7.53000e-03,6.21181e+03
7.53500e-03,6.20682e+03
7.54000e-03,6.20183e+03
7.54500e-03,6.19683e+03
7.55000e-03,6.19182e+03
7.55500e-03,6.18680e+03
7.56000e-03,6.18177e+03
7.56500e-03,6.17673e+03
7.57000e-03,6.17168e+03
7.57500e-03,6.16662e+03
7.58000e-03,6.16155e+03
7.58500e-03,6.15647e+03
7.59000e-03,6.15138e+03
7.59500e-03,6.14628e+03
7.60000e-03,6.14117e+03
7.60500e-03,6.13605e+03
7.61000e-03,6.13091e+03
7.61500e-03,6.12577e+03
7.62000e-03,6.12061e+03
7.62500e-03,6.11544e+03
7.63000e-03,6.11026e+03
7.63500e-03,6.10506e+03
7.64000e-03,6.09986e+03
7.64500e-03,6.09464e+03
7.65000e-03,6.08941e+03
7.65500e-03,6.08417e+03
7.66000e-03,6.07891e+03
7.66500e-03,6.07364e+03
7.67000e-03,6.06835e+03
7.67500e-03,6.06306e+03
7.68000e-03,6.05774e+03
7.68500e-03,6.05242e+03
7.69000e-03,6.04708e+03
7.69500e-03,6.04172e+03
7.70000e-03,6.03635e+03
7.70500e-03,6.03097e+03
7.71000e-03,6.02556e+03
7.71500e-03,6.02015e+03
7.72000e-03,6.01472e+03
7.72500e-03,6.00927e+03
7.73000e-03,6.00381e+03
7.73500e-03,5.99833e+03
7.74000e-03,5.99283e+03
7.74500e-03,5.98732e+03
7.75000e-03,5.98179e+03
7.75500e-03,5.97624e+03
7.76000e-03,5.97067e+03
7.76500e-03,5.96509e+03
7.77000e-03,5.95949e+03
7.77500e-03,5.95387e+03
7.78000e-03,5.94823e+03
7.78500e-03,5.94257e+03
7.79000e-03,5.93690e+03
7.79500e-03,5.93120e+03
7.80000e-03,5.92548e+03
7.80500e-03,5.91975e+03
7.81000e-03,5.91399e+03
7.81500e-03,5.90821e+03
7.82000e-03,5.90241e+03
7.82500e-03,5.89659e+03
7.83000e-03,5.89075e+03
7.83500e-03,5.88489e+03
7.84000e-03,5.87900e+03
7.84500e-03,5.87309e+03
7.85000e-03,5.86716e+03
7.85500e-03,5.86120e+03
7.86000e-03,5.85522e+03
7.86500e-03,5.84922e+03
7.87000e-03,5.84319e+03
7.87500e-03,5.83714e+03
7.88000e-03,5.83106e+03
7.88500e-03,5.82496e+03
7.89000e-03,5.81883e+03
7.89500e-03,5.81268e+03
7.90000e-03,5.80650e+03
7.90500e-03,5.80029e+03
7.91000e-03,5.79406e+03
7.91500e-03,5.78780e+03
7.92000e-03,5.78151e+03
7.92500e-03,5.77519e+03
7.93000e-03,5.76884e+03
7.93500e-03,5.76247e+03
7.94000e-03,5.75606e+03
7.94500e-03,5.74962e+03
7.95000e-03,5.74316e+03
7.95500e-03,5.73666e+03
7.96000e-03,5.73013e+03
7.96500e-03,5.72357e+03
7.97000e-03,5.71697e+03
7.97500e-03,5.71034e+03
7.98000e-03,5.70368e+03
7.98500e-03,5.69699e+03
7.99000e-03,5.69026e+03
7.99500e-03,5.68349e+03
8.00000e-03,5.67669e+03
8.00500e-03,5.66986e+03
8.01000e-03,5.66299e+03
8.01500e-03,5.65608e+03
8.02000e-03,5.64913e+03
8.02500e-03,5.64214e+03
8.03000e-03,5.63512e+03
8.03500e-03,5.62805e+03
8.04000e-03,5.62095e+03
8.04500e-03,5.61380e+03
8.05000e-03,5.60662e+03
8.05500e-03,5.59939e+03
8.06000e-03,5.59212e+03
8.06500e-03,5.58481e+03
8.07000e-03,5.57745e+03
8.07500e-03,5.57005e+03
8.08000e-03,5.56260e+03
8.08500e-03,5.55510e+03
8.09000e-03,5.54756e+03
8.09500e-03,5.53997e+03
8.10000e-03,5.53233e+03
8.10500e-03,5.52465e+03
8.11000e-03,5.51691e+03
8.11500e-03,5.50913e+03
8.12000e-03,5.50129e+03
8.12500e-03,5.49340e+03
8.13000e-03,5.48546e+03
8.13500e-03,5.47746e+03
8.14000e-03,5.46941e+03
8.14500e-03,5.46130e+03
8.15000e-03,5.45314e+03
8.15500e-03,5.44492e+03
8.16000e-03,5.43664e+03
8.16500e-03,5.42830e+03
8.17000e-03,5.41990e+03
8.17500e-03,5.41144e+03
8.18000e-03,5.40292e+03
8.18500e-03,5.39433e+03
8.19000e-03,5.38568e+03
8.19500e-03,5.37697e+03
8.20000e-03,5.36818e+03
8.20500e-03,5.35934e+03
8.21000e-03,5.35042e+03
8.21500e-03,5.34143e+03
8.22000e-03,5.33237e+03
8.22500e-03,5.32324e+03
8.23000e-03,5.31404e+03
8.23500e-03,5.30476e+03
8.24000e-03,5.29540e+03
8.24500e-03,5.28597e+03
8.25000e-03,5.27646e+03
8.25500e-03,5.26687e+03
8.26000e-03,5.25720e+03
8.26500e-03,5.24745e+03
8.27000e-03,5.23761e+03
8.27500e-03,5.22769e+03
8.28000e-03,5.21768e+03
8.28500e-03,5.20759e+03
8.29000e-03,5.19740e+03
8.29500e-03,5.18713e+03
8.30000e-03,5.17676e+03
8.30500e-03,5.16630e+03
8.31000e-03,5.15575e+03
8.31500e-03,5.14509e+03
8.32000e-03,5.13434e+03
8.32500e-03,5.12350e+03
8.33000e-03,5.11255e+03
8.33500e-03,5.10149e+03
8.34000e-03,5.09034e+03
8.34500e-03,5.07907e+03
8.35000e-03,5.06770e+03
8.35500e-03,5.05623e+03
8.36000e-03,5.04464e+03
8.36500e-03,5.03294e+03
8.37000e-03,5.02112e+03
8.37500e-03,5.00919e+03
8.38000e-03,4.99715e+03
8.38500e-03,4.98498e+03
8.39000e-03,4.97270e+03
8.39500e-03,4.96030e+03
8.40000e-03,4.94777e+03
8.40500e-03,4.93512e+03
8.41000e-03,4.92234e+03
8.41500e-03,4.90944e+03
8.42000e-03,4.89641e+03
8.42500e-03,4.88325e+03
8.43000e-03,4.86996e+03
8.43500e-03,4.85653e+03
8.44000e-03,4.84298e+03
8.44500e-03,4.82929e+03
8.45000e-03,4.81546e+03
8.45500e-03,4.80150e+03
8.46000e-03,4.78740e+03
8.46500e-03,4.77316e+03
8.47000e-03,4.75879e+03
8.47500e-03,4.74427e+03
8.48000e-03,4.72962e+03
8.48500e-03,4.71483e+03
8.49000e-03,4.69989e+03
8.49500e-03,4.68482e+03
8.50000e-03,4.66960e+03
8.50500e-03,4.65425e+03
8.51000e-03,4.63876e+03
8.51500e-03,4.62313e+03
8.52000e-03,4.60736e+03
8.52500e-03,4.59145e+03
8.53000e-03,4.57540e+03
8.53500e-03,4.55922e+03
8.54000e-03,4.54290e+03
8.54500e-03,4.52644e+03
8.55000e-03,4.50985e+03
8.55500e-03,4.49314e+03
8.56000e-03,4.47629e+03
8.56500e-03,4.45933e+03
8.57000e-03,4.44225e+03
8.57500e-03,4.42506e+03
8.58000e-03,4.40776e+03
8.58500e-03,4.39035e+03
8.59000e-03,4.37284e+03
8.59500e-03,4.35524e+03
8.60000e-03,4.33754e+03
8.60500e-03,4.31975e+03
8.61000e-03,4.30189e+03
8.61500e-03,4.28394e+03
8.62000e-03,4.26593e+03
8.62500e-03,4.24786e+03
8.63000e-03,4.22973e+03
8.63500e-03,4.21156e+03
8.64000e-03,4.19334e+03
8.64500e-03,4.17509e+03
8.65000e-03,4.15682e+03
8.65500e-03,4.13852e+03
8.66000e-03,4.12021e+03
8.66500e-03,4.10189e+03
8.67000e-03,4.08358e+03
8.67500e-03,4.06529e+03
8.68000e-03,4.04702e+03
8.68500e-03,4.02878e+03
8.69000e-03,4.01058e+03
8.69500e-03,3.99242e+03
8.70000e-03,3.97432e+03
8.70500e-03,3.95629e+03
8.71000e-03,3.93832e+03
8.71500e-03,3.92043e+03
8.72000e-03,3.90262e+03
8.72500e-03,3.88490e+03
