r(m),T(K)
1.53500e-03,9.72572e+03
1.54000e-03,9.72552e+03
1.54500e-03,9.72532e+03
1.55000e-03,9.72512e+03
1.55500e-03,9.72492e+03
1.56000e-03,9.72471e+03
1.56500e-03,9.72451e+03
1.57000e-03,9.72431e+03
1.57500e-03,9.72410e+03
1.58000e-03,9.72390e+03
1.58500e-03,9.72369e+03
1.59000e-03,9.72349e+03
1.59500e-03,9.72328e+03
1.60000e-03,9.72307e+03
1.60500e-03,9.72286e+03
1.61000e-03,9.72265e+03
1.61500e-03,9.72244e+03
1.62000e-03,9.72223e+03
1.62500e-03,9.72202e+03
1.63000e-03,9.72181e+03
1.63500e-03,9.72159e+03
1.64000e-03,9.72138e+03
1.64500e-03,9.72116e+03
1.65000e-03,9.72095e+03
1.65500e-03,9.72073e+03
1.66000e-03,9.72051e+03
1.66500e-03,9.72029e+03
1.67000e-03,9.72007e+03
1.67500e-03,9.71985e+03
1.68000e-03,9.71963e+03
1.68500e-03,9.71941e+03
1.69000e-03,9.71918e+03
1.69500e-03,9.71896e+03
1.70000e-03,9.71874e+03
1.70500e-03,9.71851e+03
1.71000e-03,9.71829e+03
1.71500e-03,9.71806e+03
1.72000e-03,9.71783e+03
1.72500e-03,9.71760e+03
1.73000e-03,9.71737e+03
1.73500e-03,9.71714e+03
1.74000e-03,9.71691e+03
1.74500e-03,9.71668e+03
1.75000e-03,9.71644e+03
1.75500e-03,9.71621e+03
1.76000e-03,9.71598e+03
1.76500e-03,9.71574e+03
1.77000e-03,9.71551e+03
1.77500e-03,9.71527e+03
1.78000e-03,9.71503e+03
1.78500e-03,9.71479e+03
1.79000e-03,9.71456e+03
1.79500e-03,9.71432e+03
1.80000e-03,9.71408e+03
1.80500e-03,9.71383e+03
1.81000e-03,9.71359e+03
1.81500e-03,9.71335e+03
1.82000e-03,9.71310e+03
1.82500e-03,9.71286e+03
1.83000e-03,9.71261e+03
1.83500e-03,9.71237e+03
1.84000e-03,9.71212e+03
1.84500e-03,9.71187e+03
1.85000e-03,9.71162e+03
1.85500e-03,9.71137e+03
1.86000e-03,9.71112e+03
1.86500e-03,9.71087e+03
1.87000e-03,9.71061e+03
1.87500e-03,9.71036e+03
1.88000e-03,9.71010e+03
1.88500e-03,9.70985e+03
1.89000e-03,9.70959e+03
1.89500e-03,9.70933e+03
1.90000e-03,9.70907e+03
1.90500e-03,9.70881e+03
1.91000e-03,9.70855e+03
1.91500e-03,9.70829e+03
1.92000e-03,9.70802e+03
1.92500e-03,9.70776e+03
1.93000e-03,9.70749e+03
1.93500e-03,9.70723e+03
1.94000e-03,9.70696e+03
1.94500e-03,9.70669e+03
1.95000e-03,9.70642e+03
1.95500e-03,9.70615e+03
1.96000e-03,9.70588e+03
1.96500e-03,9.70561e+03
1.97000e-03,9.70534e+03
1.97500e-03,9.70507e+03
1.98000e-03,9.70479e+03
1.98500e-03,9.70452e+03
1.99000e-03,9.70424e+03
1.99500e-03,9.70396e+03
2.00000e-03,9.70369e+03
2.00500e-03,9.70341e+03
2.01000e-03,9.70313e+03
2.01500e-03,9.70285e+03
2.02000e-03,9.70256e+03
2.02500e-03,9.70228e+03
2.03000e-03,9.70200e+03
2.03500e-03,9.70171e+03
2.04000e-03,9.70142e+03
2.04500e-03,9.70114e+03
2.05000e-03,9.70085e+03
2.05500e-03,9.70056e+03
2.06000e-03,9.70027e+03
2.06500e-03,9.69998e+03
2.07000e-03,9.69968e+03
2.07500e-03,9.69939e+03
2.08000e-03,9.69910e+03
2.08500e-03,9.69880e+03
2.09000e-03,9.69850e+03
2.09500e-03,9.69820e+03
2.10000e-03,9.69791e+03
2.10500e-03,9.69760e+03
2.11000e-03,9.69730e+03
2.11500e-03,9.69700e+03
2.12000e-03,9.69670e+03
2.12500e-03,9.69639e+03
2.13000e-03,9.69609e+03
2.13500e-03,9.69578e+03
2.14000e-03,9.69547e+03
2.14500e-03,9.69516e+03
2.15000e-03,9.69485e+03
2.15500e-03,9.69454e+03
2.16000e-03,9.69423e+03
2.16500e-03,9.69391e+03
2.17000e-03,9.69360e+03
2.17500e-03,9.69328e+03
2.18000e-03,9.69296e+03
2.18500e-03,9.69265e+03
2.19000e-03,9.69233e+03
2.19500e-03,9.69200e+03
2.20000e-03,9.69168e+03
2.20500e-03,9.69136e+03
2.21000e-03,9.69103e+03
2.21500e-03,9.69071e+03
2.22000e-03,9.69038e+03
2.22500e-03,9.69005e+03
2.23000e-03,9.68972e+03
2.23500e-03,9.68940e+03
2.24000e-03,9.68906e+03
2.24500e-03,9.68873e+03
2.25000e-03,9.68840e+03
2.25500e-03,9.68806e+03
2.26000e-03,9.68773e+03
2.26500e-03,9.68739e+03
2.27000e-03,9.68705e+03
2.27500e-03,9.68671e+03
2.28000e-03,9.68637e+03
2.28500e-03,9.68603e+03
2.29000e-03,9.68568e+03
2.29500e-03,9.68534e+03
2.30000e-03,9.68499e+03
2.30500e-03,9.68465e+03
2.31000e-03,9.68430e+03
2.31500e-03,9.68395e+03
2.32000e-03,9.68360e+03
2.32500e-03,9.68325e+03
2.33000e-03,9.68289e+03
2.33500e-03,9.68254e+03
2.34000e-03,9.68218e+03
2.34500e-03,9.68183e+03
2.35000e-03,9.68147e+03
2.35500e-03,9.68111e+03
2.36000e-03,9.68074e+03
2.36500e-03,9.68038e+03
2.37000e-03,9.68002e+03
2.37500e-03,9.67965e+03
2.38000e-03,9.67928e+03
2.38500e-03,9.67892e+03
2.39000e-03,9.67855e+03
2.39500e-03,9.67817e+03
2.40000e-03,9.67780e+03
2.40500e-03,9.67743e+03
2.41000e-03,9.67705e+03
2.41500e-03,9.67668e+03
2.42000e-03,9.67630e+03
2.42500e-03,9.67592e+03
2.43000e-03,9.67554e+03
2.43500e-03,9.67516e+03
2.44000e-03,9.67477e+03
2.44500e-03,9.67439e+03
2.45000e-03,9.67400e+03
2.45500e-03,9.67362e+03
2.46000e-03,9.67323e+03
2.46500e-03,9.67284e+03
2.47000e-03,9.67245e+03
2.47500e-03,9.67206e+03
2.48000e-03,9.67166e+03
2.48500e-03,9.67127e+03
2.49000e-03,9.67087e+03
2.49500e-03,9.67047e+03
2.50000e-03,9.67007e+03
2.50500e-03,9.66967e+03
2.51000e-03,9.66927e+03
2.51500e-03,9.66887e+03
2.52000e-03,9.66846e+03
2.52500e-03,9.66806e+03
2.53000e-03,9.66765e+03
2.53500e-03,9.66724e+03
2.54000e-03,9.66683e+03
2.54500e-03,9.66642e+03
2.55000e-03,9.66600e+03
2.55500e-03,9.66559e+03
2.56000e-03,9.66517e+03
2.56500e-03,9.66476e+03
2.57000e-03,9.66434e+03
2.57500e-03,9.66391e+03
2.58000e-03,9.66349e+03
2.58500e-03,9.66307e+03
2.59000e-03,9.66264e+03
2.59500e-03,9.66222e+03
2.60000e-03,9.66179e+03
2.60500e-03,9.66136e+03
2.61000e-03,9.66093e+03
2.61500e-03,9.66049e+03
2.62000e-03,9.66006e+03
2.62500e-03,9.65962e+03
2.63000e-03,9.65919e+03
2.63500e-03,9.65875e+03
2.64000e-03,9.65831e+03
2.64500e-03,9.65786e+03
2.65000e-03,9.65742e+03
2.65500e-03,9.65697e+03
2.66000e-03,9.65653e+03
2.66500e-03,9.65608e+03
2.67000e-03,9.65563e+03
2.67500e-03,9.65518e+03
2.68000e-03,9.65472e+03
2.68500e-03,9.65427e+03
2.69000e-03,9.65381e+03
2.69500e-03,9.65335e+03
2.70000e-03,9.65289e+03
2.70500e-03,9.65243e+03
2.71000e-03,9.65197e+03
2.71500e-03,9.65150e+03
2.72000e-03,9.65104e+03
2.72500e-03,9.65057e+03
2.73000e-03,9.65010e+03
2.73500e-03,9.64963e+03
2.74000e-03,9.64916e+03
2.74500e-03,9.64868e+03
2.75000e-03,9.64821e+03
2.75500e-03,9.64773e+03
2.76000e-03,9.64725e+03
2.76500e-03,9.64677e+03
2.77000e-03,9.64629e+03
2.77500e-03,9.64580e+03
2.78000e-03,9.64532e+03
2.78500e-03,9.64483e+03
2.79000e-03,9.64434e+03
2.79500e-03,9.64385e+03
2.80000e-03,9.64336e+03
2.80500e-03,9.64286e+03
2.81000e-03,9.64237e+03
2.81500e-03,9.64187e+03
2.82000e-03,9.64137e+03
2.82500e-03,9.64087e+03
2.83000e-03,9.64037e+03
2.83500e-03,9.63986e+03
2.84000e-03,9.63936e+03
2.84500e-03,9.63885e+03
2.85000e-03,9.63834e+03
2.85500e-03,9.63783e+03
2.86000e-03,9.63731e+03
2.86500e-03,9.63680e+03
2.87000e-03,9.63628e+03
2.87500e-03,9.63576e+03
2.88000e-03,9.63524e+03
2.88500e-03,9.63472e+03
2.89000e-03,9.63419e+03
2.89500e-03,9.63367e+03
2.90000e-03,9.63314e+03
2.90500e-03,9.63261e+03
2.91000e-03,9.63207e+03
2.91500e-03,9.63154e+03
2.92000e-03,9.63100e+03
2.92500e-03,9.63046e+03
2.93000e-03,9.62992e+03
2.93500e-03,9.62938e+03
2.94000e-03,9.62884e+03
2.94500e-03,9.62829e+03
2.95000e-03,9.62774e+03
2.95500e-03,9.62719e+03
2.96000e-03,9.62664e+03
2.96500e-03,9.62609e+03
2.97000e-03,9.62553e+03
2.97500e-03,9.62498e+03
2.98000e-03,9.62442e+03
2.98500e-03,9.62386e+03
2.99000e-03,9.62330e+03
2.99500e-03,9.62273e+03
3.00000e-03,9.62217e+03
3.00500e-03,9.62160e+03
3.01000e-03,9.62103e+03
3.01500e-03,9.62045e+03
3.02000e-03,9.61988e+03
3.02500e-03,9.61930e+03
3.03000e-03,9.61872e+03
3.03500e-03,9.61814e+03
3.04000e-03,9.61756e+03
3.04500e-03,9.61698e+03
3.05000e-03,9.61639e+03
3.05500e-03,9.61580e+03
3.06000e-03,9.61521e+03
3.06500e-03,9.61462e+03
3.07000e-03,9.61402e+03
3.07500e-03,9.61342e+03
3.08000e-03,9.61283e+03
3.08500e-03,9.61222e+03
3.09000e-03,9.61162e+03
3.09500e-03,9.61102e+03
3.10000e-03,9.61041e+03
3.10500e-03,9.60980e+03
3.11000e-03,9.60919e+03
3.11500e-03,9.60857e+03
3.12000e-03,9.60796e+03
3.12500e-03,9.60734e+03
3.13000e-03,9.60672e+03
3.13500e-03,9.60609e+03
3.14000e-03,9.60547e+03
3.14500e-03,9.60484e+03
3.15000e-03,9.60421e+03
3.15500e-03,9.60358e+03
3.16000e-03,9.60295e+03
3.16500e-03,9.60231e+03
3.17000e-03,9.60168e+03
3.17500e-03,9.60104e+03
3.18000e-03,9.60039e+03
3.18500e-03,9.59975e+03
3.19000e-03,9.59910e+03
3.19500e-03,9.59845e+03
3.20000e-03,9.59780e+03
3.20500e-03,9.59715e+03
3.21000e-03,9.59649e+03
3.21500e-03,9.59583e+03
3.22000e-03,9.59517e+03
3.22500e-03,9.59451e+03
3.23000e-03,9.59384e+03
3.23500e-03,9.59318e+03
3.24000e-03,9.59251e+03
3.24500e-03,9.59183e+03
3.25000e-03,9.59116e+03
3.25500e-03,9.59048e+03
3.26000e-03,9.58980e+03
3.26500e-03,9.58912e+03
3.27000e-03,9.58843e+03
3.27500e-03,9.58775e+03
3.28000e-03,9.58706e+03
3.28500e-03,9.58637e+03
3.29000e-03,9.58567e+03
3.29500e-03,9.58498e+03
3.30000e-03,9.58428e+03
3.30500e-03,9.58358e+03
3.31000e-03,9.58287e+03
3.31500e-03,9.58217e+03
3.32000e-03,9.58146e+03
3.32500e-03,9.58075e+03
3.33000e-03,9.58003e+03
3.33500e-03,9.57932e+03
3.34000e-03,9.57860e+03
3.34500e-03,9.57788e+03
3.35000e-03,9.57715e+03
3.35500e-03,9.57643e+03
3.36000e-03,9.57570e+03
3.36500e-03,9.57497e+03
3.37000e-03,9.57423e+03
3.37500e-03,9.57350e+03
3.38000e-03,9.57276e+03
3.38500e-03,9.57202e+03
3.39000e-03,9.57127e+03
3.39500e-03,9.57053e+03
3.40000e-03,9.56978e+03
3.40500e-03,9.56902e+03
3.41000e-03,9.56827e+03
3.41500e-03,9.56751e+03
3.42000e-03,9.56675e+03
3.42500e-03,9.56599e+03
3.43000e-03,9.56523e+03
3.43500e-03,9.56446e+03
3.44000e-03,9.56369e+03
3.44500e-03,9.56291e+03
3.45000e-03,9.56214e+03
3.45500e-03,9.56136e+03
3.46000e-03,9.56058e+03
3.46500e-03,9.55979e+03
3.47000e-03,9.55900e+03
3.47500e-03,9.55821e+03
3.48000e-03,9.55742e+03
3.48500e-03,9.55662e+03
3.49000e-03,9.55582e+03
3.49500e-03,9.55502e+03
3.50000e-03,9.55422e+03
3.50500e-03,9.55341e+03
3.51000e-03,9.55260e+03
3.51500e-03,9.55179e+03
3.52000e-03,9.55097e+03
3.52500e-03,9.55015e+03
3.53000e-03,9.54933e+03
3.53500e-03,9.54851e+03
3.54000e-03,9.54768e+03
3.54500e-03,9.54685e+03
3.55000e-03,9.54602e+03
3.55500e-03,9.54518e+03
3.56000e-03,9.54435e+03
3.56500e-03,9.54350e+03
3.57000e-03,9.54266e+03
3.57500e-03,9.54181e+03
3.58000e-03,9.54096e+03
3.58500e-03,9.54011e+03
3.59000e-03,9.53925e+03
3.59500e-03,9.53840e+03
3.60000e-03,9.53753e+03
3.60500e-03,9.53667e+03
3.61000e-03,9.53580e+03
3.61500e-03,9.53493e+03
3.62000e-03,9.53406e+03
3.62500e-03,9.53318e+03
3.63000e-03,9.53230e+03
3.63500e-03,9.53141e+03
3.64000e-03,9.53053e+03
3.64500e-03,9.52964e+03
3.65000e-03,9.52875e+03
3.65500e-03,9.52785e+03
3.66000e-03,9.52695e+03
3.66500e-03,9.52605e+03
3.67000e-03,9.52514e+03
3.67500e-03,9.52424e+03
3.68000e-03,9.52332e+03
3.68500e-03,9.52241e+03
3.69000e-03,9.52149e+03
3.69500e-03,9.52057e+03
3.70000e-03,9.51964e+03
3.70500e-03,9.51872e+03
3.71000e-03,9.51779e+03
3.71500e-03,9.51685e+03
3.72000e-03,9.51591e+03
3.72500e-03,9.51497e+03
3.73000e-03,9.51403e+03
3.73500e-03,9.51308e+03
3.74000e-03,9.51213e+03
3.74500e-03,9.51118e+03
3.75000e-03,9.51022e+03
3.75500e-03,9.50926e+03
3.76000e-03,9.50830e+03
3.76500e-03,9.50733e+03
3.77000e-03,9.50636e+03
3.77500e-03,9.50539e+03
3.78000e-03,9.50441e+03
3.78500e-03,9.50343e+03
3.79000e-03,9.50245e+03
3.79500e-03,9.50146e+03
3.80000e-03,9.50047e+03
3.80500e-03,9.49947e+03
3.81000e-03,9.49847e+03
3.81500e-03,9.49747e+03
3.82000e-03,9.49647e+03
3.82500e-03,9.49546e+03
3.83000e-03,9.49445e+03
3.83500e-03,9.49343e+03
3.84000e-03,9.49241e+03
3.84500e-03,9.49139e+03
3.85000e-03,9.49036e+03
3.85500e-03,9.48933e+03
3.86000e-03,9.48830e+03
3.86500e-03,9.48726e+03
3.87000e-03,9.48622e+03
3.87500e-03,9.48518e+03
3.88000e-03,9.48413e+03
3.88500e-03,9.48308e+03
3.89000e-03,9.48202e+03
3.89500e-03,9.48097e+03
3.90000e-03,9.47990e+03
3.90500e-03,9.47884e+03
3.91000e-03,9.47777e+03
3.91500e-03,9.47669e+03
3.92000e-03,9.47561e+03
3.92500e-03,9.47453e+03
3.93000e-03,9.47345e+03
3.93500e-03,9.47236e+03
3.94000e-03,9.47127e+03
3.94500e-03,9.47017e+03
3.95000e-03,9.46907e+03
3.95500e-03,9.46796e+03
3.96000e-03,9.46686e+03
3.96500e-03,9.46574e+03
3.97000e-03,9.46463e+03
3.97500e-03,9.46351e+03
3.98000e-03,9.46239e+03
3.98500e-03,9.46126e+03
3.99000e-03,9.46013e+03
3.99500e-03,9.45899e+03
4.00000e-03,9.45785e+03
4.00500e-03,9.45671e+03
4.01000e-03,9.45556e+03
4.01500e-03,9.45441e+03
4.02000e-03,9.45325e+03
4.02500e-03,9.45210e+03
4.03000e-03,9.45093e+03
4.03500e-03,9.44976e+03
4.04000e-03,9.44859e+03
4.04500e-03,9.44742e+03
4.05000e-03,9.44624e+03
4.05500e-03,9.44505e+03
4.06000e-03,9.44386e+03
4.06500e-03,9.44267e+03
4.07000e-03,9.44147e+03
4.07500e-03,9.44027e+03
4.08000e-03,9.43907e+03
4.08500e-03,9.43786e+03
4.09000e-03,9.43664e+03
4.09500e-03,9.43542e+03
4.10000e-03,9.43420e+03
4.10500e-03,9.43297e+03
4.11000e-03,9.43174e+03
4.11500e-03,9.43051e+03
4.12000e-03,9.42927e+03
4.12500e-03,9.42802e+03
4.13000e-03,9.42678e+03
4.13500e-03,9.42552e+03
4.14000e-03,9.42426e+03
4.14500e-03,9.42300e+03
4.15000e-03,9.42174e+03
4.15500e-03,9.42047e+03
4.16000e-03,9.41919e+03
4.16500e-03,9.41791e+03
4.17000e-03,9.41663e+03
4.17500e-03,9.41534e+03
4.18000e-03,9.41405e+03
4.18500e-03,9.41275e+03
4.19000e-03,9.41145e+03
4.19500e-03,9.41014e+03
4.20000e-03,9.40883e+03
4.20500e-03,9.40752e+03
4.21000e-03,9.40620e+03
4.21500e-03,9.40487e+03
4.22000e-03,9.40354e+03
4.22500e-03,9.40221e+03
4.23000e-03,9.40087e+03
4.23500e-03,9.39952e+03
4.24000e-03,9.39817e+03
4.24500e-03,9.39682e+03
4.25000e-03,9.39546e+03
4.25500e-03,9.39410e+03
4.26000e-03,9.39273e+03
4.26500e-03,9.39136e+03
4.27000e-03,9.38998e+03
4.27500e-03,9.38860e+03
4.28000e-03,9.38722e+03
4.28500e-03,9.38582e+03
4.29000e-03,9.38443e+03
4.29500e-03,9.38303e+03
4.30000e-03,9.38162e+03
4.30500e-03,9.38021e+03
4.31000e-03,9.37879e+03
4.31500e-03,9.37737e+03
4.32000e-03,9.37594e+03
4.32500e-03,9.37451e+03
4.33000e-03,9.37308e+03
4.33500e-03,9.37164e+03
4.34000e-03,9.37019e+03
4.34500e-03,9.36874e+03
4.35000e-03,9.36728e+03
4.35500e-03,9.36582e+03
4.36000e-03,9.36435e+03
