r(m),T(K)
3.60000e-04,9.81185e+03
3.65000e-04,9.81177e+03
3.70000e-04,9.81170e+03
3.75000e-04,9.81163e+03
3.80000e-04,9.81155e+03
3.85000e-04,9.81148e+03
3.90000e-04,9.81140e+03
3.95000e-04,9.81133e+03
4.00000e-04,9.81125e+03
4.05000e-04,9.81117e+03
4.10000e-04,9.81109e+03
4.15000e-04,9.81102e+03
4.20000e-04,9.81094e+03
4.25000e-04,9.81086e+03
4.30000e-04,9.81078e+03
4.35000e-04,9.81070e+03
4.40000e-04,9.81062e+03
4.45000e-04,9.81053e+03
4.50000e-04,9.81045e+03
4.55000e-04,9.81037e+03
4.60000e-04,9.81029e+03
4.65000e-04,9.81020e+03
4.70000e-04,9.81012e+03
4.75000e-04,9.81003e+03
4.80000e-04,9.80995e+03
4.85000e-04,9.80986e+03
4.90000e-04,9.80977e+03
4.95000e-04,9.80968e+03
5.00000e-04,9.80959e+03
5.05000e-04,9.80950e+03
5.10000e-04,9.80941e+03
5.15000e-04,9.80932e+03
5.20000e-04,9.80923e+03
5.25000e-04,9.80914e+03
5.30000e-04,9.80905e+03
5.35000e-04,9.80896e+03
5.40000e-04,9.80886e+03
5.45000e-04,9.80877e+03
5.50000e-04,9.80867e+03
5.55000e-04,9.80858e+03
5.60000e-04,9.80848e+03
5.65000e-04,9.80838e+03
5.70000e-04,9.80829e+03
5.75000e-04,9.80819e+03
5.80000e-04,9.80809e+03
5.85000e-04,9.80799e+03
5.90000e-04,9.80789e+03
5.95000e-04,9.80779e+03
6.00000e-04,9.80769e+03
6.05000e-04,9.80759e+03
6.10000e-04,9.80749e+03
6.15000e-04,9.80739e+03
6.20000e-04,9.80729e+03
6.25000e-04,9.80719e+03
6.30000e-04,9.80708e+03
6.35000e-04,9.80698e+03
6.40000e-04,9.80688e+03
6.45000e-04,9.80677e+03
6.50000e-04,9.80667e+03
6.55000e-04,9.80656e+03
6.60000e-04,9.80646e+03
6.65000e-04,9.80635e+03
6.70000e-04,9.80625e+03
6.75000e-04,9.80614e+03
6.80000e-04,9.80603e+03
6.85000e-04,9.80592e+03
6.90000e-04,9.80582e+03
6.95000e-04,9.80571e+03
7.00000e-04,9.80560e+03
7.05000e-04,9.80549e+03
7.10000e-04,9.80538e+03
7.15000e-04,9.80527e+03
7.20000e-04,9.80516e+03
7.25000e-04,9.80505e+03
7.30000e-04,9.80494e+03
7.35000e-04,9.80483e+03
7.40000e-04,9.80472e+03
7.45000e-04,9.80461e+03
7.50000e-04,9.80449e+03
7.55000e-04,9.80438e+03
7.60000e-04,9.80427e+03
7.65000e-04,9.80415e+03
7.70000e-04,9.80404e+03
7.75000e-04,9.80393e+03
7.80000e-04,9.80381e+03
7.85000e-04,9.80369e+03
7.90000e-04,9.80358e+03
7.95000e-04,9.80346e+03
8.00000e-04,9.80335e+03
8.05000e-04,9.80323e+03
8.10000e-04,9.80311e+03
8.15000e-04,9.80299e+03
8.20000e-04,9.80287e+03
8.25000e-04,9.80276e+03
8.30000e-04,9.80264e+03
8.35000e-04,9.80252e+03
8.40000e-04,9.80240e+03
8.45000e-04,9.80228e+03
8.50000e-04,9.80216e+03
8.55000e-04,9.80203e+03
8.60000e-04,9.80191e+03
8.65000e-04,9.80179e+03
8.70000e-04,9.80167e+03
8.75000e-04,9.80154e+03
8.80000e-04,9.80142e+03
8.85000e-04,9.80129e+03
8.90000e-04,9.80117e+03
8.95000e-04,9.80104e+03
9.00000e-04,9.80092e+03
9.05000e-04,9.80079e+03
9.10000e-04,9.80066e+03
9.15000e-04,9.80053e+03
9.20000e-04,9.80041e+03
9.25000e-04,9.80028e+03
9.30000e-04,9.80015e+03
9.35000e-04,9.80002e+03
9.40000e-04,9.79988e+03
9.45000e-04,9.79975e+03
9.50000e-04,9.79962e+03
9.55000e-04,9.79948e+03
9.60000e-04,9.79935e+03
9.65000e-04,9.79921e+03
9.70000e-04,9.79908e+03
9.75000e-04,9.79894e+03
9.80000e-04,9.79881e+03
9.85000e-04,9.79867e+03
9.90000e-04,9.79853e+03
9.95000e-04,9.79839e+03
1.00000e-03,9.79825e+03
1.00500e-03,9.79811e+03
1.01000e-03,9.79797e+03
1.01500e-03,9.79783e+03
1.02000e-03,9.79769e+03
1.02500e-03,9.79755e+03
1.03000e-03,9.79741e+03
1.03500e-03,9.79726e+03
1.04000e-03,9.79712e+03
1.04500e-03,9.79697e+03
1.05000e-03,9.79683e+03
1.05500e-03,9.79668e+03
1.06000e-03,9.79653e+03
1.06500e-03,9.79638e+03
1.07000e-03,9.79623e+03
1.07500e-03,9.79608e+03
1.08000e-03,9.79593e+03
1.08500e-03,9.79578e+03
1.09000e-03,9.79563e+03
1.09500e-03,9.79548e+03
1.10000e-03,9.79533e+03
1.10500e-03,9.79517e+03
1.11000e-03,9.79502e+03
1.11500e-03,9.79486e+03
1.12000e-03,9.79471e+03
1.12500e-03,9.79455e+03
1.13000e-03,9.79439e+03
1.13500e-03,9.79424e+03
1.14000e-03,9.79408e+03
1.14500e-03,9.79392e+03
1.15000e-03,9.79376e+03
1.15500e-03,9.79360e+03
1.16000e-03,9.79344e+03
1.16500e-03,9.79327e+03
1.17000e-03,9.79311e+03
1.17500e-03,9.79295e+03
1.18000e-03,9.79278e+03
1.18500e-03,9.79262e+03
1.19000e-03,9.79245e+03
1.19500e-03,9.79228e+03
1.20000e-03,9.79212e+03
1.20500e-03,9.79195e+03
1.21000e-03,9.79178e+03
1.21500e-03,9.79161e+03
1.22000e-03,9.79144e+03
1.22500e-03,9.79127e+03
1.23000e-03,9.79110e+03
1.23500e-03,9.79093e+03
1.24000e-03,9.79076e+03
1.24500e-03,9.79058e+03
1.25000e-03,9.79041e+03
1.25500e-03,9.79024e+03
1.26000e-03,9.79006e+03
1.26500e-03,9.78989e+03
1.27000e-03,9.78971e+03
1.27500e-03,9.78953e+03
1.28000e-03,9.78936e+03
1.28500e-03,9.78918e+03
1.29000e-03,9.78900e+03
1.29500e-03,9.78882e+03
1.30000e-03,9.78864e+03
1.30500e-03,9.78846e+03
1.31000e-03,9.78827e+03
1.31500e-03,9.78809e+03
1.32000e-03,9.78791e+03
1.32500e-03,9.78773e+03
1.33000e-03,9.78754e+03
1.33500e-03,9.78736e+03
1.34000e-03,9.78717e+03
1.34500e-03,9.78698e+03
1.35000e-03,9.78680e+03
1.35500e-03,9.78661e+03
1.36000e-03,9.78642e+03
1.36500e-03,9.78623e+03
1.37000e-03,9.78604e+03
1.37500e-03,9.78585e+03
1.38000e-03,9.78566e+03
1.38500e-03,9.78547e+03
1.39000e-03,9.78528e+03
1.39500e-03,9.78508e+03
1.40000e-03,9.78489e+03
1.40500e-03,9.78470e+03
1.41000e-03,9.78450e+03
1.41500e-03,9.78430e+03
1.42000e-03,9.78411e+03
1.42500e-03,9.78391e+03
1.43000e-03,9.78371e+03
1.43500e-03,9.78351e+03
1.44000e-03,9.78331e+03
1.44500e-03,9.78311e+03
1.45000e-03,9.78291e+03
1.45500e-03,9.78271e+03
1.46000e-03,9.78250e+03
1.46500e-03,9.78230e+03
1.47000e-03,9.78210e+03
1.47500e-03,9.78189e+03
1.48000e-03,9.78169e+03
1.48500e-03,9.78148e+03
1.49000e-03,9.78127e+03
1.49500e-03,9.78106e+03
1.50000e-03,9.78086e+03
1.50500e-03,9.78065e+03
1.51000e-03,9.78044e+03
1.51500e-03,9.78023e+03
1.52000e-03,9.78001e+03
1.52500e-03,9.77980e+03
1.53000e-03,9.77959e+03
1.53500e-03,9.77937e+03
1.54000e-03,9.77916e+03
1.54500e-03,9.77894e+03
1.55000e-03,9.77873e+03
1.55500e-03,9.77851e+03
1.56000e-03,9.77829e+03
1.56500e-03,9.77807e+03
1.57000e-03,9.77785e+03
1.57500e-03,9.77763e+03
1.58000e-03,9.77741e+03
1.58500e-03,9.77719e+03
1.59000e-03,9.77697e+03
1.59500e-03,9.77675e+03
1.60000e-03,9.77652e+03
1.60500e-03,9.77630e+03
1.61000e-03,9.77607e+03
1.61500e-03,9.77584e+03
1.62000e-03,9.77562e+03
1.62500e-03,9.77539e+03
1.63000e-03,9.77516e+03
1.63500e-03,9.77493e+03
1.64000e-03,9.77470e+03
1.64500e-03,9.77446e+03
1.65000e-03,9.77423e+03
1.65500e-03,9.77400e+03
1.66000e-03,9.77376e+03
1.66500e-03,9.77353e+03
1.67000e-03,9.77329e+03
1.67500e-03,9.77305e+03
1.68000e-03,9.77281e+03
1.68500e-03,9.77257e+03
1.69000e-03,9.77233e+03
1.69500e-03,9.77209e+03
1.70000e-03,9.77185e+03
1.70500e-03,9.77160e+03
1.71000e-03,9.77136e+03
1.71500e-03,9.77111e+03
1.72000e-03,9.77086e+03
1.72500e-03,9.77062e+03
1.73000e-03,9.77037e+03
1.73500e-03,9.77012e+03
1.74000e-03,9.76987e+03
1.74500e-03,9.76962e+03
1.75000e-03,9.76936e+03
1.75500e-03,9.76911e+03
1.76000e-03,9.76886e+03
1.76500e-03,9.76860e+03
1.77000e-03,9.76834e+03
1.77500e-03,9.76809e+03
1.78000e-03,9.76783e+03
1.78500e-03,9.76757e+03
1.79000e-03,9.76731e+03
1.79500e-03,9.76705e+03
1.80000e-03,9.76679e+03
1.80500e-03,9.76652e+03
1.81000e-03,9.76626e+03
1.81500e-03,9.76599e+03
1.82000e-03,9.76573e+03
1.82500e-03,9.76546e+03
1.83000e-03,9.76519e+03
1.83500e-03,9.76492e+03
1.84000e-03,9.76465e+03
1.84500e-03,9.76438e+03
1.85000e-03,9.76411e+03
1.85500e-03,9.76383e+03
1.86000e-03,9.76356e+03
1.86500e-03,9.76328e+03
1.87000e-03,9.76301e+03
1.87500e-03,9.76273e+03
1.88000e-03,9.76245e+03
1.88500e-03,9.76217e+03
1.89000e-03,9.76189e+03
1.89500e-03,9.76160e+03
1.90000e-03,9.76132e+03
1.90500e-03,9.76104e+03
1.91000e-03,9.76075e+03
1.91500e-03,9.76046e+03
1.92000e-03,9.76018e+03
1.92500e-03,9.75989e+03
1.93000e-03,9.75960e+03
1.93500e-03,9.75931e+03
1.94000e-03,9.75901e+03
1.94500e-03,9.75872e+03
1.95000e-03,9.75843e+03
1.95500e-03,9.75813e+03
1.96000e-03,9.75784e+03
1.96500e-03,9.75754e+03
1.97000e-03,9.75724e+03
1.97500e-03,9.75694e+03
1.98000e-03,9.75664e+03
1.98500e-03,9.75633e+03
1.99000e-03,9.75603e+03
1.99500e-03,9.75573e+03
2.00000e-03,9.75542e+03
2.00500e-03,9.75511e+03
2.01000e-03,9.75481e+03
2.01500e-03,9.75450e+03
2.02000e-03,9.75419e+03
2.02500e-03,9.75388e+03
2.03000e-03,9.75357e+03
2.03500e-03,9.75325e+03
2.04000e-03,9.75294e+03
2.04500e-03,9.75262e+03
2.05000e-03,9.75230e+03
2.05500e-03,9.75199e+03
2.06000e-03,9.75167e+03
2.06500e-03,9.75135e+03
2.07000e-03,9.75103e+03
2.07500e-03,9.75070e+03
2.08000e-03,9.75038e+03
2.08500e-03,9.75006e+03
2.09000e-03,9.74973e+03
2.09500e-03,9.74940e+03
2.10000e-03,9.74907e+03
2.10500e-03,9.74874e+03
2.11000e-03,9.74841e+03
2.11500e-03,9.74808e+03
2.12000e-03,9.74775e+03
2.12500e-03,9.74741e+03
2.13000e-03,9.74708e+03
2.13500e-03,9.74674e+03
2.14000e-03,9.74640e+03
2.14500e-03,9.74607e+03
2.15000e-03,9.74572e+03
2.15500e-03,9.74538e+03
2.16000e-03,9.74504e+03
2.16500e-03,9.74470e+03
2.17000e-03,9.74435e+03
2.17500e-03,9.74401e+03
2.18000e-03,9.74366e+03
2.18500e-03,9.74331e+03
2.19000e-03,9.74296e+03
2.19500e-03,9.74261e+03
2.20000e-03,9.74226e+03
2.20500e-03,9.74190e+03
2.21000e-03,9.74155e+03
2.21500e-03,9.74119e+03
2.22000e-03,9.74083e+03
2.22500e-03,9.74048e+03
2.23000e-03,9.74012e+03
2.23500e-03,9.73976e+03
2.24000e-03,9.73939e+03
2.24500e-03,9.73903e+03
2.25000e-03,9.73867e+03
2.25500e-03,9.73830e+03
2.26000e-03,9.73793e+03
2.26500e-03,9.73756e+03
2.27000e-03,9.73719e+03
2.27500e-03,9.73682e+03
2.28000e-03,9.73645e+03
2.28500e-03,9.73607e+03
2.29000e-03,9.73570e+03
2.29500e-03,9.73532e+03
2.30000e-03,9.73494e+03
2.30500e-03,9.73456e+03
2.31000e-03,9.73418e+03
2.31500e-03,9.73380e+03
2.32000e-03,9.73342e+03
2.32500e-03,9.73303e+03
2.33000e-03,9.73265e+03
2.33500e-03,9.73226e+03
2.34000e-03,9.73187e+03
2.34500e-03,9.73148e+03
2.35000e-03,9.73109e+03
2.35500e-03,9.73069e+03
2.36000e-03,9.73030e+03
2.36500e-03,9.72990e+03
2.37000e-03,9.72951e+03
2.37500e-03,9.72911e+03
2.38000e-03,9.72871e+03
2.38500e-03,9.72831e+03
2.39000e-03,9.72790e+03
2.39500e-03,9.72750e+03
2.40000e-03,9.72709e+03
2.40500e-03,9.72669e+03
2.41000e-03,9.72628e+03
2.41500e-03,9.72587e+03
2.42000e-03,9.72546e+03
2.42500e-03,9.72504e+03
2.43000e-03,9.72463e+03
2.43500e-03,9.72421e+03
2.44000e-03,9.72380e+03
2.44500e-03,9.72338e+03
2.45000e-03,9.72296e+03
2.45500e-03,9.72254e+03
2.46000e-03,9.72211e+03
2.46500e-03,9.72169e+03
2.47000e-03,9.72126e+03
2.47500e-03,9.72083e+03
2.48000e-03,9.72040e+03
2.48500e-03,9.71997e+03
2.49000e-03,9.71954e+03
2.49500e-03,9.71911e+03
2.50000e-03,9.71867e+03
2.50500e-03,9.71824e+03
2.51000e-03,9.71780e+03
2.51500e-03,9.71736e+03
2.52000e-03,9.71692e+03
2.52500e-03,9.71648e+03
2.53000e-03,9.71603e+03
2.53500e-03,9.71559e+03
2.54000e-03,9.71514e+03
2.54500e-03,9.71469e+03
2.55000e-03,9.71424e+03
2.55500e-03,9.71379e+03
2.56000e-03,9.71333e+03
2.56500e-03,9.71288e+03
2.57000e-03,9.71242e+03
2.57500e-03,9.71196e+03
2.58000e-03,9.71150e+03
2.58500e-03,9.71104e+03
2.59000e-03,9.71058e+03
2.59500e-03,9.71011e+03
2.60000e-03,9.70965e+03
2.60500e-03,9.70918e+03
2.61000e-03,9.70871e+03
2.61500e-03,9.70824e+03
2.62000e-03,9.70776e+03
2.62500e-03,9.70729e+03
2.63000e-03,9.70681e+03
2.63500e-03,9.70633e+03
2.64000e-03,9.70585e+03
2.64500e-03,9.70537e+03
2.65000e-03,9.70488e+03
2.65500e-03,9.70440e+03
2.66000e-03,9.70391e+03
2.66500e-03,9.70342e+03
2.67000e-03,9.70293e+03
2.67500e-03,9.70244e+03
2.68000e-03,9.70194e+03
2.68500e-03,9.70144e+03
2.69000e-03,9.70095e+03
2.69500e-03,9.70045e+03
2.70000e-03,9.69994e+03
2.70500e-03,9.69944e+03
2.71000e-03,9.69893e+03
2.71500e-03,9.69843e+03
2.72000e-03,9.69792e+03
2.72500e-03,9.69741e+03
2.73000e-03,9.69689e+03
2.73500e-03,9.69638e+03
2.74000e-03,9.69586e+03
2.74500e-03,9.69535e+03
2.75000e-03,9.69483e+03
2.75500e-03,9.69431e+03
2.76000e-03,9.69378e+03
2.76500e-03,9.69326e+03
2.77000e-03,9.69273e+03
2.77500e-03,9.69220e+03
2.78000e-03,9.69167e+03
2.78500e-03,9.69113e+03
2.79000e-03,9.69060e+03
2.79500e-03,9.69006e+03
2.80000e-03,9.68952e+03
2.80500e-03,9.68898e+03
2.81000e-03,9.68844e+03
2.81500e-03,9.68790e+03
2.82000e-03,9.68735e+03
2.82500e-03,9.68680e+03
2.83000e-03,9.68625e+03
2.83500e-03,9.68570e+03
2.84000e-03,9.68514e+03
2.84500e-03,9.68459e+03
2.85000e-03,9.68403e+03
2.85500e-03,9.68347e+03
2.86000e-03,9.68291e+03
2.86500e-03,9.68234e+03
2.87000e-03,9.68178e+03
2.87500e-03,9.68121e+03
2.88000e-03,9.68064e+03
2.88500e-03,9.68006e+03
2.89000e-03,9.67949e+03
2.89500e-03,9.67891e+03
2.90000e-03,9.67833e+03
2.90500e-03,9.67775e+03
2.91000e-03,9.67717e+03
2.91500e-03,9.67659e+03
2.92000e-03,9.67600e+03
2.92500e-03,9.67541e+03
2.93000e-03,9.67482e+03
2.93500e-03,9.67423e+03
2.94000e-03,9.67363e+03
2.94500e-03,9.67303e+03
2.95000e-03,9.67243e+03
2.95500e-03,9.67183e+03
2.96000e-03,9.67123e+03
2.96500e-03,9.67062e+03
2.97000e-03,9.67001e+03
2.97500e-03,9.66940e+03
2.98000e-03,9.66879e+03
2.98500e-03,9.66818e+03
2.99000e-03,9.66756e+03
2.99500e-03,9.66694e+03
3.00000e-03,9.66632e+03
3.00500e-03,9.66569e+03
3.01000e-03,9.66507e+03
3.01500e-03,9.66444e+03
3.02000e-03,9.66381e+03
3.02500e-03,9.66318e+03
3.03000e-03,9.66254e+03
3.03500e-03,9.66191e+03
3.04000e-03,9.66127e+03
3.04500e-03,9.66063e+03
3.05000e-03,9.65998e+03
3.05500e-03,9.65934e+03
3.06000e-03,9.65869e+03
3.06500e-03,9.65804e+03
3.07000e-03,9.65739e+03
3.07500e-03,9.65673e+03
3.08000e-03,9.65608e+03
3.08500e-03,9.65542e+03
3.09000e-03,9.65476e+03
3.09500e-03,9.65409e+03
3.10000e-03,9.65343e+03
3.10500e-03,9.65276e+03
3.11000e-03,9.65209e+03
3.11500e-03,9.65141e+03
3.12000e-03,9.65074e+03
3.12500e-03,9.65006e+03
3.13000e-03,9.64938e+03
3.13500e-03,9.64870e+03
3.14000e-03,9.64801e+03
3.14500e-03,9.64733e+03
3.15000e-03,9.64664e+03
3.15500e-03,9.64594e+03
3.16000e-03,9.64525e+03
3.16500e-03,9.64455e+03
3.17000e-03,9.64385e+03
3.17500e-03,9.64315e+03
3.18000e-03,9.64245e+03
3.18500e-03,9.64174e+03
3.19000e-03,9.64103e+03
3.19500e-03,9.64032e+03
3.20000e-03,9.63960e+03
3.20500e-03,9.63888e+03
3.21000e-03,9.63816e+03
3.21500e-03,9.63744e+03
3.22000e-03,9.63672e+03
3.22500e-03,9.63599e+03
3.23000e-03,9.63526e+03
3.23500e-03,9.63453e+03
3.24000e-03,9.63379e+03
3.24500e-03,9.63306e+03
3.25000e-03,9.63232e+03
3.25500e-03,9.63157e+03
3.26000e-03,9.63083e+03
3.26500e-03,9.63008e+03
3.27000e-03,9.62933e+03
3.27500e-03,9.62858e+03
3.28000e-03,9.62782e+03
3.28500e-03,9.62707e+03
3.29000e-03,9.62631e+03
3.29500e-03,9.62554e+03
3.30000e-03,9.62478e+03
3.30500e-03,9.62401e+03
3.31000e-03,9.62324e+03
3.31500e-03,9.62247e+03
3.32000e-03,9.62169e+03
3.32500e-03,9.62091e+03
3.33000e-03,9.62013e+03
3.33500e-03,9.61934e+03
3.34000e-03,9.61856e+03
3.34500e-03,9.61777e+03
3.35000e-03,9.61697e+03
3.35500e-03,9.61618e+03
3.36000e-03,9.61538e+03
3.36500e-03,9.61458e+03
3.37000e-03,9.61377e+03
3.37500e-03,9.61297e+03
3.38000e-03,9.61216e+03
3.38500e-03,9.61134e+03
3.39000e-03,9.61053e+03
3.39500e-03,9.60971e+03
3.40000e-03,9.60889e+03
3.40500e-03,9.60806e+03
3.41000e-03,9.60724e+03
3.41500e-03,9.60641e+03
3.42000e-03,9.60558e+03
3.42500e-03,9.60474e+03
3.43000e-03,9.60390e+03
3.43500e-03,9.60306e+03
3.44000e-03,9.60222e+03
3.44500e-03,9.60137e+03
3.45000e-03,9.60052e+03
3.45500e-03,9.59966e+03
3.46000e-03,9.59881e+03
3.46500e-03,9.59795e+03
3.47000e-03,9.59709e+03
3.47500e-03,9.59622e+03
3.48000e-03,9.59535e+03
3.48500e-03,9.59448e+03
3.49000e-03,9.59361e+03
3.49500e-03,9.59273e+03
3.50000e-03,9.59185e+03
3.50500e-03,9.59096e+03
3.51000e-03,9.59008e+03
3.51500e-03,9.58919e+03
3.52000e-03,9.58830e+03
3.52500e-03,9.58740e+03
3.53000e-03,9.58650e+03
3.53500e-03,9.58560e+03
3.54000e-03,9.58469e+03
3.54500e-03,9.58379e+03
3.55000e-03,9.58287e+03
3.55500e-03,9.58196e+03
3.56000e-03,9.58104e+03
3.56500e-03,9.58012e+03
3.57000e-03,9.57919e+03
3.57500e-03,9.57827e+03
3.58000e-03,9.57734e+03
3.58500e-03,9.57640e+03
3.59000e-03,9.57546e+03
3.59500e-03,9.57452e+03
3.60000e-03,9.57358e+03
3.60500e-03,9.57263e+03
3.61000e-03,9.57168e+03
3.61500e-03,9.57073e+03
3.62000e-03,9.56977e+03
3.62500e-03,9.56881e+03
3.63000e-03,9.56785e+03
3.63500e-03,9.56688e+03
3.64000e-03,9.56591e+03
3.64500e-03,9.56493e+03
3.65000e-03,9.56396e+03
3.65500e-03,9.56298e+03
3.66000e-03,9.56199e+03
3.66500e-03,9.56100e+03
3.67000e-03,9.56001e+03
3.67500e-03,9.55902e+03
3.68000e-03,9.55802e+03
3.68500e-03,9.55702e+03
3.69000e-03,9.55601e+03
3.69500e-03,9.55501e+03
3.70000e-03,9.55399e+03
3.70500e-03,9.55298e+03
3.71000e-03,9.55196e+03
3.71500e-03,9.55094e+03
3.72000e-03,9.54991e+03
3.72500e-03,9.54888e+03
3.73000e-03,9.54785e+03
3.73500e-03,9.54681e+03
3.74000e-03,9.54577e+03
3.74500e-03,9.54472e+03
3.75000e-03,9.54368e+03
3.75500e-03,9.54262e+03
3.76000e-03,9.54157e+03
3.76500e-03,9.54051e+03
3.77000e-03,9.53945e+03
3.77500e-03,9.53838e+03
3.78000e-03,9.53731e+03
3.78500e-03,9.53623e+03
3.79000e-03,9.53515e+03
3.79500e-03,9.53407e+03
3.80000e-03,9.53299e+03
3.80500e-03,9.53190e+03
3.81000e-03,9.53080e+03
3.81500e-03,9.52970e+03
3.82000e-03,9.52860e+03
3.82500e-03,9.52750e+03
3.83000e-03,9.52639e+03
3.83500e-03,9.52527e+03
3.84000e-03,9.52416e+03
3.84500e-03,9.52304e+03
3.85000e-03,9.52191e+03
3.85500e-03,9.52078e+03
3.86000e-03,9.51965e+03
3.86500e-03,9.51851e+03
3.87000e-03,9.51737e+03
3.87500e-03,9.51622e+03
3.88000e-03,9.51508e+03
3.88500e-03,9.51392e+03
3.89000e-03,9.51277e+03
3.89500e-03,9.51160e+03
3.90000e-03,9.51044e+03
3.90500e-03,9.50927e+03
3.91000e-03,9.50810e+03
3.91500e-03,9.50692e+03
3.92000e-03,9.50574e+03
3.92500e-03,9.50455e+03
3.93000e-03,9.50336e+03
3.93500e-03,9.50217e+03
3.94000e-03,9.50097e+03
3.94500e-03,9.49977e+03
3.95000e-03,9.49856e+03
3.95500e-03,9.49735e+03
3.96000e-03,9.49613e+03
3.96500e-03,9.49491e+03
3.97000e-03,9.49369e+03
3.97500e-03,9.49246e+03
3.98000e-03,9.49122e+03
3.98500e-03,9.48999e+03
3.99000e-03,9.48874e+03
3.99500e-03,9.48750e+03
4.00000e-03,9.48625e+03
4.00500e-03,9.48499e+03
4.01000e-03,9.48373e+03
4.01500e-03,9.48247e+03
4.02000e-03,9.48120e+03
4.02500e-03,9.47993e+03
4.03000e-03,9.47865e+03
4.03500e-03,9.47737e+03
4.04000e-03,9.47609e+03
4.04500e-03,9.47480e+03
4.05000e-03,9.47350e+03
4.05500e-03,9.47220e+03
4.06000e-03,9.47090e+03
4.06500e-03,9.46959e+03
4.07000e-03,9.46827e+03
4.07500e-03,9.46696e+03
4.08000e-03,9.46563e+03
4.08500e-03,9.46431e+03
4.09000e-03,9.46297e+03
4.09500e-03,9.46164e+03
4.10000e-03,9.46030e+03
4.10500e-03,9.45895e+03
4.11000e-03,9.45760e+03
4.11500e-03,9.45624e+03
4.12000e-03,9.45488e+03
4.12500e-03,9.45352e+03
4.13000e-03,9.45215e+03
4.13500e-03,9.45077e+03
4.14000e-03,9.44939e+03
4.14500e-03,9.44801e+03
4.15000e-03,9.44662e+03
4.15500e-03,9.44522e+03
4.16000e-03,9.44383e+03
4.16500e-03,9.44242e+03
4.17000e-03,9.44101e+03
4.17500e-03,9.43960e+03
4.18000e-03,9.43818e+03
4.18500e-03,9.43675e+03
4.19000e-03,9.43532e+03
4.19500e-03,9.43389e+03
4.20000e-03,9.43245e+03
4.20500e-03,9.43100e+03
4.21000e-03,9.42955e+03
4.21500e-03,9.42810e+03
4.22000e-03,9.42663e+03
4.22500e-03,9.42517e+03
4.23000e-03,9.42370e+03
4.23500e-03,9.42222e+03
4.24000e-03,9.42074e+03
4.24500e-03,9.41926e+03
4.25000e-03,9.41777e+03
4.25500e-03,9.41627e+03
4.26000e-03,9.41477e+03
4.26500e-03,9.41326e+03
4.27000e-03,9.41175e+03
4.27500e-03,9.41023e+03
4.28000e-03,9.40871e+03
4.28500e-03,9.40718e+03
4.29000e-03,9.40565e+03
4.29500e-03,9.40411e+03
4.30000e-03,9.40256e+03
4.30500e-03,9.40101e+03
4.31000e-03,9.39946e+03
4.31500e-03,9.39790e+03
4.32000e-03,9.39633e+03
4.32500e-03,9.39476e+03
4.33000e-03,9.39318e+03
4.33500e-03,9.39160e+03
4.34000e-03,9.39001e+03
4.34500e-03,9.38842e+03
4.35000e-03,9.38682e+03
4.35500e-03,9.38521e+03
4.36000e-03,9.38360e+03
