r(m),T(K)
0.00370741,8551.02
0.00372745,8547.58
0.00374749,8544.1
0.00376754,8540.57
0.00378758,8537
0.00380762,8533.37
0.00382766,8529.7
0.0038477,8525.98
0.00386774,8522.21
0.00388778,8518.39
0.00390782,8514.51
0.00392786,8510.59
0.0039479,8506.61
0.00396794,8502.59
0.00398798,8498.5
0.00400802,8494.37
0.00402806,8490.17
0.0040481,8485.93
0.00406814,8481.62
0.00408818,8477.26
0.00410822,8472.84
0.00412826,8468.36
0.0041483,8463.83
0.00416834,8459.23
0.00418838,8454.57
0.00420842,8449.85
0.00422846,8445.06
0.0042485,8440.22
0.00426854,8435.31
0.00428858,8430.33
0.00430862,8425.29
0.00432866,8420.18
0.0043487,8415
0.00436874,8409.76
0.00438878,8404.44
0.00440882,8399.05
0.00442886,8393.6
0.0044489,8388.07
0.00446894,8382.47
0.00448898,8376.79
0.00450902,8371.04
0.00452906,8365.21
0.0045491,8359.3
0.00456914,8353.32
0.00458918,8347.26
0.00460922,8341.11
0.00462926,8334.89
0.0046493,8328.58
0.00466934,8322.19
0.00468938,8315.72
0.00470942,8309.16
0.00472946,8302.51
0.0047495,8295.77
0.00476954,8288.95
0.00478958,8282.04
0.00480962,8275.03
0.00482966,8267.93
0.0048497,8260.74
0.00486974,8253.45
0.00488978,8246.07
0.00490982,8238.58
0.00492986,8231
0.0049499,8223.32
0.00496994,8215.54
0.00498998,8207.65
0.00501002,8199.66
0.00503006,8191.57
0.0050501,8183.36
0.00507014,8175.05
0.00509018,8166.63
0.00511022,8158.1
0.00513026,8149.45
0.0051503,8140.69
0.00517034,8131.81
0.00519038,8122.81
0.00521042,8113.7
0.00523046,8104.46
0.0052505,8095.11
0.00527054,8085.62
0.00529058,8076.01
0.00531062,8066.28
0.00533066,8056.41
0.0053507,8046.41
0.00537074,8036.28
0.00539078,8026.02
0.00541082,8015.62
0.00543086,8005.08
0.0054509,7994.39
0.00547094,7983.57
0.00549098,7972.6
0.00551102,7961.49
0.00553106,7950.22
0.0055511,7938.81
0.00557114,7927.24
0.00559118,7915.52
0.00561122,7903.63
0.00563126,7891.59
0.0056513,7879.39
0.00567134,7867.03
0.00569138,7854.49
0.00571142,7841.79
0.00573146,7828.92
0.0057515,7815.87
0.00577154,7802.65
0.00579158,7789.25
0.00581162,7775.66
0.00583166,7761.89
0.0058517,7747.94
0.00587174,7733.79
0.00589178,7719.46
0.00591182,7704.93
0.00593186,7690.2
0.0059519,7675.27
0.00597194,7660.13
0.00599198,7644.79
0.00601202,7629.24
0.00603206,7613.47
0.0060521,7597.49
0.00607214,7581.29
0.00609218,7564.87
0.00611222,7548.22
0.00613226,7531.34
0.0061523,7514.22
0.00617234,7496.87
0.00619238,7479.28
0.00621242,7461.45
0.00623246,7443.37
0.00625251,7425.03
0.00627255,7406.45
0.00629259,7387.6
0.00631263,7368.49
0.00633267,7349.11
0.00635271,7329.46
0.00637275,7309.54
0.00639279,7289.33
0.00641283,7268.84
0.00643287,7248.07
0.00645291,7227
0.00647295,7205.63
0.00649299,7183.96
0.00651303,7161.99
0.00653307,7139.71
0.00655311,7117.11
0.00657315,7094.19
0.00659319,7070.94
0.00661323,7047.36
0.00663327,7023.45
0.00665331,6999.2
0.00667335,6974.61
0.00669339,6949.66
0.00671343,6924.36
0.00673347,6898.7
0.00675351,6872.68
0.00677355,6846.28
0.00679359,6819.51
0.00681363,6792.36
0.00683367,6764.82
0.00685371,6736.89
0.00687375,6708.56
0.00689379,6679.83
0.00691383,6650.7
0.00693387,6621.15
0.00695391,6591.18
0.00697395,6560.8
0.00699399,6529.98
0.00701403,6498.73
0.00703407,6467.05
0.00705411,6434.92
0.00707415,6402.35
0.00709419,6369.32
0.00711423,6335.84
0.00713427,6301.9
0.00715431,6267.5
0.00717435,6232.62
0.00719439,6197.27
0.00721443,6161.45
0.00723447,6125.15
0.00725451,6088.36
0.00727455,6051.09
0.00729459,6013.33
0.00731463,5975.07
0.00733467,5936.32
0.00735471,5897.08
0.00737475,5857.33
0.00739479,5817.09
0.00741483,5776.34
0.00743487,5735.09
0.00745491,5693.33
0.00747495,5651.07
0.00749499,5608.31
0.00751503,5565.04
0.00753507,5521.26
0.00755511,5476.99
0.00757515,5432.21
0.00759519,5386.93
0.00761523,5341.16
0.00763527,5294.89
0.00765531,5248.14
0.00767535,5200.9
0.00769539,5153.18
0.00771543,5104.99
0.00773547,5056.34
0.00775551,5007.24
0.00777555,4957.7
0.00779559,4907.74
0.00781563,4857.37
0.00783567,4806.62
0.00785571,4755.51
0.00787575,4704.07
0.00789579,4652.34
0.00791583,4600.35
0.00793587,4548.15
0.00795591,4495.81
0.00797595,4443.38
0.00799599,4390.93
0.00801603,4338.55
0.00803607,4286.32
0.00805611,4234.35
0.00807615,4182.74
0.00809619,4131.6
0.00811623,4081.04
0.00813627,4031.17
0.00815631,3982.1
0.00817635,3933.91
0.00819639,3886.7
0.00821643,3840.53
0.00823647,3795.45
0.00825651,3751.48
0.00827655,3708.65
0.00829659,3666.94
0.00831663,3626.34
0.00833667,3586.84
0.00835671,3548.38
0.00837675,3510.95
0.00839679,3474.51
0.00841683,3439.02
0.00843687,3404.48
0.00845691,3370.85
0.00847695,3338.14
0.00849699,3306.34
0.00851703,3275.45
0.00853707,3245.5
0.00855711,3216.49
0.00857715,3188.45
0.00859719,3161.4
0.00861723,3135.33
0.00863727,3110.26
0.00865731,3086.17
0.00867735,3063.05
0.00869739,3040.85
0.00871743,3019.55
0.00873747,2999.09
0.00875752,2979.41
0.00877756,2960.47
0.0087976,2942.19
0.00881764,2924.5
0.00883768,2907.35
0.00885772,2890.65
0.00887776,2874.35
0.0088978,2858.4
0.00891784,2842.72
0.00893788,2827.25
0.00895792,2811.95
0.00897796,2796.73
0.008998,2781.53
0.00901804,2766.29
0.00903808,2750.95
0.00905812,2735.43
0.00907816,2719.68
0.0090982,2703.62
0.00911824,2687.19
0.00913828,2670.29
0.00915832,2652.86
0.00917836,2634.81
0.0091984,2616.08
0.00921844,2596.65
0.00923848,2576.5
0.00925852,2555.7
0.00927856,2534.37
0.0092986,2512.68
0.00931864,2490.87
0.00933868,2469.24
0.00935872,2448.05
0.00937876,2427.54
0.0093988,2407.9
0.00941884,2389.23
0.00943888,2371.55
0.00945892,2354.84
0.00947896,2339
0.009499,2323.96
0.00951904,2309.61
0.00953908,2295.87
0.00955912,2282.66
0.00957916,2269.89
0.0095992,2257.51
0.00961924,2245.44
0.00963928,2233.62
0.00965932,2221.99
0.00967936,2210.51
0.0096994,2199.1
0.00971944,2187.7
0.00973948,2176.26
0.00975952,2164.73
0.00977956,2153.03
0.0097996,2141.12
0.00981964,2128.94
0.00983968,2116.41
0.00985972,2103.48
0.00987976,2090.05
0.0098998,2076.07
0.00991984,2061.5
0.00993988,2046.37
0.00995992,2030.87
0.00997996,2015.28
0.01,2000
