r(m),T(K)
0.00188377,7459.83
0.00190381,7457.89
0.00192385,7455.92
0.00194389,7453.93
0.00196393,7451.91
0.00198397,7449.87
0.00200401,7447.79
0.00202405,7445.69
0.00204409,7443.57
0.00206413,7441.41
0.00208417,7439.23
0.00210421,7437.02
0.00212425,7434.79
0.00214429,7432.52
0.00216433,7430.23
0.00218437,7427.91
0.00220441,7425.56
0.00222445,7423.18
0.00224449,7420.77
0.00226453,7418.33
0.00228457,7415.86
0.00230461,7413.36
0.00232465,7410.84
0.00234469,7408.28
0.00236473,7405.69
0.00238477,7403.07
0.00240481,7400.42
0.00242485,7397.74
0.00244489,7395.02
0.00246493,7392.28
0.00248497,7389.5
0.00250501,7386.69
0.00252505,7383.85
0.00254509,7380.97
0.00256513,7378.06
0.00258517,7375.12
0.00260521,7372.15
0.00262525,7369.14
0.00264529,7366.1
0.00266533,7363.02
0.00268537,7359.91
0.00270541,7356.76
0.00272545,7353.58
0.00274549,7350.36
0.00276553,7347.1
0.00278557,7343.81
0.00280561,7340.49
0.00282565,7337.12
0.00284569,7333.72
0.00286573,7330.29
0.00288577,7326.81
0.00290581,7323.3
0.00292585,7319.74
0.00294589,7316.15
0.00296593,7312.52
0.00298597,7308.86
0.00300601,7305.15
0.00302605,7301.4
0.00304609,7297.61
0.00306613,7293.78
0.00308617,7289.91
0.00310621,7286
0.00312625,7282.04
0.00314629,7278.05
0.00316633,7274.01
0.00318637,7269.93
0.00320641,7265.81
0.00322645,7261.64
0.00324649,7257.43
0.00326653,7253.17
0.00328657,7248.87
0.00330661,7244.52
0.00332665,7240.13
0.00334669,7235.7
0.00336673,7231.21
0.00338677,7226.68
0.00340681,7222.11
0.00342685,7217.48
0.00344689,7212.81
0.00346693,7208.09
0.00348697,7203.32
0.00350701,7198.5
0.00352705,7193.63
0.00354709,7188.71
0.00356713,7183.74
0.00358717,7178.72
0.00360721,7173.65
0.00362725,7168.53
0.00364729,7163.35
0.00366733,7158.12
0.00368737,7152.84
0.00370741,7147.5
0.00372745,7142.11
0.00374749,7136.67
0.00376754,7131.17
0.00378758,7125.61
0.00380762,7120
0.00382766,7114.33
0.0038477,7108.6
0.00386774,7102.82
0.00388778,7096.98
0.00390782,7091.08
0.00392786,7085.12
0.0039479,7079.1
0.00396794,7073.01
0.00398798,7066.87
0.00400802,7060.67
0.00402806,7054.4
0.0040481,7048.07
0.00406814,7041.68
0.00408818,7035.22
0.00410822,7028.7
0.00412826,7022.12
0.0041483,7015.47
0.00416834,7008.75
0.00418838,7001.97
0.00420842,6995.11
0.00422846,6988.19
0.0042485,6981.2
0.00426854,6974.15
0.00428858,6967.02
0.00430862,6959.82
0.00432866,6952.55
0.0043487,6945.2
0.00436874,6937.79
0.00438878,6930.3
0.00440882,6922.74
0.00442886,6915.1
0.0044489,6907.39
0.00446894,6899.6
0.00448898,6891.73
0.00450902,6883.79
0.00452906,6875.77
0.0045491,6867.66
0.00456914,6859.48
0.00458918,6851.22
0.00460922,6842.88
0.00462926,6834.46
0.0046493,6825.95
0.00466934,6817.36
0.00468938,6808.68
0.00470942,6799.92
0.00472946,6791.08
0.0047495,6782.14
0.00476954,6773.12
0.00478958,6764.02
0.00480962,6754.82
0.00482966,6745.53
0.0048497,6736.15
0.00486974,6726.68
0.00488978,6717.12
0.00490982,6707.46
0.00492986,6697.71
0.0049499,6687.87
0.00496994,6677.92
0.00498998,6667.88
0.00501002,6657.75
0.00503006,6647.51
0.0050501,6637.18
0.00507014,6626.74
0.00509018,6616.21
0.00511022,6605.57
0.00513026,6594.82
0.0051503,6583.98
0.00517034,6573.02
0.00519038,6561.96
0.00521042,6550.8
0.00523046,6539.52
0.0052505,6528.14
0.00527054,6516.64
0.00529058,6505.04
0.00531062,6493.32
0.00533066,6481.49
0.0053507,6469.54
0.00537074,6457.48
0.00539078,6445.3
0.00541082,6433.01
0.00543086,6420.59
0.0054509,6408.06
0.00547094,6395.4
0.00549098,6382.63
0.00551102,6369.73
0.00553106,6356.7
0.0055511,6343.55
0.00557114,6330.28
0.00559118,6316.88
0.00561122,6303.34
0.00563126,6289.68
0.0056513,6275.89
0.00567134,6261.97
0.00569138,6247.91
0.00571142,6233.72
0.00573146,6219.39
0.0057515,6204.93
0.00577154,6190.32
0.00579158,6175.58
0.00581162,6160.7
0.00583166,6145.68
0.0058517,6130.51
0.00587174,6115.21
0.00589178,6099.75
0.00591182,6084.15
0.00593186,6068.4
0.0059519,6052.51
0.00597194,6036.46
0.00599198,6020.26
0.00601202,6003.91
0.00603206,5987.41
0.0060521,5970.75
0.00607214,5953.93
0.00609218,5936.96
0.00611222,5919.83
0.00613226,5902.54
0.0061523,5885.09
0.00617234,5867.47
0.00619238,5849.69
0.00621242,5831.75
0.00623246,5813.64
0.00625251,5795.36
0.00627255,5776.92
0.00629259,5758.3
0.00631263,5739.52
0.00633267,5720.56
0.00635271,5701.43
0.00637275,5682.12
0.00639279,5662.64
0.00641283,5642.98
0.00643287,5623.14
0.00645291,5603.12
0.00647295,5582.92
0.00649299,5562.54
0.00651303,5541.98
0.00653307,5521.23
0.00655311,5500.29
0.00657315,5479.17
0.00659319,5457.86
0.00661323,5436.36
0.00663327,5414.67
0.00665331,5392.79
0.00667335,5370.72
0.00669339,5348.46
0.00671343,5326
0.00673347,5303.34
0.00675351,5280.49
0.00677355,5257.44
0.00679359,5234.2
0.00681363,5210.75
0.00683367,5187.11
0.00685371,5163.26
0.00687375,5139.22
0.00689379,5114.97
0.00691383,5090.52
0.00693387,5065.87
0.00695391,5041.02
0.00697395,5015.96
0.00699399,4990.71
0.00701403,4965.25
0.00703407,4939.59
0.00705411,4913.73
0.00707415,4887.67
0.00709419,4861.41
0.00711423,4834.95
0.00713427,4808.3
0.00715431,4781.45
0.00717435,4754.41
0.00719439,4727.18
0.00721443,4699.77
0.00723447,4672.18
0.00725451,4644.41
0.00727455,4616.47
0.00729459,4588.36
0.00731463,4560.09
0.00733467,4531.67
0.00735471,4503.11
0.00737475,4474.4
0.00739479,4445.58
0.00741483,4416.63
0.00743487,4387.59
0.00745491,4358.45
0.00747495,4329.23
0.00749499,4299.96
0.00751503,4270.64
0.00753507,4241.29
0.00755511,4211.94
0.00757515,4182.59
0.00759519,4153.28
0.00761523,4124.01
0.00763527,4094.83
0.00765531,4065.73
0.00767535,4036.76
0.00769539,4007.92
0.00771543,3979.24
0.00773547,3950.74
0.00775551,3922.45
0.00777555,3894.37
0.00779559,3866.52
0.00781563,3838.92
0.00783567,3811.59
0.00785571,3784.53
0.00787575,3757.74
0.00789579,3731.25
0.00791583,3705.05
0.00793587,3679.15
0.00795591,3653.54
0.00797595,3628.23
0.00799599,3603.21
0.00801603,3578.49
0.00803607,3554.05
0.00805611,3529.9
0.00807615,3506.03
0.00809619,3482.44
0.00811623,3459.12
0.00813627,3436.08
0.00815631,3413.31
0.00817635,3390.81
0.00819639,3368.59
0.00821643,3346.64
0.00823647,3324.98
0.00825651,3303.61
0.00827655,3282.53
0.00829659,3261.77
0.00831663,3241.32
0.00833667,3221.21
0.00835671,3201.45
0.00837675,3182.04
0.00839679,3163
0.00841683,3144.35
0.00843687,3126.08
0.00845691,3108.21
0.00847695,3090.75
0.00849699,3073.68
0.00851703,3057.02
0.00853707,3040.75
0.00855711,3024.87
0.00857715,3009.35
0.00859719,2994.2
0.00861723,2979.39
0.00863727,2964.91
0.00865731,2950.73
0.00867735,2936.84
0.00869739,2923.2
0.00871743,2909.79
0.00873747,2896.59
0.00875752,2883.57
0.00877756,2870.7
0.0087976,2857.96
0.00881764,2845.33
0.00883768,2832.76
0.00885772,2820.24
0.00887776,2807.72
0.0088978,2795.18
0.00891784,2782.59
0.00893788,2769.89
0.00895792,2757.06
0.00897796,2744.06
0.008998,2730.84
0.00901804,2717.37
0.00903808,2703.6
0.00905812,2689.48
0.00907816,2674.95
0.0090982,2659.96
0.00911824,2644.46
0.00913828,2628.39
0.00915832,2611.7
0.00917836,2594.38
0.0091984,2576.43
0.00921844,2557.88
0.00923848,2538.81
0.00925852,2519.33
0.00927856,2499.62
0.0092986,2479.87
0.00931864,2460.3
0.00933868,2441.12
0.00935872,2422.5
0.00937876,2404.58
0.0093988,2387.42
0.00941884,2371.06
0.00943888,2355.47
0.00945892,2340.6
0.00947896,2326.39
0.009499,2312.76
0.00951904,2299.64
0.00953908,2286.97
0.00955912,2274.7
0.00957916,2262.76
0.0095992,2251.1
0.00961924,2239.66
0.00963928,2228.41
0.00965932,2217.28
0.00967936,2206.23
0.0096994,2195.21
0.00971944,2184.17
0.00973948,2173.05
0.00975952,2161.8
0.00977956,2150.37
0.0097996,2138.71
0.00981964,2126.75
0.00983968,2114.45
0.00985972,2101.73
0.00987976,2088.52
0.0098998,2074.76
0.00991984,2060.42
0.00993988,2045.55
0.00995992,2030.31
0.00997996,2015
0.01,2000
