E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
8.1751,0,0,0
9,0.087584,0.017401,0.019252
10,0.19804,0.071854,0.075387
11,0.30491,0.14609,0.15081
12,0.4942,0.2428,0.25072
13,0.69926,0.3741,0.38497
14,0.97164,0.59344,0.60686
15,1.2858,0.87977,0.89505
16,1.6282,1.2065,1.2233
17,1.9854,1.5642,1.582
18,2.3433,1.9413,1.9593
19,2.6854,2.32,2.3374
20,3.0307,2.718,2.7338
21,3.3563,3.1062,3.1196
22,3.6619,3.4797,3.49
23,3.9527,3.842,3.8486
24,4.235,4.2007,4.2029
25,4.5079,4.553,4.55
26,4.7681,4.8934,4.8845
27,5.0123,5.2148,5.1996
28,5.2411,5.5171,5.4951
29,5.4553,5.8005,5.7714
30,5.6556,6.0655,6.029
31,5.8428,6.313,6.2687
32,6.0177,6.5436,6.4912
33,6.1811,6.7582,6.6975
34,6.3335,6.9576,6.8883
35,6.4758,7.1427,7.0645
36,6.6085,7.3142,7.2269
37,6.7322,7.4731,7.3763
38,6.8475,7.6199,7.5136
39,6.955,7.7556,7.6394
40,7.0551,7.8807,7.7545
41,7.1482,7.9959,7.8595
42,7.2349,8.1018,7.955
43,7.3155,8.1991,8.0417
44,7.3904,8.2882,8.1201
45,7.4599,8.3698,8.1908
46,7.5244,8.4442,8.2542
47,7.5841,8.5119,8.3108
48,7.6394,8.5734,8.3611
49,7.6906,8.6291,8.4054
50,7.7377,8.6793,8.4443
52,7.8212,8.7646,8.5069
54,7.8915,8.8319,8.5516
56,7.9501,8.8835,8.5807
58,7.9983,8.9212,8.5966
60,8.0373,8.9467,8.6011
62,8.068,8.9616,8.5959
64,8.0913,8.9671,8.5825
66,8.108,8.9645,8.5624
68,8.1188,8.9546,8.5367
70,8.1244,8.9384,8.5065
72,8.1252,8.9167,8.4728
74,8.1217,8.8901,8.4362
76,8.1145,8.8593,8.3976
78,8.1039,8.8248,8.3574
80,8.0902,8.787,8.3162
82,8.0737,8.7465,8.2743
84,8.0548,8.7036,8.232
86,8.0337,8.6585,8.1897
88,8.0107,8.6117,8.1473
90,7.9858,8.5633,8.1051
92,7.9594,8.5136,8.0632
94,7.9316,8.4628,8.0216
96,7.9026,8.4112,7.9803
98,7.8724,8.3587,7.9394
100,7.8413,8.3057,7.8988
110,7.6745,8.0358,7.7002
120,7.4965,7.7655,7.5073
130,7.3143,7.5014,7.3185
140,7.1322,7.2472,7.1336
150,6.953,7.0045,6.9533
160,6.7782,6.7741,6.7782
170,6.6088,6.5559,6.6087
180,6.4454,6.3496,6.4453
190,6.2883,6.1549,6.2882
200,6.1374,5.9709,6.1374
210,5.9927,5.7971,5.9927
220,5.8541,5.6329,5.8541
230,5.7212,5.4775,5.7212
240,5.594,5.3303,5.594
250,5.4721,5.1909,5.4721
260,5.3552,5.0586,5.3552
270,5.2432,4.933,5.2432
280,5.1358,4.8136,5.1358
290,5.0327,4.7003,5.0327
300,4.9337,4.5924,4.9337
310,4.8386,4.4896,4.8386
320,4.7472,4.3914,4.7472
330,4.6592,4.2976,4.6592
340,4.5746,4.2078,4.5746
350,4.493,4.1219,4.493
360,4.4145,4.0397,4.4145
370,4.3387,3.9607,4.3387
