E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
9.8073,0,0,0
10,0.027102,0.003994,0.0051357
11,0.17541,0.055717,0.061924
12,0.32646,0.1415,0.15157
13,0.51174,0.27759,0.29096
14,0.76803,0.49565,0.51197
15,1.0763,0.77317,0.79223
16,1.4479,1.1176,1.1394
17,1.8493,1.5056,1.5294
18,2.2365,1.9056,1.9296
19,2.6103,2.3109,2.3336
20,2.9836,2.733,2.753
21,3.3359,3.1444,3.1604
22,3.6667,3.5402,3.5513
23,3.9763,3.9177,3.9231
24,4.2719,4.2842,4.2831
25,4.5558,4.6429,4.6341
26,4.8215,4.982,4.9651
27,5.0711,5.3028,5.2773
28,5.3129,5.6174,5.5824
29,5.5395,5.9135,5.8684
30,5.7516,6.191,6.1356
31,5.95,6.4504,6.3845
32,6.1354,6.6924,6.6158
33,6.3088,6.9179,6.8303
34,6.4707,7.1277,7.029
35,6.6219,7.3226,7.2127
36,6.7631,7.5034,7.3823
37,6.8948,7.671,7.5385
38,7.0177,7.8261,7.6822
39,7.1323,7.9695,7.8141
40,7.2391,8.102,7.935
41,7.3386,8.2241,8.0456
42,7.4313,8.3365,8.1465
43,7.5175,8.4399,8.2383
44,7.5977,8.5347,8.3217
45,7.6722,8.6216,8.3972
46,7.7414,8.7011,8.4653
47,7.8056,8.7735,8.5264
48,7.8651,8.8394,8.5811
49,7.9202,8.8992,8.6298
50,7.9711,8.9532,8.6729
52,8.0613,9.0455,8.7437
54,8.1377,9.1189,8.7963
56,8.2016,9.1757,8.8331
58,8.2545,9.2179,8.8564
60,8.2976,9.2473,8.868
62,8.3319,9.2655,8.8696
64,8.3584,9.2738,8.8626
66,8.3778,9.2735,8.8485
68,8.391,9.2655,8.8283
70,8.3986,9.2508,8.803
72,8.4012,9.2303,8.7736
74,8.3992,9.2046,8.7408
76,8.3932,9.1744,8.7052
78,8.3835,9.1402,8.6675
80,8.3706,9.1026,8.628
82,8.3548,9.0621,8.5873
84,8.3363,9.0189,8.5457
86,8.3155,8.9735,8.5033
88,8.2926,8.9261,8.4606
90,8.2678,8.8771,8.4175
92,8.2413,8.8267,8.3744
94,8.2133,8.7751,8.3312
96,8.184,8.7225,8.2882
98,8.1534,8.669,8.2452
100,8.1218,8.6149,8.2025
110,7.9518,8.3387,7.9925
120,7.7695,8.0612,7.7888
130,7.5824,7.7896,7.5908
140,7.3949,7.5277,7.3982
150,7.2101,7.2774,7.2111
160,7.0297,7.0395,7.0297
170,6.8547,6.814,6.8545
180,6.6859,6.6008,6.6856
