E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
7.4588,0,0,0
8,0.068627,0.029464,0.030153
9,0.20217,0.11492,0.11656
10,0.33264,0.218,0.2203
11,0.45406,0.32485,0.32762
12,0.56463,0.42832,0.43144
13,0.71131,0.55661,0.56039
14,0.9649,0.77958,0.78442
15,1.3029,1.0822,1.0883
16,1.7196,1.459,1.4668
17,2.1578,1.8787,1.8876
18,2.5792,2.3084,2.3176
19,2.9795,2.7359,2.7447
20,3.3767,3.1775,3.1852
21,3.7558,3.6133,3.6192
22,4.1117,4.0323,4.0357
23,4.4447,4.4314,4.4321
24,4.7687,4.8287,4.8258
25,5.074,5.209,5.2019
26,5.3596,5.5676,5.5559
27,5.6349,5.9175,5.9005
28,5.8949,6.2503,6.2275
29,6.1382,6.5624,6.5334
30,6.3658,6.8542,6.8187
31,6.5784,7.1264,7.084
32,6.777,7.3799,7.3303
33,6.9625,7.6156,7.5585
34,7.1355,7.8344,7.7695
35,7.2969,8.0373,7.9642
36,7.4475,8.2252,8.1437
37,7.5878,8.3989,8.3087
38,7.7186,8.5594,8.4602
39,7.8404,8.7075,8.5989
40,7.9538,8.8439,8.7257
41,8.0593,8.9693,8.8413
42,8.1574,9.0845,8.9465
43,8.2486,9.1902,9.0417
44,8.3333,9.2868,9.1278
45,8.412,9.375,9.2053
46,8.4848,9.4554,9.2747
47,8.5523,9.5285,9.3366
48,8.6147,9.5946,9.3914
49,8.6724,9.6543,9.4396
50,8.7256,9.708,9.4817
52,8.8196,9.7988,9.5492
54,8.8986,9.8698,9.5967
56,8.9644,9.9235,9.6271
58,9.0184,9.962,9.6427
60,9.0619,9.9872,9.6457
62,9.0959,10.0007,9.6381
64,9.1217,10.004,9.6217
66,9.1399,9.9984,9.5979
68,9.1515,9.9849,9.5682
70,9.1571,9.9645,9.5338
72,9.1574,9.9381,9.4957
74,9.1529,9.9065,9.4549
76,9.1441,9.8702,9.4121
78,9.1314,9.83,9.3678
80,9.1153,9.7863,9.3227
82,9.0961,9.7395,9.277
84,9.0742,9.6902,9.2312
86,9.0497,9.6386,9.1854
88,9.0231,9.5852,9.1397
90,8.9945,9.5301,9.0942
92,8.9641,9.4736,9.0491
94,8.9321,9.4159,9.0042
96,8.8988,9.3574,8.9597
98,8.8642,9.298,8.9154
100,8.8286,9.2381,8.8715
110,8.6379,8.9338,8.6546
120,8.435,8.63,8.4408
130,8.2277,8.334,8.2293
140,8.0207,8.0495,8.0209
150,7.8172,7.7782,7.817
160,7.6189,7.5209,7.6187
170,7.427,7.2775,7.4268
180,7.2419,7.0476,7.2418
190,7.0641,6.8306,7.064
200,6.8934,6.6258,6.8934
210,6.7298,6.4323,6.7298
220,6.5731,6.2495,6.5731
230,6.4231,6.0767,6.4231
240,6.2794,5.9131,6.2794
250,6.1418,5.7581,6.1418
260,6.0099,5.6111,6.0099
270,5.8836,5.4715,5.8836
280,5.7624,5.3389,5.7624
290,5.6462,5.213,5.6462
300,5.5346,5.0932,5.5346
310,5.4274,4.9789,5.4274
320,5.3244,4.8699,5.3244
330,5.2254,4.7657,5.2254
340,5.13,4.6661,5.13
350,5.0382,4.5707,5.0382
360,4.9498,4.4794,4.9498
370,4.8645,4.3918,4.8645
380,4.7823,4.3077,4.7823
390,4.7029,4.227,4.7029
400,4.6263,4.1494,4.6263
410,4.5522,4.0747,4.5522
420,4.4806,4.0028,4.4806
430,4.4113,3.9336,4.4113
440,4.3442,3.8668,4.3442
450,4.2793,3.8024,4.2793
460,4.2164,3.7402,4.2164
470,4.1554,3.6801,4.1554
480,4.0962,3.6221,4.0962
490,4.0388,3.566,4.0388
500,3.9831,3.5116,3.9831
510,3.929,3.459,3.929
520,3.8765,3.4081,3.8765
530,3.8254,3.3587,3.8254
540,3.7757,3.3108,3.7757
550,3.7274,3.2644,3.7274
560,3.6804,3.2193,3.6804
570,3.6347,3.1755,3.6347
580,3.5901,3.133,3.5901
590,3.5467,3.0917,3.5467
600,3.5044,3.0515,3.5044
610,3.4631,3.0124,3.4631
620,3.4229,2.9743,3.4229
630,3.3836,2.9373,3.3836
640,3.3454,2.9012,3.3454
650,3.308,2.8661,3.308
660,3.2715,2.8319,3.2715
670,3.2358,2.7985,3.2358
680,3.201,2.7659,3.201
690,3.167,2.7342,3.167
700,3.1337,2.7032,3.1337
710,3.1012,2.673,3.1012
720,3.0694,2.6434,3.0694
730,3.0383,2.6146,3.0383
740,3.0078,2.5864,3.0078
750,2.978,2.5589,2.978
760,2.9488,2.5319,2.9488
770,2.9203,2.5056,2.9203
780,2.8923,2.4799,2.8923
790,2.8649,2.4547,2.8649
800,2.838,2.43,2.838
810,2.8117,2.4059,2.8117
820,2.7858,2.3823,2.7858
830,2.7605,2.3591,2.7605
840,2.7357,2.3365,2.7357
850,2.7113,2.3143,2.7113
860,2.6875,2.2925,2.6875
870,2.664,2.2712,2.664
880,2.641,2.2503,2.641
890,2.6184,2.2298,2.6184
900,2.5962,2.2097,2.5962
910,2.5744,2.19,2.5744
920,2.553,2.1707,2.553
930,2.532,2.1517,2.532
940,2.5114,2.133,2.5114
950,2.4911,2.1148,2.4911
960,2.4712,2.0968,2.4712
970,2.4515,2.0792,2.4515
980,2.4323,2.0618,2.4323
990,2.4133,2.0448,2.4133
1000,2.3947,2.0281,2.3947
1100,2.224,1.8756,2.224
1200,2.0773,1.7457,2.0773
1300,1.95,1.6336,1.95
1400,1.8383,1.5358,1.8383
1500,1.7394,1.4498,1.7394
1600,1.6513,1.3734,1.6513
1700,1.5722,1.3051,1.5722
1800,1.5007,1.2437,1.5007
1900,1.4359,1.1881,1.4359
2000,1.3768,1.1375,1.3768
2100,1.3227,1.0914,1.3227
2200,1.2729,1.049,1.2729
2300,1.2269,1.01,1.2269
2400,1.1844,0.97402,1.1844
2500,1.1448,0.94063,1.1448
2600,1.108,0.90959,1.108
2700,1.0737,0.88064,1.0737
2800,1.0415,0.8536,1.0415
2900,1.0113,0.82826,1.0113
3000,0.98291,0.80447,0.98291
3100,0.95617,0.78209,0.95617
3200,0.93094,0.76099,0.93094
3300,0.90709,0.74107,0.90709
3400,0.8845,0.72223,0.8845
3500,0.86307,0.70438,0.86307
3600,0.84272,0.68744,0.84272
3700,0.82337,0.67135,0.82337
3800,0.80494,0.65603,0.80494
3900,0.78736,0.64144,0.78736
4000,0.77058,0.62752,0.77058
4100,0.75454,0.61423,0.75454
4200,0.7392,0.60153,0.7392
4300,0.72451,0.58937,0.72451
4400,0.71042,0.57772,0.71042
4500,0.6969,0.56655,0.6969
4600,0.68392,0.55583,0.68392
4700,0.67144,0.54553,0.67144
4800,0.65944,0.53563,0.65944
4900,0.64788,0.5261,0.64788
5000,0.63674,0.51692,0.63674
