E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
9.8256,0,0,0
10,0.021002,0.007895,0.0085782
11,0.14846,0.083255,0.086821
12,0.40349,0.26753,0.27533
13,0.77805,0.56919,0.58177
14,1.2143,0.94886,0.96562
15,1.7298,1.438,1.4574
16,2.2275,1.9492,1.9685
17,2.7664,2.5051,2.5242
18,3.3001,3.0788,3.0957
19,3.8142,3.6538,3.6666
20,4.3161,4.2352,4.242
21,4.7879,4.7953,4.7947
22,5.238,5.3394,5.3301
23,5.6858,5.8928,5.8729
24,6.1066,6.4192,6.3876
25,6.5009,6.916,6.8722
26,6.8698,7.3829,7.3262
27,7.2145,7.82,7.7501
28,7.5364,8.2282,8.1446
29,7.8366,8.6084,8.5109
30,8.1166,8.962,8.8504
31,8.3776,9.2902,9.1643
32,8.6208,9.5944,9.454
33,8.8522,9.8829,9.7277
34,9.0697,10.153,9.9827
35,9.2727,10.4033,10.2178
36,9.4621,10.635,10.4343
37,9.6388,10.8491,10.6331
38,9.8036,11.0466,10.8153
39,9.9572,11.2285,10.982
40,10.1003,11.3959,11.1342
41,10.2335,11.5497,11.2729
42,10.3575,11.6907,11.3989
43,10.4728,11.8197,11.513
44,10.58,11.9375,11.6161
45,10.6795,12.0449,11.7089
46,10.7718,12.1425,11.7921
47,10.8573,12.2309,11.8663
48,10.9365,12.3108,11.9322
49,11.0097,12.3827,11.9903
50,11.0773,12.447,12.0412
52,11.1969,12.5552,12.1234
54,11.2976,12.6389,12.1823
56,11.3817,12.7011,12.2213
58,11.4508,12.7444,12.2432
60,11.5066,12.7713,12.2504
62,11.5506,12.7838,12.2452
64,11.584,12.7837,12.2295
66,11.608,12.7725,12.205
68,11.6235,12.7516,12.1732
70,11.6314,12.7223,12.1353
72,11.6326,12.6856,12.0925
74,11.6276,12.6424,12.0456
76,11.6173,12.5936,11.9956
78,11.602,12.5399,11.943
80,11.5823,12.482,11.8886
82,11.5587,12.4205,11.8327
84,11.5316,12.3557,11.7757
86,11.5013,12.2883,11.7181
88,11.4682,12.2186,11.66
90,11.4325,12.1469,11.6017
92,11.3946,12.0736,11.5432
94,11.3547,11.9989,11.4848
96,11.313,11.9231,11.4265
98,11.2697,11.8464,11.3684
100,11.225,11.769,11.3105
110,10.9856,11.3773,11.0251
120,10.7302,10.9875,10.7465
130,10.4688,10.6085,10.4742
140,10.2075,10.2447,10.2084
150,9.9503,9.8982,9.9496
160,9.6996,9.5698,9.6984
170,9.4567,9.2593,9.4556
180,9.2224,8.9662,9.2215
190,8.997,8.6896,8.9964
200,8.7807,8.4286,8.7803
210,8.5732,8.1822,8.573
220,8.3745,7.9494,8.3743
230,8.184,7.7294,8.1839
240,8.0017,7.5211,8.0016
250,7.8269,7.3237,7.8269
260,7.6595,7.1366,7.6595
270,7.499,6.9589,7.499
280,7.3451,6.7901,7.345
290,7.1973,6.6299,7.1973
300,7.0555,6.4773,7.0555
310,6.9193,6.3318,6.9193
320,6.7883,6.193,6.7883
330,6.6623,6.0604,6.6623
340,6.5411,5.9336,6.5411
350,6.4243,5.8122,6.4243
360,6.3118,5.6959,6.3118
370,6.2034,5.5844,6.2034
380,6.0987,5.4774,6.0987
390,5.9977,5.3746,5.9977
400,5.9001,5.2758,5.9001
410,5.8059,5.1808,5.8059
420,5.7147,5.0893,5.7147
430,5.6265,5.0012,5.6265
440,5.5411,4.9162,5.5411
450,5.4584,4.8342,5.4584
460,5.3783,4.7551,5.3783
470,5.3007,4.6786,5.3007
480,5.2253,4.6048,5.2253
490,5.1523,4.5333,5.1523
500,5.0813,4.4642,5.0813
510,5.0124,4.3973,5.0124
520,4.9455,4.3324,4.9455
530,4.8804,4.2696,4.8804
540,4.8171,4.2087,4.8171
550,4.7556,4.1496,4.7556
560,4.6957,4.0922,4.6957
570,4.6374,4.0365,4.6374
580,4.5806,3.9824,4.5806
590,4.5253,3.9298,4.5253
600,4.4713,3.8787,4.4713
610,4.4188,3.8289,4.4188
620,4.3675,3.7805,4.3675
630,4.3175,3.7334,4.3175
640,4.2687,3.6875,4.2687
650,4.2211,3.6428,4.2211
660,4.1746,3.5993,4.1746
670,4.1291,3.5568,4.1291
680,4.0847,3.5154,4.0847
690,4.0414,3.475,4.0414
700,3.999,3.4356,3.999
710,3.9575,3.3971,3.9575
720,3.917,3.3595,3.917
730,3.8773,3.3228,3.8773
740,3.8385,3.287,3.8385
750,3.8005,3.2519,3.8005
760,3.7633,3.2177,3.7633
770,3.7268,3.1842,3.7268
780,3.6911,3.1515,3.6911
790,3.6562,3.1194,3.6562
800,3.6219,3.0881,3.6219
810,3.5883,3.0574,3.5883
820,3.5554,3.0273,3.5554
830,3.5231,2.9979,3.5231
840,3.4915,2.9691,3.4915
850,3.4604,2.9409,3.4604
860,3.43,2.9132,3.43
870,3.4001,2.8861,3.4001
880,3.3707,2.8595,3.3707
890,3.3419,2.8334,3.3419
900,3.3136,2.8078,3.3136
910,3.2858,2.7828,3.2858
920,3.2586,2.7582,3.2586
930,3.2318,2.734,3.2318
940,3.2054,2.7103,3.2054
950,3.1795,2.6871,3.1795
960,3.1541,2.6642,3.1541
970,3.1291,2.6418,3.1291
980,3.1045,2.6198,3.1045
990,3.0803,2.5981,3.0803
1000,3.0566,2.5768,3.0566
1100,2.8388,2.3829,2.8388
1200,2.6517,2.2177,2.6517
1300,2.4892,2.0752,2.4892
1400,2.3467,1.9509,2.3467
1500,2.2205,1.8415,2.2205
1600,2.1081,1.7443,2.1081
1700,2.0071,1.6575,2.0071
1800,1.916,1.5794,1.916
1900,1.8332,1.5088,1.8332
2000,1.7578,1.4446,1.7578
2100,1.6887,1.3859,1.6887
2200,1.6251,1.3321,1.6251
2300,1.5664,1.2825,1.5664
2400,1.5121,1.2368,1.5121
2500,1.4617,1.1943,1.4617
2600,1.4147,1.1549,1.4147
2700,1.3708,1.1181,1.3708
2800,1.3297,1.0837,1.3297
2900,1.2912,1.0515,1.2912
3000,1.255,1.0213,1.255
3100,1.2208,0.99287,1.2208
3200,1.1886,0.96606,1.1886
3300,1.1582,0.94075,1.1582
3400,1.1293,0.91682,1.1293
3500,1.102,0.89414,1.102
3600,1.076,0.87262,1.076
3700,1.0513,0.85217,1.0513
3800,1.0277,0.83272,1.0277
3900,1.0053,0.81418,1.0053
4000,0.98388,0.79651,0.98388
4100,0.9634,0.77963,0.9634
4200,0.94381,0.76349,0.94381
4300,0.92505,0.74804,0.92505
4400,0.90707,0.73324,0.90707
4500,0.88981,0.71905,0.88981
4600,0.87323,0.70544,0.87323
4700,0.8573,0.69236,0.8573
4800,0.84197,0.67978,0.84197
4900,0.82722,0.66768,0.82722
5000,0.813,0.65602,0.813
