E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
9.311,0,0,0
10,0.21243,0.031609,0.03891
11,0.54717,0.17076,0.18676
12,0.87713,0.37802,0.40036
13,1.3503,0.71057,0.7407
14,1.8818,1.135,1.1721
15,2.4428,1.629,1.6714
16,3.0778,2.2064,2.2542
17,3.7171,2.8547,2.9045
18,4.3442,3.5265,3.5762
19,4.9514,4.2072,4.2547
20,5.5312,4.8815,4.9251
21,6.1084,5.5666,5.6049
22,6.6509,6.231,6.2621
23,7.1589,6.8684,6.891
24,7.6337,7.4755,7.4884
25,8.0765,8.0505,8.0527
26,8.4966,8.6017,8.5922
27,8.8921,9.1263,9.1041
28,9.2705,9.6318,9.5958
29,9.6245,10.1079,10.0574
30,9.9552,10.5544,10.4887
31,10.2675,10.9765,10.8949
32,10.5627,11.3763,11.2782
33,10.8387,11.7503,11.635
34,11.0966,12.0993,11.9665
35,11.3375,12.4246,12.2738
36,11.5625,12.7274,12.5582
37,11.7725,13.0088,12.8208
38,11.9684,13.27,13.0629
39,12.1511,13.5122,13.2856
40,12.3214,13.7364,13.4902
41,12.4801,13.9438,13.6776
42,12.6278,14.1353,13.8488
43,12.7653,14.3118,14.005
44,12.8931,14.4743,14.1469
45,13.0119,14.6237,14.2754
46,13.1221,14.7607,14.3915
47,13.2244,14.886,14.4959
48,13.3191,15.0005,14.5892
49,13.4067,15.1047,14.6723
50,13.4876,15.1993,14.7458
52,13.6309,15.3621,14.8663
54,13.7519,15.493,14.9553
56,13.8529,15.596,15.0168
58,13.9362,15.6742,15.0546
60,14.0036,15.7307,15.0719
62,14.057,15.768,15.0714
64,14.0977,15.7884,15.0559
66,14.1271,15.7939,15.0275
68,14.1464,15.7863,14.9884
70,14.1566,15.7671,14.9402
72,14.1587,15.7378,14.8848
74,14.1534,15.6994,14.8233
76,14.1417,15.6532,14.757
78,14.124,15.6,14.6871
80,14.1011,15.5408,14.6143
82,14.0734,15.4763,14.5395
84,14.0415,15.4072,14.4633
86,14.0058,15.334,14.3862
88,13.9666,15.2573,14.3086
90,13.9244,15.1777,14.2309
92,13.8795,15.0954,14.1534
94,13.8321,15.0109,14.0762
96,13.7825,14.9246,13.9995
98,13.731,14.8366,13.9234
100,13.6778,14.7474,13.848
110,13.3921,14.2895,13.4815
120,13.0866,13.8265,13.1316
130,12.7733,13.3711,12.795
140,12.4596,12.9303,12.4697
150,12.1503,12.5077,12.1549
160,11.8484,12.1051,11.8503
170,11.5557,11.7229,11.5564
180,11.273,11.3607,11.2732
190,11.0009,11.018,11.0009
200,10.7394,10.6937,10.7394
210,10.4886,10.3869,10.4885
220,10.248,10.0964,10.2479
230,10.0174,9.8214,10.0174
240,9.7964,9.5606,9.7964
250,9.5845,9.3133,9.5845
260,9.3814,9.0784,9.3814
270,9.1866,8.8551,9.1866
280,8.9997,8.6429,8.9997
290,8.8202,8.4412,8.8202
300,8.6479,8.249,8.6479
310,8.4822,8.0656,8.4822
320,8.3229,7.8905,8.3229
330,8.1697,7.7231,8.1697
340,8.0221,7.563,8.0221
350,7.88,7.4096,7.88
360,7.7429,7.2626,7.7429
370,7.6108,7.1215,7.6108
380,7.4833,6.9861,7.4833
390,7.3602,6.856,7.3602
400,7.2412,6.7308,7.2412
410,7.1262,6.6104,7.1262
420,7.015,6.4944,7.015
430,6.9074,6.3826,6.9074
440,6.8032,6.2749,6.8032
450,6.7023,6.1709,6.7023
460,6.6045,6.0704,6.6045
470,6.5097,5.9734,6.5097
480,6.4177,5.8796,6.4177
490,6.3284,5.7888,6.3284
500,6.2417,5.701,6.2417
510,6.1575,5.6159,6.1575
520,6.0757,5.5335,6.0757
530,5.9962,5.4536,5.9962
540,5.9188,5.3761,5.9188
550,5.8436,5.301,5.8436
560,5.7703,5.228,5.7703
570,5.699,5.1571,5.699
580,5.6296,5.0882,5.6296
590,5.5619,5.0213,5.5619
600,5.4959,4.9562,5.4959
610,5.4316,4.8929,5.4316
620,5.3689,4.8312,5.3689
630,5.3077,4.7712,5.3077
640,5.2479,4.7128,5.2479
650,5.1896,4.6558,5.1896
660,5.1327,4.6003,5.1327
670,5.077,4.5462,5.077
680,5.0227,4.4934,5.0227
690,4.9696,4.442,4.9696
700,4.9176,4.3917,4.9176
710,4.8668,4.3427,4.8668
720,4.8172,4.2948,4.8172
730,4.7686,4.248,4.7686
740,4.721,4.2023,4.721
750,4.6744,4.1576,4.6744
760,4.6288,4.1139,4.6288
770,4.5842,4.0712,4.5842
780,4.5405,4.0294,4.5405
790,4.4976,3.9885,4.4976
800,4.4556,3.9485,4.4556
810,4.4144,3.9094,4.4144
820,4.3741,3.871,4.3741
830,4.3345,3.8335,4.3345
840,4.2957,3.7967,4.2957
850,4.2576,3.7606,4.2576
860,4.2202,3.7253,4.2202
870,4.1836,3.6907,4.1836
880,4.1476,3.6568,4.1476
890,4.1122,3.6235,4.1122
900,4.0776,3.5909,4.0776
910,4.0435,3.5588,4.0435
920,4.01,3.5274,4.01
930,3.9771,3.4966,3.9771
940,3.9448,3.4663,3.9448
950,3.9131,3.4366,3.9131
960,3.8818,3.4074,3.8818
970,3.8512,3.3788,3.8512
980,3.821,3.3506,3.821
990,3.7913,3.323,3.7913
1000,3.7622,3.2958,3.7622
1100,3.4948,3.0481,3.4948
1200,3.2651,2.8369,3.2651
1300,3.0655,2.6547,3.0655
1400,2.8903,2.4957,2.8903
1500,2.7352,2.3557,2.7352
1600,2.5969,2.2314,2.5969
1700,2.4728,2.1204,2.4728
1800,2.3607,2.0204,2.3607
1900,2.2589,1.93,2.2589
2000,2.1661,1.8478,2.1661
2100,2.081,1.7727,2.081
2200,2.0028,1.7039,2.0028
2300,1.9306,1.6404,1.9306
2400,1.8637,1.5818,1.8637
2500,1.8016,1.5275,1.8016
2600,1.7438,1.477,1.7438
2700,1.6898,1.4299,1.6898
2800,1.6392,1.3859,1.6392
2900,1.5917,1.3447,1.5917
3000,1.5471,1.306,1.5471
3100,1.5051,1.2696,1.5051
3200,1.4654,1.2353,1.4654
3300,1.4279,1.2029,1.4279
3400,1.3924,1.1722,1.3924
3500,1.3587,1.1432,1.3587
3600,1.3267,1.1157,1.3267
3700,1.2962,1.0895,1.2962
3800,1.2672,1.0646,1.2672
3900,1.2396,1.0409,1.2396
4000,1.2132,1.0182,1.2132
4100,1.188,0.99662,1.188
4200,1.1638,0.97596,1.1638
4300,1.1407,0.95619,1.1407
