E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
9.086,0,0,0
10,0.15556,0.067801,0.071265
11,0.33215,0.18316,0.18936
12,0.5077,0.3198,0.32804
13,0.9124,0.59836,0.61288
14,1.4319,1.0165,1.0368
15,2.0178,1.5418,1.5662
16,2.5863,2.1038,2.1299
17,3.1845,2.7093,2.7364
18,3.7884,3.347,3.3735
19,4.3829,4.0047,4.0286
20,4.9524,4.6591,4.6786
21,5.5022,5.3105,5.3239
22,6.0183,5.9372,5.9432
23,6.5012,6.5347,6.5321
24,6.9521,7.1007,7.0886
25,7.384,7.6489,7.6262
26,7.7958,8.1774,8.143
27,8.1855,8.6819,8.6349
28,8.55,9.1561,9.0957
29,8.8965,9.6081,9.5336
30,9.2236,10.036,9.9466
31,9.5296,10.4362,10.3315
32,9.8158,10.8098,10.6893
33,10.0832,11.1578,11.0212
34,10.3332,11.4817,11.3284
35,10.5666,11.7826,11.6124
36,10.7845,12.0617,11.8744
37,10.9879,12.3205,12.1156
38,11.1776,12.5599,12.3374
39,11.3545,12.7812,12.5407
40,11.5194,12.9855,12.7269
41,11.6731,13.1739,12.8969
42,11.8162,13.3472,13.0517
43,11.9493,13.5065,13.1924
44,12.0732,13.6526,13.3198
45,12.1882,13.7863,13.4348
46,12.2951,13.9085,13.5381
47,12.3941,14.0199,13.6306
48,12.486,14.1211,13.7129
49,12.5709,14.2127,13.7857
50,12.6494,14.2955,13.8497
52,12.7886,14.4365,13.9535
54,12.9061,14.5481,14.0286
56,13.0045,14.6339,14.0788
58,13.0857,14.6971,14.1076
60,13.1517,14.7403,14.1181
62,13.2042,14.7661,14.1129
64,13.2444,14.7766,14.0945
66,13.2738,14.7735,14.0649
68,13.2934,14.7586,14.026
70,13.3043,14.7333,13.9795
72,13.3074,14.6989,13.9269
74,13.3034,14.6564,13.8693
76,13.2932,14.607,13.8078
78,13.2773,14.5514,13.7434
80,13.2563,14.4905,13.6768
82,13.2308,14.425,13.6086
84,13.2012,14.3554,13.5395
86,13.168,14.2823,13.4697
88,13.1314,14.2063,13.3997
90,13.0919,14.1276,13.3297
92,13.0498,14.0468,13.2599
94,13.0053,13.9641,13.1904
96,12.9588,13.8799,13.1213
98,12.9104,13.7945,13.0527
100,12.8603,13.708,12.9846
110,12.5912,13.2671,12.6521
120,12.303,12.8248,12.3312
130,12.0072,12.3921,12.0195
140,11.711,11.9751,11.7159
150,11.419,11.5767,11.4207
160,11.1339,11.1981,11.1343
170,10.8575,10.8394,10.8574
180,10.5907,10.5002,10.5905
190,10.3339,10.1796,10.3337
200,10.0872,9.8767,10.087
210,9.8505,9.5904,9.8504
220,9.6236,9.3198,9.6235
230,9.4061,9.0636,9.406
240,9.1977,8.821,9.1977
250,8.998,8.5911,8.998
260,8.8065,8.3728,8.8065
270,8.6229,8.1655,8.6229
280,8.4468,7.9686,8.4468
290,8.2778,7.7816,8.2778
300,8.1154,7.6034,8.1154
310,7.9594,7.4335,7.9594
320,7.8094,7.2713,7.8094
330,7.6651,7.1163,7.6651
340,7.5262,6.9681,7.5262
350,7.3924,6.8262,7.3924
360,7.2634,6.6901,7.2634
370,7.1391,6.5597,7.1391
380,7.0191,6.4345,7.0191
390,6.9033,6.3142,6.9033
400,6.7914,6.1986,6.7914
410,6.6832,6.0873,6.6832
420,6.5786,5.9802,6.5786
430,6.4774,5.8769,6.4774
440,6.3795,5.7774,6.3795
450,6.2846,5.6814,6.2846
460,6.1926,5.5887,6.1926
470,6.1035,5.4991,6.1035
480,6.017,5.4125,6.017
