E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
10.0519,0,0,0
11,0.084423,0.056678,0.057836
12,0.17797,0.13038,0.13247
13,0.31226,0.23537,0.2389
14,0.4784,0.37357,0.37862
15,0.72403,0.59055,0.59728
16,0.98383,0.83759,0.84532
17,1.2961,1.1225,1.1322
18,1.6471,1.45,1.4614
19,1.9872,1.7849,1.7972
20,2.3129,2.1186,2.131
21,2.6225,2.4455,2.4573
22,2.9186,2.7666,2.7772
23,3.211,3.0964,3.1048
24,3.4874,3.413,3.4187
25,3.7589,3.7301,3.7324
26,4.0171,4.035,4.0335
27,4.2607,4.3239,4.3183
28,4.4904,4.5964,4.5866
29,4.7065,4.8528,4.8387
30,4.9099,5.0933,5.0748
31,5.1011,5.3185,5.2956
32,5.2808,5.5291,5.5017
33,5.4497,5.7256,5.6939
34,5.6083,5.9089,5.8727
35,5.7592,6.0824,6.0417
36,5.9031,6.2478,6.2026
37,6.0387,6.4024,6.3526
38,6.1662,6.5464,6.492
39,6.2862,6.6804,6.6216
40,6.3991,6.805,6.7418
41,6.5053,6.9206,6.8532
42,6.6051,7.0278,6.9563
43,6.6989,7.1271,7.0517
44,6.7871,7.2189,7.1397
45,6.8699,7.3037,7.2208
46,6.9476,7.3819,7.2955
47,7.0206,7.4539,7.3642
48,7.0891,7.52,7.4272
49,7.1533,7.5807,7.485
50,7.2135,7.6361,7.5378
52,7.3226,7.7328,7.6299
54,7.418,7.8123,7.7059
56,7.5011,7.8766,7.7677
58,7.5732,7.9276,7.8174
60,7.6353,7.9667,7.8564
62,7.6885,7.9953,7.8863
64,7.7336,8.0146,7.9083
66,7.7714,8.0257,7.9235
68,7.8026,8.0296,7.9329
70,7.8278,8.0271,7.9373
72,7.8476,8.0189,7.9375
74,7.8625,8.0057,7.9341
76,7.873,7.9881,7.9277
78,7.8794,7.9666,7.9187
80,7.8822,7.9416,7.9075
82,7.8816,7.9136,7.8945
84,7.8781,7.8829,7.8799
86,7.8717,7.8499,7.864
88,7.8629,7.8149,7.8469
90,7.8518,7.778,7.8288
92,7.8386,7.7397,7.8099
94,7.8235,7.6999,7.7901
96,7.8067,7.6591,7.7697
98,7.7884,7.6172,7.7486
100,7.7687,7.5745,7.7269
110,7.6531,7.3528,7.6102
120,7.5179,7.1254,7.4818
130,7.3716,6.8996,7.3441
140,7.2195,6.6797,7.2
150,7.0656,6.4678,7.0522
