E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
310,4.7057,3.0724,4.7019
320,4.643,3.0149,4.6402
330,4.5815,2.9594,4.5795
340,4.5213,2.9059,4.5198
350,4.4623,2.8542,4.4612
360,4.4046,2.8043,4.4038
370,4.3482,2.7561,4.3476
380,4.293,2.7095,4.2926
390,4.2391,2.6644,4.2388
400,4.1864,2.6208,4.1862
410,4.1349,2.5786,4.1347
420,4.0845,2.5378,4.0844
430,4.0353,2.4983,4.0352
440,3.9872,2.46,3.9871
450,3.9402,2.4228,3.9401
460,3.8942,2.3868,3.8942
470,3.8493,2.3519,3.8493
480,3.8054,2.318,3.8054
490,3.7624,2.2851,3.7624
500,3.7204,2.2532,3.7204
510,3.6794,2.2221,3.6794
520,3.6392,2.192,3.6392
530,3.5999,2.1627,3.5999
540,3.5614,2.1341,3.5614
550,3.5238,2.1064,3.5238
560,3.487,2.0794,3.487
570,3.4509,2.0531,3.4509
580,3.4156,2.0274,3.4156
590,3.381,2.0025,3.381
600,3.3471,1.9781,3.3471
610,3.314,1.9544,3.314
620,3.2814,1.9313,3.2814
630,3.2496,1.9087,3.2496
640,3.2184,1.8867,3.2184
650,3.1877,1.8652,3.1877
660,3.1577,1.8443,3.1577
670,3.1283,1.8238,3.1283
680,3.0994,1.8038,3.0994
690,3.0711,1.7842,3.0711
700,3.0433,1.7652,3.0433
710,3.0161,1.7465,3.0161
720,2.9893,1.7283,2.9893
730,2.963,1.7105,2.963
740,2.9372,1.693,2.9372
750,2.9119,1.6759,2.9119
760,2.8871,1.6592,2.8871
770,2.8626,1.6428,2.8626
780,2.8386,1.6268,2.8386
790,2.8151,1.6111,2.8151
800,2.7919,1.5957,2.7919
810,2.7691,1.5807,2.7691
820,2.7467,1.5659,2.7467
830,2.7247,1.5514,2.7247
840,2.7031,1.5372,2.7031
850,2.6818,1.5233,2.6818
860,2.6609,1.5096,2.6609
870,2.6403,1.4962,2.6403
880,2.62,1.483,2.62
890,2.6001,1.4701,2.6001
900,2.5805,1.4574,2.5805
910,2.5612,1.445,2.5612
920,2.5422,1.4328,2.5422
930,2.5235,1.4208,2.5235
940,2.5051,1.409,2.5051
950,2.487,1.3974,2.487
960,2.4691,1.386,2.4691
970,2.4516,1.3748,2.4516
980,2.4342,1.3638,2.4342
990,2.4172,1.353,2.4172
1000,2.4004,1.3423,2.4004
1100,2.245,1.245,2.245
1200,2.1096,1.1615,2.1096
1300,1.9905,1.0892,1.9905
1400,1.8849,1.0257,1.8849
1500,1.7905,0.96971,1.7905
1600,1.7057,0.91982,1.7057
1700,1.6291,0.87509,1.6291
1800,1.5594,0.83476,1.5594
1900,1.4959,0.79818,1.4959
2000,1.4376,0.76486,1.4376
2100,1.384,0.73437,1.384
2200,1.3344,0.70635,1.3344
2300,1.2885,0.68052,1.2885
2400,1.2459,0.65661,1.2459
2500,1.2062,0.63443,1.2062
2600,1.169,0.61378,1.169
2700,1.1343,0.59451,1.1343
2800,1.1016,0.57648,1.1016
2900,1.0709,0.55958,1.0709
3000,1.042,0.5437,1.042
3100,1.0147,0.52875,1.0147
3200,0.9889,0.51464,0.9889
3300,0.96444,0.50131,0.96444
3400,0.94124,0.4887,0.94124
3500,0.9192,0.47674,0.9192
3600,0.89823,0.46538,0.89823
3700,0.87825,0.45459,0.87825
3800,0.8592,0.44432,0.8592
3900,0.84101,0.43452,0.84101
4000,0.82362,0.42517,0.82362
4100,0.80698,0.41624,0.80698
4200,0.79104,0.4077,0.79104
4300,0.77575,0.39953,0.77575
4400,0.76108,0.39169,0.76108
4500,0.74699,0.38417,0.74699
4600,0.73345,0.37696,0.73345
4700,0.72042,0.37002,0.72042
4800,0.70787,0.36335,0.70787
4900,0.69577,0.35693,0.69577
5000,0.68411,0.35075,0.68411
