E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
8.2822,0,0,0
9,0.14826,0.041624,0.044567
10,0.36412,0.15723,0.16329
11,0.57442,0.30817,0.31643
12,0.95367,0.55034,0.56362
13,1.4244,0.91585,0.93358
14,1.9678,1.3799,1.4016
15,2.6078,1.939,1.9652
16,3.293,2.5819,2.6114
17,3.9723,3.2701,3.301
18,4.6675,4.0039,4.0348
19,5.3341,4.7411,4.7703
20,5.9651,5.4651,5.4912
21,6.5745,6.182,6.2037
22,7.1595,6.8862,6.9022
23,7.7115,7.5651,7.5742
24,8.2276,8.2109,8.212
25,8.7093,8.8217,8.8139
26,9.1765,9.4199,9.402
27,9.6182,9.9919,9.9629
28,10.0313,10.5303,10.4894
29,10.4244,11.045,10.9912
30,10.794,11.5309,11.4634
31,11.1397,11.9859,11.904
32,11.463,12.4109,12.314
33,11.765,12.8073,12.6948
34,12.0471,13.1763,13.0478
35,12.3104,13.5195,13.3744
36,12.5562,13.8382,13.6759
37,12.7855,14.1337,13.9539
38,12.9993,14.4074,14.2096
39,13.1986,14.6607,14.4443
40,13.3843,14.8946,14.6594
41,13.5573,15.1104,14.8559
42,13.7182,15.3092,15.0351
43,13.8679,15.492,15.1979
44,14.007,15.6598,15.3455
45,14.1362,15.8136,15.4787
46,14.2561,15.9542,15.5985
47,14.3672,16.0824,15.7057
48,14.47,16.199,15.8011
49,14.5651,16.3048,15.8855
50,14.6529,16.4004,15.9596
52,14.8082,16.5636,16.0797
54,14.939,16.6933,16.1662
56,15.0482,16.7934,16.2237
58,15.1379,16.8675,16.2561
60,15.2104,16.9188,16.267
62,15.2676,16.9501,16.2595
64,15.3109,16.9637,16.2366
66,15.342,16.9618,16.2007
68,15.362,16.9462,16.1541
70,15.3722,16.9187,16.0988
72,15.3735,16.8806,16.0365
74,15.3669,16.8333,15.9687
76,15.3532,16.7779,15.8968
78,15.3331,16.7154,15.8217
80,15.3073,16.6467,15.7445
82,15.2763,16.5726,15.6658
84,15.2408,16.4939,15.5862
86,15.2011,16.411,15.5063
88,15.1577,16.3247,15.4263
90,15.111,16.2354,15.3465
92,15.0614,16.1435,15.2672
94,15.0091,16.0495,15.1883
96,14.9544,15.9537,15.1101
98,14.8977,15.8564,15.0324
100,14.8392,15.7578,14.9554
110,14.5254,15.2547,14.5789
120,14.1905,14.7493,14.2137
130,13.8476,14.2543,13.857
140,13.5046,13.7767,13.5081
150,13.1668,13.3201,13.1679
160,12.8373,12.886,12.8375
170,12.5179,12.4745,12.5179
180,12.2098,12.0852,12.2096
190,11.9133,11.7171,11.9131
200,11.6285,11.3693,11.6284
210,11.3554,11.0404,11.3553
220,11.0935,10.7294,11.0935
230,10.8427,10.4351,10.8426
240,10.6023,10.1562,10.6023
250,10.3719,9.8918,10.3719
260,10.1511,9.6409,10.1511
270,9.9394,9.4025,9.9394
280,9.7363,9.176,9.7363
290,9.5413,8.961,9.5413
300,9.3541,8.7562,9.3541
310,9.1743,8.5609,9.1743
320,9.0013,8.3744,9.0013
330,8.8349,8.1962,8.8349
340,8.6748,8.0257,8.6748
350,8.5205,7.8625,8.5205
360,8.3719,7.7061,8.3719
370,8.2285,7.556,8.2285
380,8.0902,7.412,8.0902
390,7.9567,7.2736,7.9567
400,7.8277,7.1406,7.8277
410,7.703,7.0126,7.703
420,7.5824,6.8894,7.5824
430,7.4658,6.7706,7.4658
440,7.3529,6.6561,7.3529
450,7.2435,6.5456,7.2435
460,7.1375,6.4389,7.1375
470,7.0347,6.3358,7.0347
480,6.935,6.2362,6.935
490,6.8383,6.1398,6.8383
500,6.7444,6.0465,6.7444
510,6.6532,5.9562,6.6532
520,6.5646,5.8687,6.5646
530,6.4784,5.7839,6.4784
540,6.3947,5.7017,6.3947
550,6.3132,5.6219,6.3132
560,6.2339,5.5444,6.2339
570,6.1566,5.4692,6.1566
580,6.0814,5.3961,6.0814
590,6.0081,5.3251,6.0081
600,5.9367,5.256,5.9367
610,5.8671,5.1888,5.8671
620,5.7992,5.1234,5.7992
630,5.7329,5.0597,5.7329
640,5.6683,4.9977,5.6683
650,5.6052,4.9373,5.6052
660,5.5435,4.8784,5.5435
670,5.4833,4.821,5.4833
680,5.4245,4.765,5.4245
690,5.367,4.7104,5.367
700,5.3108,4.6571,5.3108
710,5.2559,4.6051,5.2559
720,5.2021,4.5543,5.2021
730,5.1495,4.5047,5.1495
740,5.0981,4.4562,5.0981
750,5.0477,4.4088,5.0477
760,4.9984,4.3625,4.9984
770,4.9501,4.3172,4.9501
780,4.9028,4.2728,4.9028
790,4.8564,4.2295,4.8564
800,4.811,4.1871,4.811
810,4.7665,4.1455,4.7665
820,4.7228,4.1049,4.7228
830,4.68,4.0651,4.68
840,4.638,4.0261,4.638
850,4.5969,3.9879,4.5969
860,4.5564,3.9504,4.5564
870,4.5168,3.9137,4.5168
880,4.4779,3.8777,4.4779
890,4.4397,3.8424,4.4397
900,4.4021,3.8078,4.4021
910,4.3653,3.7739,4.3653
920,4.3291,3.7406,4.3291
930,4.2936,3.7079,4.2936
940,4.2586,3.6758,4.2586
950,4.2243,3.6443,4.2243
960,4.1905,3.6134,4.1905
970,4.1574,3.583,4.1574
980,4.1248,3.5531,4.1248
990,4.0927,3.5238,4.0927
1000,4.0612,3.495,4.0612
1100,3.7722,3.2324,3.7722
1200,3.5239,3.0085,3.5239
1300,3.3082,2.8153,3.3082
1400,3.119,2.6468,3.119
1500,2.9514,2.4984,2.9514
1600,2.8021,2.3667,2.8021
1700,2.668,2.249,2.668
1800,2.5469,2.1431,2.5469
1900,2.437,2.0473,2.437
2000,2.3368,1.9601,2.3368
2100,2.245,1.8805,2.245
2200,2.1606,1.8075,2.1606
2300,2.0826,1.7403,2.0826
2400,2.0104,1.6781,2.0104
2500,1.9434,1.6206,1.9434
2600,1.881,1.567,1.881
2700,1.8227,1.5171,1.8227
2800,1.7681,1.4705,1.7681
2900,1.7168,1.4268,1.7168
3000,1.6687,1.3857,1.6687
3100,1.6233,1.3471,1.6233
3200,1.5805,1.3108,1.5805
3300,1.54,1.2764,1.54
3400,1.5017,1.2439,1.5017
3500,1.4653,1.2131,1.4653
3600,1.4308,1.1839,1.4308
3700,1.398,1.1562,1.398
3800,1.3667,1.1298,1.3667
3900,1.3368,1.1046,1.3368
4000,1.3084,1.0806,1.3084
4100,1.2812,1.0577,1.2812
4200,1.2551,1.0358,1.2551
4300,1.2302,1.0148,1.2302
4400,1.2063,0.99473,1.2063
4500,1.1833,0.97547,1.1833
4600,1.1613,0.95699,1.1613
4700,1.1401,0.93923,1.1401
4800,1.1197,0.92216,1.1197
4900,1.1001,0.90573,1.1001
5000,1.0812,0.88991,1.0812
