E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
11.657,0,0,0
12,0.032351,0.026448,0.026938
13,0.15366,0.13873,0.14002
14,0.39288,0.34556,0.34981
15,0.64064,0.58124,0.58678
16,0.93771,0.86229,0.86961
17,1.2724,1.1905,1.1988
18,1.5953,1.5261,1.5334
19,1.9028,1.8595,1.8642
20,2.1931,2.1847,2.1857
21,2.4655,2.4981,2.4942
22,2.7394,2.8253,2.8149
23,2.9972,3.1402,3.1221
24,3.2389,3.439,3.4127
25,3.4664,3.7231,3.6881
26,3.6901,4.0086,3.9635
27,3.9,4.2779,4.2224
28,4.0966,4.5307,4.4645
29,4.2806,4.767,4.6902
30,4.4526,4.9876,4.9
31,4.6134,5.193,5.0946
32,4.7637,5.384,5.2749
33,4.9039,5.5613,5.4415
34,5.0349,5.7257,5.5953
35,5.157,5.878,5.7371
36,5.271,6.0188,5.8676
37,5.3773,6.1489,5.9874
38,5.4764,6.2689,6.0974
39,5.5687,6.3795,6.1981
40,5.6548,6.4813,6.2901
41,5.7349,6.5748,6.374
42,5.8094,6.6606,6.4504
43,5.8788,6.7392,6.5198
44,5.9432,6.811,6.5826
45,6.0031,6.8765,6.6393
46,6.0587,6.9361,6.6903
47,6.1102,6.9902,6.736
48,6.158,7.0392,6.7768
49,6.2021,7.0833,6.813
50,6.2429,7.123,6.8449
52,6.3153,7.1899,6.897
54,6.3764,7.2421,6.9354
56,6.4275,7.2814,6.9619
58,6.4698,7.3094,6.9782
60,6.5042,7.3275,6.9858
62,6.5315,7.337,6.9858
64,6.5526,7.3389,6.9794
66,6.5681,7.3342,6.9676
68,6.5786,7.3238,6.9512
70,6.5846,7.3082,6.9309
72,6.5866,7.2883,6.9074
74,6.5849,7.2644,6.8812
76,6.5801,7.2372,6.8528
78,6.5723,7.2071,6.8227
80,6.562,7.1745,6.7911
82,6.5493,7.1396,6.7584
84,6.5346,7.1029,6.7249
86,6.518,7.0645,6.6907
88,6.4997,7.0247,6.656
90,6.4799,6.9838,6.6211
92,6.4588,6.9418,6.586
94,6.4365,6.8991,6.5507
96,6.4132,6.8557,6.5155
98,6.3889,6.8117,6.4804
100,6.3637,6.7673,6.4453
110,6.2287,6.5422,6.2731
120,6.084,6.3179,6.1067
130,5.9357,6.0997,5.9464
140,5.7873,5.8901,5.7918
150,5.6412,5.6905,5.6426
160,5.4986,5.5013,5.4987
170,5.3605,5.3224,5.3601
180,5.2273,5.1536,5.2267
190,5.0992,4.9943,5.0986
200,4.9762,4.8439,4.9757
210,4.8583,4.7021,4.8579
220,4.7453,4.568,4.745
230,4.6371,4.4414,4.6369
240,4.5335,4.3215,4.5333
250,4.4342,4.2079,4.4341
260,4.3391,4.1002,4.339
270,4.2479,3.998,4.2478
280,4.1605,3.9009,4.1604
290,4.0766,3.8087,4.0766
300,3.996,3.721,3.996
310,3.9187,3.6373,3.9187
320,3.8443,3.5574,3.8443
330,3.7728,3.4812,3.7728
340,3.704,3.4082,3.704
350,3.6378,3.3384,3.6378
360,3.574,3.2716,3.574
370,3.5124,3.2075,3.5124
380,3.453,3.1459,3.453
390,3.3957,3.0869,3.3957
