E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
9.5088,0,0,0
10,0.074529,0.02067,0.023106
11,0.234,0.099996,0.10637
12,0.45372,0.23826,0.24903
13,0.77655,0.47496,0.49081
14,1.2057,0.8212,0.84244
15,1.6461,1.2189,1.2437
16,2.0794,1.6441,1.6706
17,2.5349,2.1049,2.1325
18,3.0118,2.6108,2.6378
19,3.481,3.1374,3.1616
20,3.9243,3.6542,3.6742
21,4.3406,4.1538,4.1683
22,4.7437,4.6484,4.6562
23,5.144,5.1478,5.1475
24,5.5342,5.6425,5.6327
25,5.9015,6.1132,6.0933
26,6.2464,6.5584,6.5275
27,6.5698,6.9777,6.9354
28,6.8726,7.3713,7.317
29,7.1559,7.7397,7.6732
30,7.4208,8.084,8.0048
31,7.6684,8.405,8.3129
32,7.8996,8.7038,8.5986
33,8.1155,8.9817,8.863
34,8.317,9.2396,9.1074
35,8.5051,9.4788,9.3328
36,8.6805,9.7003,9.5404
37,8.8441,9.9051,9.7313
38,8.9966,10.0943,9.9065
39,9.1388,10.2689,10.0669
40,9.2712,10.4297,10.2136
41,9.3945,10.5777,10.3473
42,9.5093,10.7136,10.469
43,9.616,10.8382,10.5794
44,9.7152,10.9522,10.6793
45,9.8074,11.0563,10.7693
46,9.8929,11.1512,10.8502
47,9.9722,11.2374,10.9224
48,10.0456,11.3155,10.9867
49,10.1135,11.386,11.0436
50,10.1763,11.4494,11.0935
52,10.2873,11.5568,11.1743
54,10.3811,11.6408,11.2328
56,10.4594,11.7044,11.272
58,10.524,11.7501,11.2946
60,10.5764,11.78,11.303
62,10.6179,11.7963,11.2993
64,10.6496,11.8004,11.2853
66,10.6726,11.794,11.2628
68,10.6878,11.7783,11.2331
70,10.6961,11.7545,11.1975
72,10.698,11.7236,11.1571
74,10.6944,11.6865,11.1128
76,10.6857,11.6439,11.0655
78,10.6725,11.5966,11.0158
80,10.6553,11.5453,10.9643
82,10.6344,11.4903,10.9116
84,10.6102,11.4323,10.8579
86,10.5831,11.3716,10.8036
88,10.5534,11.3086,10.749
90,10.5214,11.2438,10.6942
92,10.4872,11.1772,10.6395
94,10.4512,11.1094,10.5849
96,10.4135,11.0404,10.5305
98,10.3744,10.9705,10.4764
100,10.3339,10.8998,10.4226
110,10.1166,10.5411,10.1586
120,9.8841,10.183,9.9023
130,9.6457,9.8338,9.6526
140,9.4071,9.4981,9.4091
150,9.172,9.1781,9.1721
160,8.9425,8.8744,8.942
170,8.7201,8.5871,8.7195
180,8.5054,8.3157,8.5049
190,8.2988,8.0595,8.2984
200,8.1004,7.8176,8.1001
210,7.91,7.5892,7.9098
220,7.7276,7.3734,7.7274
230,7.5527,7.1693,7.5526
240,7.3851,6.9761,7.3851
250,7.2246,6.7931,7.2245
260,7.0707,6.6195,7.0707
270,6.9231,6.4546,6.9231
280,6.7815,6.298,6.7815
290,6.6456,6.1493,6.6456
300,6.5151,6.0077,6.5151
310,6.3898,5.8727,6.3898
320,6.2692,5.7439,6.2692
330,6.1533,5.6208,6.1533
340,6.0416,5.5032,6.0416
350,5.9341,5.3905,5.9341
360,5.8305,5.2826,5.8305
370,5.7306,5.1791,5.7306
380,5.6342,5.0798,5.6342
390,5.5411,4.9844,5.5411
400,5.4512,4.8927,5.4512
410,5.3643,4.8045,5.3643
420,5.2803,4.7196,5.2803
430,5.199,4.6378,5.199
440,5.1203,4.5589,5.1203
450,5.0441,4.4828,5.0441
460,4.9702,4.4094,4.9702
470,4.8986,4.3385,4.8986
480,4.8292,4.2699,4.8292
490,4.7618,4.2036,4.7618
500,4.6963,4.1394,4.6963
510,4.6328,4.0773,4.6328
520,4.571,4.0172,4.571
530,4.511,3.9588,4.511
540,4.4526,3.9023,4.4526
550,4.3958,3.8475,4.3958
560,4.3406,3.7942,4.3406
570,4.2868,3.7425,4.2868
580,4.2344,3.6923,4.2344
590,4.1833,3.6435,4.1833
600,4.1336,3.596,4.1336
610,4.085,3.5499,4.085
620,4.0377,3.5049,4.0377
630,3.9916,3.4612,3.9916
640,3.9465,3.4186,3.9465
650,3.9026,3.3772,3.9026
660,3.8596,3.3367,3.8596
670,3.8177,3.2973,3.8177
680,3.7767,3.2589,3.7767
690,3.7367,3.2214,3.7367
700,3.6975,3.1848,3.6975
