E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
8.4415,0,0,0
9,0.10564,0.022157,0.02411
10,0.3047,0.11713,0.12178
11,0.59211,0.26992,0.27838
12,0.89142,0.47749,0.489
13,1.1801,0.71364,0.72738
14,1.5074,0.98739,1.0036
15,1.9973,1.3958,1.4157
16,2.5485,1.894,1.9169
17,3.1096,2.4379,2.4628
18,3.6584,3.0045,3.0301
19,4.2111,3.5973,3.6228
20,4.7474,4.196,4.2203
21,5.261,4.7878,4.8098
22,5.7741,5.3905,5.4094
23,6.2587,5.9743,5.9891
24,6.7151,6.5344,6.5443
25,7.1439,7.0681,7.0725
26,7.5461,7.5742,7.5725
27,7.9309,8.0617,8.0532
28,8.303,8.5361,8.5201
29,8.6529,8.9848,8.9607
30,8.9817,9.4075,9.3748
31,9.2904,9.8046,9.7629
32,9.58,10.1769,10.1258
33,9.8517,10.5253,10.4645
34,10.1065,10.8509,10.78
35,10.3453,11.1548,11.0735
36,10.5691,11.4381,11.346
37,10.7806,11.7043,11.6011
38,10.9807,11.9552,11.8404
39,11.1683,12.1888,12.0622
40,11.3442,12.4062,12.2675
41,11.5092,12.6081,12.457
42,11.6637,12.7953,12.6316
43,11.8085,12.9688,12.7923
44,11.944,13.1293,12.9397
45,12.0708,13.2776,13.0747
46,12.1894,13.4143,13.1981
47,12.3002,13.5402,13.3104
48,12.4038,13.6559,13.4124
49,12.5004,13.7619,13.5047
50,12.5905,13.8589,13.5879
52,12.7526,14.0279,13.7292
54,12.8926,14.1668,13.8404
56,13.0128,14.279,13.9253
58,13.1154,14.3676,13.9872
60,13.2021,14.4353,14.0291
62,13.2746,14.4845,14.0537
64,13.3342,14.5174,14.0634
66,13.3822,14.5357,14.0604
68,13.4199,14.5412,14.0467
70,13.4481,14.5354,14.0239
72,13.4679,14.5195,13.9937
74,13.48,14.4947,13.9574
76,13.4852,14.4621,13.9161
78,13.4841,14.4225,13.8708
80,13.4774,14.3768,13.8225
82,13.4655,14.3257,13.7718
84,13.449,14.2698,13.7194
86,13.4283,14.2098,13.6657
88,13.4038,14.1461,13.6112
90,13.3758,14.0793,13.556
92,13.3448,14.0097,13.5005
94,13.3109,13.9377,13.4448
96,13.2745,13.8637,13.389
98,13.2358,13.7879,13.3332
100,13.195,13.7106,13.2775
110,12.9668,13.3093,12.9994
120,12.7114,12.8979,12.7216
130,12.4417,12.4895,12.4432
140,12.1663,12.0916,12.165
150,11.8907,11.7081,11.8889
160,11.6184,11.3412,11.6169
170,11.3519,10.9917,11.3508
180,11.0924,10.6596,11.0917
190,10.841,10.3446,10.8405
200,10.5979,10.0458,10.5977
210,10.3635,9.7627,10.3634
220,10.1378,9.4942,10.1377
230,9.9205,9.2396,9.9204
240,9.7115,8.9979,9.7114
250,9.5105,8.7684,9.5105
260,9.3172,8.5502,9.3172
270,9.1313,8.3426,9.1313
280,8.9525,8.1451,8.9525
290,8.7804,7.9575,8.7804
300,8.6148,7.7787,8.6148
310,8.4553,7.608,8.4553
320,8.3017,7.4448,8.3017
330,8.1536,7.2888,8.1536
340,8.0108,7.1394,8.0108
350,7.873,6.9962,7.873
360,7.74,6.8589,7.74
370,7.6116,6.7272,7.6116
380,7.4875,6.6006,7.4875
390,7.3676,6.4789,7.3676
400,7.2515,6.3619,7.2515
410,7.1392,6.2492,7.1392
420,7.0305,6.1406,7.0305
430,6.9252,6.0359,6.9252
440,6.8232,5.9349,6.8232
450,6.7243,5.8375,6.7243
460,6.6283,5.7433,6.6283
470,6.5352,5.6523,6.5352
480,6.4448,5.5643,6.4448
490,6.357,5.4792,6.357
500,6.2717,5.3967,6.2717
510,6.1888,5.3169,6.1888
