E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
9.0119,0,0,0
10,0.1727,0.067357,0.071412
11,0.3611,0.18431,0.19149
12,0.7138,0.4403,0.45201
13,1.1649,0.83254,0.84755
14,1.741,1.3352,1.3545
15,2.4281,1.95,1.974
16,3.1657,2.6557,2.6827
17,3.9088,3.4102,3.438
18,4.6643,4.2075,4.2343
19,5.39,5.0097,5.0332
20,6.0737,5.7931,5.8114
21,6.7363,6.5706,6.582
22,7.3767,7.3399,7.3426
23,7.9771,8.0754,8.0679
24,8.5386,8.7735,8.7547
25,9.0628,9.4325,9.4014
26,9.5731,10.0804,10.0354
27,10.0528,10.6953,10.6354
28,10.5015,11.273,11.1974
29,10.9298,11.8268,11.7344
30,11.3308,12.3465,12.2365
31,11.7059,12.8322,12.7041
32,12.0565,13.2853,13.1384
33,12.3841,13.7071,13.5411
34,12.6901,14.0993,13.9138
35,12.9757,14.4635,14.258
36,13.2423,14.8012,14.5754
37,13.4911,15.114,14.8675
38,13.7231,15.4032,15.1358
39,13.9394,15.6704,15.3818
40,14.1409,15.9169,15.6069
41,14.3286,16.144,15.8123
42,14.5034,16.3528,15.9993
43,14.6659,16.5445,16.169
44,14.8171,16.7202,16.3226
45,14.9575,16.8809,16.4612
46,15.0878,17.0276,16.5856
47,15.2086,17.161,16.6969
48,15.3205,17.2822,16.7958
49,15.424,17.3918,16.8833
50,15.5196,17.4906,16.96
52,15.6889,17.6584,17.0841
54,15.8318,17.7907,17.1736
56,15.9512,17.8917,17.233
58,16.0496,17.9653,17.2666
60,16.1295,18.0148,17.278
62,16.1927,18.0432,17.2705
64,16.241,18.053,17.2471
66,16.276,18.0466,17.2104
68,16.2992,18.0258,17.1625
70,16.3116,17.9925,17.1055
72,16.3146,17.9482,17.0411
74,16.3089,17.8943,16.9708
76,16.2956,17.8319,16.896
78,16.2753,17.7622,16.8177
80,16.2489,17.6861,16.7367
82,16.2169,17.6044,16.654
84,16.18,17.5179,16.5701
86,16.1386,17.4272,16.4855
88,16.0932,17.333,16.4006
90,16.0442,17.2357,16.3156
92,15.992,17.1358,16.2309
94,15.9369,17.0338,16.1466
96,15.8793,16.9299,16.0627
98,15.8195,16.8246,15.9795
100,15.7576,16.718,15.8968
110,15.4256,16.1758,15.4921
120,15.0706,15.6328,15.1004
130,14.7066,15.1024,14.7189
140,14.3424,14.5917,14.3469
150,13.9835,14.1041,13.9847
160,13.6333,13.6411,13.6333
170,13.2938,13.2026,13.2935
180,12.9662,12.7881,12.9659
190,12.651,12.3965,12.6507
200,12.3482,12.0267,12.348
210,12.0578,11.6772,12.0577
220,11.7795,11.3469,11.7794
230,11.5127,11.0343,11.5127
240,11.2572,10.7384,11.2571
250,11.0123,10.4579,11.0123
260,10.7776,10.1917,10.7775
270,10.5525,9.939,10.5525
280,10.3366,9.6988,10.3366
290,10.1294,9.4707,10.1294
300,9.9304,9.2534,9.9304
310,9.7392,9.0463,9.7392
320,9.5554,8.8485,9.5554
330,9.3786,8.6595,9.3786
340,9.2084,8.4788,9.2084
350,9.0445,8.3058,9.0445
360,8.8865,8.14,8.8865
370,8.7342,7.981,8.7342
380,8.5872,7.8284,8.5872
390,8.4453,7.6818,8.4453
400,8.3082,7.5409,8.3082
410,8.1758,7.4053,8.1758
420,8.0477,7.2748,8.0477
430,7.9237,7.149,7.9237
440,7.8038,7.0278,7.8038
450,7.6876,6.9108,7.6876
460,7.575,6.7978,7.575
470,7.4658,6.6887,7.4658
480,7.3599,6.5833,7.3599
490,7.2572,6.4813,7.2572
500,7.1575,6.3826,7.1575
510,7.0606,6.287,7.0606
520,6.9665,6.1944,6.9665
530,6.875,6.1047,6.875
540,6.786,6.0177,6.786
550,6.6994,5.9333,6.6994
560,6.6152,5.8513,6.6152
570,6.5332,5.7718,6.5332
580,6.4533,5.6945,6.4533
590,6.3755,5.6193,6.3755
600,6.2997,5.5463,6.2997
610,6.2257,5.4752,6.2257
620,6.1536,5.4061,6.1536
630,6.0833,5.3387,6.0833
640,6.0146,5.2732,6.0146
650,5.9476,5.2093,5.9476
660,5.8821,5.1471,5.8821
670,5.8182,5.0864,5.8182
680,5.7558,5.0272,5.7558
690,5.6947,4.9695,5.6947
700,5.6351,4.9131,5.6351
710,5.5767,4.8582,5.5767
720,5.5197,4.8045,5.5197
730,5.4638,4.752,5.4638
740,5.4092,4.7008,5.4092
750,5.3557,4.6507,5.3557
760,5.3033,4.6018,5.3033
770,5.2521,4.5539,5.2521
780,5.2018,4.5071,5.2018
790,5.1526,4.4613,5.1526
800,5.1044,4.4165,5.1044
810,5.0571,4.3726,5.0571
820,5.0108,4.3296,5.0108
830,4.9654,4.2876,4.9654
840,4.9208,4.2464,4.9208
850,4.8771,4.206,4.8771
860,4.8342,4.1664,4.8342
870,4.7921,4.1277,4.7921
880,4.7508,4.0897,4.7508
890,4.7102,4.0524,4.7102
900,4.6704,4.0158,4.6704
910,4.6313,3.98,4.6313
920,4.5929,3.9448,4.5929
930,4.5551,3.9103,4.5551
940,4.5181,3.8764,4.5181
950,4.4816,3.8431,4.4816
960,4.4458,3.8105,4.4458
970,4.4106,3.7784,4.4106
980,4.376,3.7469,4.376
990,4.342,3.7159,4.342
1000,4.3085,3.6855,4.3085
1100,4.0018,3.4083,4.0018
1200,3.7383,3.172,3.7383
