E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
650,2.0277,1.8083,2.0277
660,2.0054,1.7867,2.0054
670,1.9837,1.7657,1.9837
680,1.9624,1.7452,1.9624
690,1.9416,1.7251,1.9416
700,1.9212,1.7056,1.9212
710,1.9014,1.6865,1.9014
720,1.8819,1.6679,1.8819
730,1.8629,1.6497,1.8629
740,1.8443,1.6319,1.8443
750,1.8261,1.6145,1.8261
760,1.8082,1.5976,1.8082
770,1.7907,1.581,1.7907
780,1.7736,1.5647,1.7736
790,1.7569,1.5488,1.7569
800,1.7404,1.5333,1.7404
810,1.7243,1.5181,1.7243
820,1.7085,1.5032,1.7085
830,1.693,1.4886,1.693
840,1.6779,1.4743,1.6779
850,1.663,1.4603,1.663
860,1.6483,1.4465,1.6483
870,1.634,1.4331,1.634
880,1.6199,1.4199,1.6199
890,1.6061,1.407,1.6061
900,1.5925,1.3943,1.5925
910,1.5792,1.3819,1.5792
920,1.5661,1.3696,1.5661
930,1.5532,1.3577,1.5532
940,1.5406,1.3459,1.5406
950,1.5282,1.3344,1.5282
960,1.516,1.323,1.516
970,1.504,1.3119,1.504
980,1.4922,1.301,1.4922
990,1.4806,1.2902,1.4806
1000,1.4692,1.2797,1.4692
1100,1.3647,1.1835,1.3647
1200,1.2749,1.1015,1.2749
1300,1.1969,1.0308,1.1969
1400,1.1284,0.96908,1.1284
1500,1.0678,0.91476,1.0678
1600,1.0138,0.86655,1.0138
1700,0.96531,0.82345,0.96531
1800,0.92153,0.78469,0.92153
1900,0.88178,0.74961,0.88178
2000,0.84553,0.71772,0.84553
2100,0.81233,0.68859,0.81233
2200,0.78179,0.66187,0.78179
2300,0.7536,0.63726,0.7536
2400,0.72749,0.61453,0.72749
2500,0.70325,0.59346,0.70325
2600,0.68066,0.57386,0.68066
2700,0.65957,0.5556,0.65957
2800,0.63983,0.53853,0.63983
2900,0.62131,0.52254,0.62131
3000,0.60389,0.50753,0.60389
3100,0.58748,0.4934,0.58748
3200,0.57199,0.48009,0.57199
3300,0.55735,0.46752,0.55735
3400,0.54348,0.45563,0.54348
3500,0.53033,0.44437,0.53033
3600,0.51784,0.43368,0.51784
3700,0.50596,0.42352,0.50596
3800,0.49464,0.41386,0.49464
3900,0.48385,0.40465,0.48385
4000,0.47355,0.39587,0.47355
4100,0.46371,0.38748,0.46371
4200,0.45429,0.37947,0.45429
4300,0.44526,0.37179,0.44526
4400,0.43661,0.36444,0.43661
4500,0.42831,0.35739,0.42831
4600,0.42034,0.35063,0.42034
4700,0.41268,0.34413,0.41268
4800,0.40531,0.33788,0.40531
4900,0.39821,0.33187,0.39821
5000,0.39137,0.32608,0.39137
