E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
9.4862,0,0,0
10,0.14286,0.017507,0.022596
11,0.44307,0.13565,0.14878
12,0.81119,0.33128,0.35284
13,1.2899,0.6206,0.65221
14,1.8699,0.99344,1.037
15,2.4534,1.4425,1.4953
16,3.0072,1.9339,1.9928
17,3.5266,2.4435,2.5059
18,4.0333,2.9711,3.0355
19,4.5422,3.5283,3.5929
20,5.0298,4.085,4.1482
21,5.4951,4.6359,4.6963
22,5.9294,5.1702,5.2262
23,6.3472,5.6923,5.743
24,6.7389,6.1951,6.2393
25,7.104,6.6749,6.7115
26,7.4489,7.1349,7.163
27,7.7765,7.5776,7.5963
28,8.09,8.0072,8.0153
29,8.3911,8.4258,8.4222
30,8.6732,8.8223,8.8061
31,8.9372,9.1962,9.1668
32,9.1841,9.5479,9.5047
33,9.4149,9.8781,9.8204
34,9.6306,10.1875,10.1149
35,9.832,10.4771,10.389
36,10.0201,10.7476,10.6437
37,10.1955,11.0001,10.8799
38,10.3592,11.2355,11.0986
39,10.5118,11.4546,11.3006
40,10.6539,11.6583,11.4869
41,10.7863,11.8475,11.6584
42,10.9096,12.023,11.8158
43,11.0242,12.1856,11.9601
44,11.1307,12.3359,12.0918
45,11.2296,12.4748,12.2119
46,11.3214,12.6029,12.3208
47,11.4064,12.7208,12.4194
48,11.4851,12.8292,12.5083
49,11.5579,12.9285,12.5879
50,11.625,13.0193,12.659
52,11.7438,13.1774,12.7773
54,11.8437,13.3073,12.867
56,11.927,13.4122,12.9318
58,11.9953,13.4948,12.9746
60,12.0504,13.5579,12.9983
62,12.0937,13.6036,13.0055
64,12.1263,13.6339,12.9983
66,12.1495,13.6506,12.9789
68,12.1641,13.6553,12.949
70,12.1712,13.6492,12.9102
72,12.1715,13.6338,12.8641
74,12.1656,13.61,12.8119
76,12.1542,13.5788,12.7548
78,12.138,13.5411,12.6938
80,12.1173,13.4976,12.6296
82,12.0926,13.4491,12.5632
84,12.0644,13.3961,12.4951
86,12.033,13.3392,12.4259
88,11.9987,13.279,12.3561
90,11.9619,13.2157,12.2859
92,11.9228,13.1498,12.2157
94,11.8816,13.0817,12.1458
96,11.8386,13.0117,12.0762
98,11.794,12.94,12.0073
100,11.748,12.867,11.9389
110,11.5017,12.4879,11.6085
120,11.239,12.0996,11.2966
130,10.9699,11.7143,11.0002
140,10.7009,11.339,10.7164
150,10.4358,10.9775,10.4436
160,10.1771,10.6318,10.181
170,9.9263,10.3025,9.9282
180,9.6842,9.9896,9.6851
190,9.4511,9.6929,9.4515
200,9.2272,9.4117,9.2274
210,9.0123,9.1451,9.0124
220,8.8062,8.8925,8.8063
230,8.6087,8.6528,8.6087
240,8.4194,8.4255,8.4194
250,8.2379,8.2096,8.2379
260,8.0639,8.0043,8.0639
270,7.897,7.8091,7.897
280,7.7368,7.6233,7.7368
290,7.583,7.4468,7.583
300,7.4352,7.2785,7.4352
310,7.2933,7.1178,7.2933
320,7.1567,6.9643,7.1567
330,7.0253,6.8175,7.0253
340,6.8988,6.677,6.8988
350,6.7769,6.5423,6.7769
360,6.6594,6.4132,6.6594
370,6.5461,6.2893,6.5461
380,6.4367,6.1703,6.4367
390,6.3311,6.0559,6.3311
400,6.229,5.9459,6.229
410,6.1304,5.84,6.1304
420,6.035,5.7379,6.035
430,5.9426,5.6396,5.9426
440,5.8532,5.5447,5.8532
450,5.7666,5.4532,5.7666
460,5.6827,5.3647,5.6827
470,5.6013,5.2793,5.6013
480,5.5223,5.1966,5.5223
490,5.4457,5.1167,5.4457
500,5.3713,5.0393,5.3713
510,5.299,4.9643,5.299
520,5.2288,4.8917,5.2288
530,5.1605,4.8213,5.1605
540,5.0941,4.753,5.0941
550,5.0294,4.6867,5.0294
560,4.9665,4.6223,4.9665
570,4.9053,4.5598,4.9053
580,4.8456,4.4991,4.8456
590,4.7875,4.44,4.7875
600,4.7308,4.3826,4.7308
610,4.6756,4.3267,4.6756
620,4.6217,4.2723,4.6217
630,4.5691,4.2193,4.5691
640,4.5178,4.1677,4.5178
650,4.4677,4.1175,4.4677
660,4.4188,4.0685,4.4188
670,4.371,4.0207,4.371
680,4.3243,3.9741,4.3243
690,4.2786,3.9287,4.2786
700,4.234,3.8843,4.234
710,4.1903,3.841,4.1903
720,4.1476,3.7987,4.1476
730,4.1059,3.7573,4.1059
740,4.065,3.717,4.065
750,4.025,3.6775,4.025
760,3.9858,3.6389,3.9858
770,3.9474,3.6012,3.9474
780,3.9098,3.5643,3.9098
790,3.8729,3.5281,3.8729
800,3.8368,3.4928,3.8368
810,3.8015,3.4582,3.8015
820,3.7668,3.4243,3.7668
830,3.7327,3.3911,3.7327
840,3.6994,3.3586,3.6994
850,3.6666,3.3268,3.6666
860,3.6345,3.2955,3.6345
870,3.603,3.2649,3.603
880,3.572,3.235,3.572
890,3.5416,3.2055,3.5416
900,3.5118,3.1767,3.5118
910,3.4825,3.1484,3.4825
920,3.4537,3.1206,3.4537
930,3.4254,3.0933,3.4254
940,3.3976,3.0666,3.3976
950,3.3703,3.0403,3.3703
960,3.3435,3.0145,3.3435
970,3.3171,2.9892,3.3171
980,3.2911,2.9643,3.2911
990,3.2656,2.9398,3.2656
1000,3.2405,2.9158,3.2405
1100,3.0105,2.6967,3.0105
1200,2.8129,2.5099,2.8129
1300,2.6411,2.3487,2.6411
1400,2.4903,2.208,2.4903
1500,2.3568,2.0841,2.3568
1600,2.2378,1.9741,2.2378
1700,2.1309,1.8758,2.1309
1800,2.0344,1.7873,2.0344
1900,1.9467,1.7073,1.9467
2000,1.8668,1.6345,1.8668
2100,1.7935,1.568,1.7935
2200,1.7262,1.5071,1.7262
2300,1.664,1.4509,1.664
2400,1.6064,1.399,1.6064
2500,1.5529,1.3509,1.5529
2600,1.5031,1.3062,1.5031
2700,1.4565,1.2645,1.4565
2800,1.4129,1.2256,1.4129
2900,1.3721,1.1891,1.3721
3000,1.3336,1.1548,1.3336
3100,1.2974,1.1226,1.2974
3200,1.2632,1.0922,1.2632
3300,1.2309,1.0635,1.2309
3400,1.2003,1.0364,1.2003
3500,1.1712,1.0107,1.1712
3600,1.1437,0.98633,1.1437
3700,1.1174,0.96316,1.1174
3800,1.0924,0.94111,1.0924
3900,1.0686,0.92011,1.0686
4000,1.0459,0.90008,1.0459
4100,1.0241,0.88095,1.0241
4200,1.0033,0.86266,1.0033
4300,0.98341,0.84516,0.98341
4400,0.96431,0.8284,0.96431
4500,0.94598,0.81232,0.94598
4600,0.92838,0.79689,0.92838
4700,0.91146,0.78207,0.91146
4800,0.89518,0.76783,0.89518
4900,0.8795,0.75412,0.8795
5000,0.8644,0.74092,0.8644
