E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
8.5639,0,0,0
9,0.069766,0.008126,0.0096451
10,0.33631,0.088374,0.094842
11,0.67094,0.26362,0.27487
12,0.99872,0.49595,0.51065
13,1.4575,0.8256,0.84515
14,1.9589,1.2414,1.2649
15,2.5254,1.7262,1.7538
16,3.1665,2.3001,2.3318
17,3.8214,2.927,2.9616
18,4.4731,3.5914,3.6275
19,5.091,4.2584,4.2945
20,5.6898,4.9247,4.9597
21,6.2657,5.584,5.617
22,6.8318,6.2424,6.2726
23,7.3689,6.8828,6.9091
24,7.8736,7.4973,7.5188
25,8.3467,8.0829,8.0989
26,8.8032,8.6539,8.6635
27,9.2397,9.2066,9.2088
28,9.6495,9.7303,9.7245
29,10.0354,10.2263,10.2119
30,10.404,10.7023,10.6786
31,10.7501,11.1507,11.1172
32,11.0749,11.5719,11.528
33,11.3796,11.9668,11.9122
34,11.6652,12.3365,12.2706
35,11.933,12.682,12.6045
36,12.1864,13.0089,12.9193
37,12.4253,13.3167,13.2145
38,12.6493,13.604,13.4887
39,12.8593,13.8718,13.7431
40,13.0562,14.1211,13.9786
41,13.2405,14.3527,14.1963
42,13.4132,14.5678,14.3971
43,13.5748,14.7672,14.582
44,13.726,14.9519,14.7518
45,13.8674,15.1226,14.9075
46,13.9996,15.2801,15.0499
47,14.123,15.4253,15.1798
48,14.2381,15.5588,15.2978
49,14.3455,15.6814,15.4048
50,14.4455,15.7936,15.5014
52,14.625,15.9895,15.6658
54,14.7797,16.151,15.7958
56,14.9122,16.2819,15.8955
58,15.0248,16.3857,15.9688
60,15.1196,16.4656,16.0191
62,15.1982,16.5242,16.0495
64,15.2625,16.5641,16.0626
66,15.3138,16.5872,16.0609
68,15.3534,16.5957,16.0467
70,15.3825,16.591,16.022
72,15.4021,16.5747,15.9884
74,15.413,16.5482,15.9475
76,15.4163,16.5126,15.9007
78,15.4125,16.469,15.8491
80,15.4023,16.4183,15.7938
82,15.3865,16.3613,15.7355
84,15.3654,16.2989,15.675
86,15.3397,16.2316,15.6129
88,15.3098,16.1601,15.5496
90,15.276,16.0849,15.4855
92,15.2387,16.0064,15.4209
94,15.1983,15.9252,15.3559
96,15.1551,15.8415,15.2908
98,15.1094,15.7558,15.2256
100,15.0614,15.6684,15.1604
110,14.7944,15.2135,14.8355
120,14.4977,14.7462,14.5119
130,14.1858,14.2815,14.1889
140,13.8681,13.8283,13.8674
150,13.5508,13.3913,13.5491
160,13.2378,12.9729,13.2363
170,12.9317,12.574,12.9306
180,12.6342,12.195,12.6334
190,12.3459,11.8352,12.3454
200,12.0676,11.494,12.0673
210,11.7993,11.1705,11.7991
220,11.541,10.8637,11.5408
230,11.2925,10.5726,11.2924
240,11.0535,10.2964,11.0535
250,10.8238,10.0339,10.8238
260,10.603,9.7845,10.603
270,10.3906,9.5471,10.3906
280,10.1865,9.3212,10.1865
290,9.99,9.1067,9.99
300,9.801,8.9022,9.801
310,9.619,8.7069,9.619
320,9.4437,8.5203,9.4437
330,9.2747,8.3419,9.2747
340,9.1119,8.171,9.1119
350,8.9547,8.0072,8.9547
360,8.8031,7.8502,8.8031
370,8.6567,7.6994,8.6567
380,8.5152,7.5546,8.5152
390,8.3784,7.4154,8.3784
400,8.2462,7.2815,8.2462
410,8.1182,7.1525,8.1182
420,7.9943,7.0283,7.9943
430,7.8743,6.9085,7.8743
440,7.7581,6.793,7.7581
450,7.6454,6.6815,7.6454
460,7.5361,6.5737,7.5361
470,7.43,6.4696,7.43
480,7.327,6.3689,7.327
490,7.227,6.2715,7.227
500,7.1299,6.1771,7.1299
