E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
4100,0.61773,0.4481,0.61773
4200,0.60525,0.43886,0.60525
4300,0.59329,0.43,0.59329
4400,0.58182,0.42152,0.58182
4500,0.57082,0.41339,0.57082
4600,0.56025,0.40559,0.56025
4700,0.55008,0.39809,0.55008
4800,0.5403,0.39088,0.5403
4900,0.53088,0.38394,0.53088
5000,0.52181,0.37726,0.52181
