E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
10.4565,0,0,0
11,0.044093,0.024454,0.025417
12,0.13063,0.083725,0.086133
13,0.33955,0.24015,0.24549
14,0.6669,0.5056,0.51467
15,1.0437,0.83598,0.84819
16,1.4872,1.2353,1.2507
17,1.9437,1.669,1.6867
18,2.4147,2.1326,2.1516
19,2.8818,2.6105,2.6295
20,3.3264,3.0835,3.1013
21,3.7679,3.5703,3.5855
22,4.1865,4.0445,4.0559
23,4.5872,4.5076,4.5143
24,4.9736,4.9634,4.9643
25,5.3375,5.3973,5.3918
26,5.6796,5.8081,5.7958
27,6.0076,6.205,6.1853
28,6.3197,6.5855,6.5578
29,6.6132,6.9435,6.9076
30,6.889,7.2794,7.2351
31,7.148,7.5938,7.541
32,7.391,7.8876,7.8263
33,7.6191,8.1616,8.0918
34,7.8332,8.4171,8.3388
35,8.038,8.6624,8.5751
36,8.2305,8.8914,8.7951
37,8.4113,9.1047,8.9995
38,8.5811,9.303,9.189
39,8.7405,9.4872,9.3645
40,8.8901,9.6581,9.5267
41,9.0305,9.8164,9.6765
42,9.1622,9.9628,9.8146
43,9.2857,10.0981,9.9418
44,9.4015,10.2229,10.0587
45,9.51,10.3378,10.1659
46,9.6116,10.4436,10.2641
47,9.7067,10.5406,10.3539
48,9.7957,10.6295,10.4358
49,9.879,10.7107,10.5103
50,9.9567,10.7847,10.5779
52,10.097,10.913,10.6942
54,10.2189,11.0174,10.788
56,10.3242,11.1008,10.8622
58,10.4146,11.1657,10.9193
60,10.4918,11.2142,10.9618
62,10.5569,11.2483,10.9915
64,10.6113,11.2697,11.0103
66,10.656,11.2799,11.0197
68,10.6919,11.2801,11.021
70,10.7199,11.2717,11.0155
72,10.7408,11.2555,11.0043
74,10.7552,11.2325,10.9881
76,10.7637,11.2035,10.9679
78,10.767,11.1693,10.9442
80,10.7655,11.1305,10.9177
82,10.7596,11.0876,10.8888
84,10.7498,11.0411,10.858
86,10.7364,10.9915,10.8255
88,10.7198,10.9393,10.7918
90,10.7002,10.8846,10.7569
92,10.678,10.828,10.7211
94,10.6534,10.7696,10.6846
96,10.6266,10.7098,10.6474
98,10.5978,10.6487,10.6097
100,10.5673,10.5865,10.5715
110,10.3935,10.2658,10.3749
120,10.1958,9.9393,10.1713
130,9.9851,9.6169,9.9624
140,9.7686,9.304,9.7504
150,9.551,9.0034,9.5375
160,9.3354,8.7166,9.3259
170,9.1238,8.4439,9.1172
180,8.9174,8.1852,8.9131
190,8.7172,7.9403,8.7143
200,8.5234,7.7083,8.5215
210,8.3363,7.4887,8.3351
220,8.1559,7.2808,8.1552
230,7.9822,7.0837,7.9817
240,7.815,6.8968,7.8147
250,7.6541,6.7195,7.6539
260,7.4993,6.551,7.4992
270,7.3504,6.3908,7.3503
280,7.2071,6.2385,7.207
290,7.0691,6.0939,7.0691
300,6.9363,5.956,6.9363
310,6.8084,5.8244,6.8083
320,6.6851,5.6987,6.6851
330,6.5662,5.5785,6.5662
340,6.4516,5.4635,6.4516
350,6.3409,5.3533,6.3409
360,6.2341,5.2477,6.2341
370,6.131,5.1463,6.131
380,6.0313,5.049,6.0313
390,5.9349,4.9555,5.9349
400,5.8417,4.8655,5.8417
410,5.7514,4.779,5.7514
420,5.664,4.6956,5.664
430,5.5794,4.6152,5.5794
440,5.4974,4.5376,5.4974
450,5.4178,4.4628,5.4178
460,5.3407,4.3906,5.3407
470,5.2658,4.3207,5.2658
480,5.1931,4.2532,5.1931
490,5.1225,4.1879,5.1225
500,5.0539,4.1247,5.0539
510,4.9872,4.0635,4.9872
520,4.9223,4.0041,4.9223
530,4.8592,3.9466,4.8592
540,4.7978,3.8909,4.7978
550,4.738,3.8368,4.738
560,4.6798,3.7842,4.6798
570,4.6231,3.7332,4.6231
580,4.5678,3.6836,4.5678
590,4.5139,3.6354,4.5139
600,4.4613,3.5885,4.4613
610,4.4101,3.5429,4.4101
620,4.36,3.4985,4.36
630,4.3112,3.4553,4.3112
640,4.2635,3.4132,4.2635
650,4.2169,3.3722,4.2169
660,4.1714,3.3322,4.1714
670,4.127,3.2932,4.127
680,4.0835,3.2552,4.0835
690,4.041,3.2181,4.041
700,3.9994,3.1819,3.9994
710,3.9588,3.1465,3.9588
720,3.919,3.112,3.919
730,3.88,3.0783,3.88
740,3.8419,3.0453,3.8419
750,3.8046,3.0131,3.8046
760,3.768,2.9817,3.768
770,3.7322,2.9509,3.7322
780,3.6971,2.9207,3.6971
790,3.6627,2.8913,3.6627
800,3.6289,2.8624,3.6289
810,3.5959,2.8342,3.5959
820,3.5634,2.8065,3.5634
830,3.5316,2.7794,3.5316
840,3.5004,2.7529,3.5004
850,3.4698,2.7269,3.4698
860,3.4397,2.7014,3.4397
870,3.4102,2.6765,3.4102
880,3.3812,2.652,3.3812
890,3.3528,2.628,3.3528
900,3.3249,2.6044,3.3249
910,3.2974,2.5813,3.2974
920,3.2704,2.5586,3.2704
930,3.2439,2.5364,3.2439
940,3.2179,2.5146,3.2179
950,3.1923,2.4931,3.1923
960,3.1671,2.4721,3.1671
970,3.1424,2.4514,3.1424
980,3.1181,2.4311,3.1181
990,3.0941,2.4111,3.0941
1000,3.0706,2.3915,3.0706
1100,2.8546,2.2126,2.8546
1200,2.6687,2.0601,2.6687
1300,2.507,1.9283,2.507
1400,2.3649,1.8134,2.3649
1500,2.239,1.7122,2.239
1600,2.1266,1.6223,2.1266
1700,2.0257,1.5419,2.0257
1800,1.9344,1.4696,1.9344
1900,1.8516,1.4041,1.8516
2000,1.7759,1.3446,1.7759
2100,1.7066,1.2902,1.7066
2200,1.6428,1.2403,1.6428
2300,1.5839,1.1943,1.5839
2400,1.5293,1.1518,1.5293
2500,1.4786,1.1124,1.4786
2600,1.4314,1.0758,1.4314
2700,1.3872,1.0417,1.3872
2800,1.3459,1.0098,1.3459
2900,1.3071,0.97986,1.3071
3000,1.2706,0.95178,1.2706
3100,1.2362,0.92536,1.2362
3200,1.2038,0.90046,1.2038
3300,1.1731,0.87694,1.1731
3400,1.144,0.85469,1.144
3500,1.1164,0.83361,1.1164
3600,1.0902,0.8136,1.0902
3700,1.0653,0.79459,1.0653
3800,1.0415,0.7765,1.0415
3900,1.0189,0.75927,1.0189
4000,0.99727,0.74283,0.99727
4100,0.9766,0.72713,0.9766
4200,0.95682,0.71211,0.95682
4300,0.93787,0.69774,0.93787
4400,0.91971,0.68398,0.91971
4500,0.90228,0.67078,0.90228
4600,0.88553,0.6581,0.88553
4700,0.86943,0.64593,0.86943
4800,0.85394,0.63423,0.85394
4900,0.83903,0.62296,0.83903
5000,0.82466,0.61212,0.82466
