E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
8.5998,0,0,0
9,0.075152,0.007589,0.0097078
10,0.2734,0.079014,0.085463
11,0.48221,0.20015,0.21005
12,0.78551,0.38802,0.40277
13,1.1323,0.63965,0.65899
14,1.6131,1.0106,1.0356
15,2.133,1.4688,1.4979
16,2.6853,1.9883,2.0206
17,3.2124,2.5279,2.5615
18,3.7425,3.0917,3.1254
19,4.2908,3.6966,3.7291
20,4.8205,4.3068,4.3365
21,5.3193,4.9013,4.9269
22,5.7871,5.4737,5.4939
23,6.2243,6.02,6.0339
24,6.641,6.5485,6.5552
25,7.0474,7.071,7.0692
26,7.4287,7.5673,7.5562
27,7.7855,8.0355,8.0144
28,8.1189,8.4755,8.4437
29,8.4312,8.8888,8.8459
30,8.7301,9.2853,9.2304
31,9.0097,9.6569,9.5894
32,9.2711,10.0042,9.9237
33,9.5154,10.3281,10.2342
34,9.7436,10.6299,10.522
35,9.9566,10.9105,10.7884
36,10.1555,11.1712,11.0344
37,10.3411,11.413,11.2612
38,10.5141,11.637,11.4699
39,10.6754,11.8443,11.6616
40,10.8258,12.0358,11.8373
41,10.9658,12.2126,11.9979
42,11.0961,12.3755,12.1443
43,11.2173,12.5254,12.2776
44,11.33,12.663,12.3984
45,11.4347,12.7892,12.5075
46,11.5318,12.9047,12.6058
47,11.6219,13.01,12.6938
48,11.7053,13.1059,12.7723
49,11.7824,13.1929,12.8419
50,11.8536,13.2717,12.9031
52,11.9796,13.4062,13.0027
54,12.0858,13.5134,13.0751
56,12.1745,13.5964,13.1239
58,12.2475,13.6583,13.1524
60,12.3066,13.7015,13.1634
62,12.3532,13.7283,13.1595
64,12.3887,13.7407,13.143
66,12.4143,13.7404,13.1159
68,12.4309,13.729,13.0799
70,12.4395,13.7077,13.0368
72,12.4409,13.6779,12.9878
74,12.436,13.6404,12.9342
76,12.4253,13.5964,12.877
78,12.4094,13.5465,12.8172
80,12.3888,13.4916,12.7553
82,12.3641,13.4322,12.6921
84,12.3357,13.369,12.628
86,12.3039,13.3025,12.5634
88,12.2692,13.233,12.4987
90,12.2317,13.1612,12.434
92,12.1918,13.0872,12.3696
94,12.1498,13.0114,12.3055
96,12.1059,12.9341,12.2418
98,12.0603,12.8556,12.1786
100,12.0132,12.7761,12.1159
110,11.7606,12.3698,11.8093
120,11.4907,11.9611,11.5125
130,11.2141,11.5606,11.2232
140,10.9373,11.174,10.9409
150,10.6646,10.8043,10.6658
160,10.3985,10.4526,10.3988
170,10.1406,10.1192,10.1405
