E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
11.366,0,0,0
12,0.11686,0.014466,0.02218
13,0.32127,0.091166,0.10922
14,0.526,0.21336,0.23891
15,0.72393,0.36353,0.39419
16,0.91151,0.52933,0.56317
17,1.0872,0.70216,0.73765
18,1.2794,0.90078,0.9371
19,1.4653,1.1074,1.1431
20,1.6607,1.3366,1.3703
21,1.85,1.5697,1.6
22,2.0284,1.7971,1.8231
23,2.1959,2.0164,2.0373
24,2.3528,2.226,2.2414
25,2.4994,2.4252,2.4345
26,2.6397,2.6183,2.6211
27,2.7775,2.8109,2.8064
28,2.9068,2.9935,2.9812
29,3.0281,3.1657,3.1455
30,3.1417,3.3275,3.2992
31,3.2481,3.4794,3.4428
32,3.3475,3.6215,3.5766
33,3.4406,3.7544,3.701
34,3.5275,3.8784,3.8165
35,3.6088,3.994,3.9235
36,3.6847,4.1016,4.0225
37,3.7556,4.2016,4.1139
38,3.8218,4.2945,4.1983
39,3.8835,4.3807,4.2759
40,3.9411,4.4606,4.3472
41,3.9948,4.5345,4.4126
42,4.0448,4.6028,4.4725
43,4.0914,4.6659,4.5271
44,4.1348,4.7241,4.5769
45,4.1751,4.7776,4.6221
46,4.2126,4.8267,4.663
47,4.2474,4.8718,4.6999
48,4.2797,4.9131,4.7331
49,4.3096,4.9508,4.7628
50,4.3373,4.9851,4.7892
52,4.3864,5.0444,4.833
54,4.4281,5.0925,4.8661
56,4.4631,5.1308,4.8899
58,4.4922,5.1605,4.9057
60,4.5159,5.1826,4.9144
62,4.535,5.1979,4.9171
64,4.5498,5.2074,4.9146
66,4.5609,5.2116,4.9076
68,4.5685,5.2112,4.8969
70,4.5731,5.2067,4.8829
72,4.575,5.1987,4.8663
74,4.5744,5.1875,4.8474
76,4.5717,5.1736,4.8267
78,4.5669,5.1572,4.8044
80,4.5604,5.1387,4.7809
82,4.5523,5.1184,4.7565
84,4.5428,5.0963,4.7314
86,4.5319,5.0729,4.7057
88,4.52,5.0483,4.6797
90,4.5069,5.0225,4.6535
92,4.493,4.9959,4.6271
94,4.4782,4.9684,4.6007
96,4.4627,4.9403,4.5743
98,4.4466,4.9116,4.5481
100,4.4298,4.8824,4.522
110,4.3393,4.7322,4.3949
120,4.2419,4.5797,4.2743
130,4.1416,4.4292,4.16
140,4.041,4.2834,4.0512
150,3.9415,4.1436,3.9471
160,3.8443,4.0102,3.8473
170,3.7499,3.8835,3.7515
180,3.6587,3.7634,3.6595
190,3.5709,3.6498,3.5712
200,3.4864,3.5422,3.4866
210,3.4053,3.4404,3.4054
220,3.3275,3.3441,3.3275
230,3.2529,3.2529,3.2529
240,3.1814,3.1664,3.1814
250,3.1128,3.0843,3.1128
260,3.0471,3.0064,3.0471
270,2.984,2.9324,2.984
280,2.9234,2.862,2.9234
290,2.8653,2.7951,2.8653
300,2.8095,2.7314,2.8095
310,2.7558,2.6706,2.7558
320,2.7042,2.6125,2.7041
330,2.6545,2.557,2.6545
340,2.6066,2.5039,2.6066
350,2.5606,2.453,2.5606
360,2.5161,2.4043,2.5161
370,2.4733,2.3575,2.4733
380,2.4319,2.3126,2.4319
390,2.392,2.2695,2.392
400,2.3534,2.228,2.3534
410,2.3161,2.1881,2.3161
420,2.28,2.1497,2.28
430,2.2451,2.1126,2.2451
440,2.2113,2.0769,2.2113
450,2.1786,2.0424,2.1786
460,2.1468,2.0092,2.1468
470,2.1161,1.977,2.1161
480,2.0862,1.9459,2.0862
490,2.0572,1.9158,2.0572
500,2.0291,1.8867,2.0291
510,2.0018,1.8586,2.0018
520,1.9752,1.8313,1.9752
530,1.9494,1.8048,1.9494
540,1.9243,1.7791,1.9243
550,1.8999,1.7542,1.8999
560,1.8761,1.73,1.8761
570,1.8529,1.7066,1.8529
580,1.8304,1.6838,1.8304
590,1.8084,1.6616,1.8084
600,1.787,1.64,1.787
610,1.7661,1.619,1.7661
620,1.7457,1.5986,1.7457
630,1.7259,1.5787,1.7259
640,1.7065,1.5594,1.7065
650,1.6875,1.5405,1.6875
660,1.669,1.5222,1.669
670,1.651,1.5042,1.651
680,1.6333,1.4868,1.6333
690,1.6161,1.4697,1.6161
700,1.5992,1.4531,1.5992
710,1.5827,1.4368,1.5827
720,1.5666,1.421,1.5666
730,1.5508,1.4055,1.5508
740,1.5353,1.3903,1.5353
750,1.5202,1.3755,1.5202
760,1.5054,1.3611,1.5054
770,1.4909,1.3469,1.4909
780,1.4767,1.3331,1.4767
790,1.4628,1.3196,1.4628
800,1.4491,1.3063,1.4491
810,1.4358,1.2934,1.4358
820,1.4227,1.2807,1.4227
830,1.4098,1.2682,1.4098
840,1.3972,1.2561,1.3972
850,1.3848,1.2441,1.3848
860,1.3727,1.2324,1.3727
870,1.3608,1.221,1.3608
880,1.3491,1.2097,1.3491
890,1.3376,1.1987,1.3376
900,1.3263,1.1879,1.3263
910,1.3152,1.1773,1.3152
920,1.3044,1.1669,1.3044
930,1.2937,1.1567,1.2937
940,1.2832,1.1467,1.2832
950,1.2729,1.1369,1.2729
960,1.2627,1.1272,1.2627
970,1.2528,1.1177,1.2528
980,1.243,1.1084,1.243
990,1.2333,1.0992,1.2333
1000,1.2238,1.0903,1.2238
1100,1.1369,1.0083,1.1369
1200,1.0623,0.93837,1.0623
1300,0.9974,0.87806,0.9974
1400,0.94045,0.82546,0.94045
1500,0.89004,0.77914,0.89004
1600,0.84508,0.73803,0.84508
1700,0.80471,0.70128,0.80471
1800,0.76826,0.66822,0.76826
1900,0.73516,0.63832,0.73516
2000,0.70498,0.61112,0.70498
2100,0.67732,0.58628,0.67732
2200,0.65188,0.5635,0.65188
2300,0.6284,0.54252,0.6284
2400,0.60665,0.52313,0.60665
2500,0.58645,0.50516,0.58645
2600,0.56763,0.48846,0.56763
2700,0.55006,0.47289,0.55006
2800,0.53361,0.45833,0.53361
2900,0.51817,0.4447,0.51817
3000,0.50365,0.4319,0.50365
3100,0.48998,0.41986,0.48998
