E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
500,6.0291,4.9208,6.0291
510,5.9492,4.8477,5.9492
520,5.8716,4.7768,5.8716
530,5.796,4.7081,5.796
540,5.7225,4.6415,5.7225
550,5.651,4.5769,5.651
560,5.5813,4.5141,5.5813
570,5.5134,4.4532,5.5134
580,5.4473,4.3939,5.4473
590,5.3828,4.3364,5.3828
600,5.3199,4.2804,5.3199
610,5.2586,4.2259,5.2586
620,5.1987,4.1729,5.1987
630,5.1403,4.1213,5.1403
640,5.0833,4.071,5.0833
650,5.0276,4.022,5.0276
660,4.9732,3.9743,4.9732
670,4.92,3.9277,4.92
680,4.868,3.8823,4.868
690,4.8172,3.838,4.8172
700,4.7675,3.7948,4.7675
710,4.7189,3.7526,4.7189
720,4.6714,3.7113,4.6714
730,4.6248,3.6711,4.6248
740,4.5792,3.6317,4.5792
750,4.5346,3.5933,4.5346
760,4.4909,3.5557,4.4909
770,4.4481,3.5189,4.4481
780,4.4062,3.4829,4.4062
790,4.3651,3.4477,4.3651
800,4.3248,3.4133,4.3248
810,4.2852,3.3796,4.2852
820,4.2465,3.3466,4.2465
830,4.2085,3.3142,4.2085
840,4.1712,3.2826,4.1712
850,4.1346,3.2515,4.1346
860,4.0987,3.2211,4.0987
870,4.0635,3.1913,4.0635
880,4.0289,3.1621,4.0289
890,3.9949,3.1334,3.9949
900,3.9615,3.1053,3.9615
910,3.9287,3.0777,3.9287
920,3.8965,3.0507,3.8965
930,3.8649,3.0241,3.8649
940,3.8338,2.998,3.8338
950,3.8032,2.9724,3.8032
960,3.7732,2.9473,3.7732
970,3.7436,2.9226,3.7436
980,3.7146,2.8984,3.7146
990,3.686,2.8745,3.686
1000,3.6579,2.8511,3.6579
1100,3.4001,2.6376,3.4001
1200,3.1783,2.4556,3.1783
1300,2.9854,2.2984,2.9854
1400,2.8159,2.1612,2.8159
1500,2.6657,2.0404,2.6657
1600,2.5317,1.9332,2.5317
1700,2.4113,1.8373,2.4113
1800,2.3026,1.751,2.3026
1900,2.2038,1.6729,2.2038
2000,2.1136,1.6019,2.1136
2100,2.031,1.537,2.031
2200,1.955,1.4775,1.955
2300,1.8848,1.4227,1.8848
2400,1.8198,1.372,1.8198
2500,1.7594,1.3251,1.7594
2600,1.7031,1.2814,1.7031
2700,1.6505,1.2407,1.6505
2800,1.6013,1.2026,1.6013
2900,1.5551,1.167,1.5551
3000,1.5116,1.1335,1.5116
3100,1.4707,1.102,1.4707
3200,1.432,1.0723,1.432
3300,1.3954,1.0443,1.3954
3400,1.3608,1.0177,1.3608
3500,1.328,0.99261,1.328
3600,1.2968,0.96877,1.2968
3700,1.2671,0.94611,1.2671
3800,1.2388,0.92454,1.2388
3900,1.2119,0.904,1.2119
4000,1.1861,0.8844,1.1861
4100,1.1615,0.86569,1.1615
4200,1.138,0.84779,1.138
4300,1.1154,0.83067,1.1154
4400,1.0938,0.81426,1.0938
4500,1.0731,0.79853,1.0731
4600,1.0531,0.78342,1.0531
4700,1.034,0.76892,1.034
4800,1.0155,0.75497,1.0155
4900,0.99778,0.74155,0.99778
5000,0.98068,0.72862,0.98068
