E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
4100,0.52121,0.28167,0.52121
4200,0.51079,0.27586,0.51079
4300,0.5008,0.2703,0.5008
4400,0.49122,0.26497,0.49122
4500,0.48202,0.25986,0.48202
4600,0.47318,0.25495,0.47318
4700,0.46468,0.25024,0.46468
4800,0.4565,0.24571,0.4565
4900,0.44861,0.24135,0.44861
5000,0.44101,0.23714,0.44101
